time,symbol,mark_price,index_price,estimated_settle_price,last_funding_rate,interest_rate,next_funding_time
2026-08-18 15:23:49,AAVEUSDT,89.38759161,89.44368115,89.30461806,0.00007640,0.00010000,2026-08-18 16:00:00
