time,symbol,mark_price,index_price,estimated_settle_price,last_funding_rate,interest_rate,next_funding_time
2026-08-18 15:23:13.360,AXTIUSDT,85.08348365,84.93804696,84.11727667,0.00000000,0.00000000,2026-08-18 16:00:00
