time,symbol,mark_price,index_price,estimated_settle_price,last_funding_rate,interest_rate,next_funding_time
2026-08-18 15:20:56.360,MUUSDT,937.29065899,936.72605148,938.68655627,0.00000000,0.00000000,2026-08-18 16:00:00
