time,symbol,mark_price,index_price,estimated_settle_price,last_funding_rate,interest_rate,next_funding_time
2026-08-18 15:22:23.360,MUUUSDT,29.88964466,29.86095359,29.86432556,0.00000000,0.00000000,2026-08-18 16:00:00
