time,symbol,mark_price,index_price,estimated_settle_price,last_funding_rate,interest_rate,next_funding_time
2026-08-18 15:21:21,ACEUSDT,0.22162000,0.22221138,0.22854275,-0.00185275,0.00010000,2026-08-18 16:00:00
