time,symbol,mark_price,index_price,estimated_settle_price,last_funding_rate,interest_rate,next_funding_time
2026-08-18 15:21:44.009,DOGEUSDT,0.07018053,0.07020854,0.07012569,0.00003729,0.00010000,2026-08-18 16:00:00
