time,symbol,mark_price,index_price,estimated_settle_price,last_funding_rate,interest_rate,next_funding_time
2026-08-18 15:22:19.360,NBISUSDT,255.88076841,255.65877822,256.40791650,0.00000000,0.00000000,2026-08-18 16:00:00
