time,symbol,mark_price,index_price,estimated_settle_price,last_funding_rate,interest_rate,next_funding_time
2026-08-18 15:23:56,BTCUSD1,64721.90637507,64766.44803773,64756.85752958,0.00004035,0.00010000,2026-08-18 16:00:00
