time,symbol,mark_price,index_price,estimated_settle_price,last_funding_rate,interest_rate,next_funding_time
2026-08-18 15:24:39.361,COHRUSDT,310.04000000,309.69855754,309.18606234,0.00000000,0.00000000,2026-08-18 16:00:00
