ts,open,high,low,close,vol,volCcy,volCcyQuote,confirm
1723528800000,59219.4,59480.1,58982.2,59372.5,260373.6,2603.736,154274725.4506,1
1723532400000,59372.5,59462.8,59050,59241.3,280418.1,2804.181,166156701.2553,1
1723536000000,59241.2,59323,58930,59094.6,286898.4,2868.984,169514512.4389,1
1723539600000,59094.6,59100.9,58700.8,58953.2,375553.7,3755.537,221132117.5951,1
1723543200000,58953.1,58973.7,58366,58672,422645.4,4226.454,247886867.0232,1
1723546800000,58671.9,58907.4,58539.1,58832.7,232220,2322.2,136472222.7162,1
1723550400000,58832.8,59194.9,58700.1,59119.7,594457.6,5944.576,350495475.3464,1
1723554000000,59119.7,59424.5,58836.8,59396.5,641649,6416.49,379500228.8257,1
1723557600000,59396.6,59779.5,59004.7,59643.9,816238.2,8162.382,485264895.067,1
1723561200000,59644,59727.7,59350,59469.2,334109,3341.09,198803913.6687,1
1723564800000,59469.2,61184,59442.4,61150,1384498.1,13844.981,836380984.3864,1
1723568400000,61150,61589.4,60904.9,61166.3,1315284.4,13152.844,805591905.3066,1
1723572000000,61166.3,61220.8,60752.4,60801.7,506284.6,5062.846,308628975.1236,1
1723575600000,60801.6,60971.6,60235.9,60818.2,696850.2,6968.502,422683025.3138,1
1723579200000,60818.2,60980,60555.5,60566,202466.4,2024.664,122992377.8475,1
1723582800000,60567.9,61146.6,60508,61036.9,204061.1,2040.611,124175185.9775,1
1723586400000,61036.9,61068.5,60444,60596.6,339568,3395.68,205989933.2747,1
1723590000000,60596.6,60624,60390.9,60591.9,170174.6,1701.746,102990984.8642,1
1723593600000,60591.9,60858,60428.4,60793.6,222437.5,2224.375,134915379.5015,1
1723597200000,60793.6,60832.8,60521.9,60522.2,176186.5,1761.865,106854683.4267,1
1723600800000,60522.2,60839.7,60501,60800,198654,1986.54,120569584.6744,1
1723604400000,60800.1,61300,60800,60949.8,405655.3,4056.553,247681095.5243,1
1723608000000,60949.9,61161.4,60889.1,60936.9,199365.6,1993.656,121628258.8121,1
1723611600000,60936.9,61083,60790.1,60829.1,174126.8,1741.268,106074916.5162,1
