time,symbol,mark_price,index_price,estimated_settle_price,last_funding_rate,interest_rate,next_funding_time
2026-08-18 15:22:05.360,INTCUSDT,95.81000000,95.71754754,95.82616193,0.00000000,0.00000000,2026-08-18 16:00:00
