time,symbol,mark_price,index_price,estimated_settle_price,last_funding_rate,interest_rate,next_funding_time
2026-08-18 15:22:48.361,NVDAUSDT,219.95000000,219.88775424,219.40341122,0.00000000,0.00000000,2026-08-18 16:00:00
