time,symbol,mark_price,index_price,estimated_settle_price,last_funding_rate,interest_rate,next_funding_time
2026-08-18 15:21:05.360,SKHYUSDT,156.51000000,156.50456145,157.48372202,0.00000000,0.00000000,2026-08-18 16:00:00
