time,symbol,mark_price,index_price,estimated_settle_price,last_funding_rate,interest_rate,next_funding_time
2026-08-18 15:20:47,ETHUSDC,1912.76747704,1913.50597070,1911.82772989,0.00006648,0.00010000,2026-08-18 16:00:00
