time,symbol,mark_price,index_price,estimated_settle_price,last_funding_rate,interest_rate,next_funding_time
2026-08-18 15:21:30.002,PORTALUSDT,0.01389000,0.01389233,0.01393895,0.00005000,0.00010000,2026-08-18 16:00:00
