time,symbol,mark_price,index_price,estimated_settle_price,last_funding_rate,interest_rate,next_funding_time
2026-08-18 15:21:37,CYSUSDT,0.51107185,0.51081447,0.51173583,0.00005000,0.00010000,2026-08-18 16:00:00
