time,symbol,mark_price,index_price,estimated_settle_price,last_funding_rate,interest_rate,next_funding_time
2026-08-18 15:23:43,XRPUSDC,1.00157323,1.00200841,1.00116123,0.00010000,0.00010000,2026-08-18 16:00:00
