Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume,Ignore
2026-08-19 18:00:00,92.46000000,92.52000000,91.97000000,92.38000000,2093.20200000,2026-08-19 18:59:59,193188.66175000,4199,1220.97400000,112705.28103000,0
2026-08-19 19:00:00,92.38000000,93.00000000,92.24000000,92.94000000,3714.23300000,2026-08-19 19:59:59,343935.18594000,5108,2557.70100000,236862.52887000,0
2026-08-19 20:00:00,92.95000000,95.30000000,92.94000000,94.95000000,13639.90800000,2026-08-19 20:59:59,1284970.38244000,14818,7548.68900000,710962.05145000,0
2026-08-19 21:00:00,94.96000000,97.55000000,94.89000000,96.50000000,23849.71900000,2026-08-19 21:59:59,2305889.50782000,22885,13560.95900000,1311882.03153000,0
2026-08-19 22:00:00,96.51000000,96.76000000,94.86000000,95.29000000,7724.48700000,2026-08-19 22:59:59,738702.48954000,9568,3671.16100000,351115.46732000,0
2026-08-19 23:00:00,95.30000000,95.79000000,95.09000000,95.34000000,3686.18600000,2026-08-19 23:59:59,351831.49242000,4822,2044.73700000,195184.43138000,0
2026-08-20 00:00:00,95.35000000,96.00000000,95.33000000,95.63000000,7179.21800000,2026-08-20 00:59:59,687319.65038000,5036,4322.12400000,413946.93595000,0
2026-08-20 01:00:00,95.63000000,96.52000000,95.00000000,96.38000000,4727.91000000,2026-08-20 01:59:59,452780.92858000,4191,2689.88500000,257973.68076000,0
2026-08-20 02:00:00,96.37000000,97.21000000,96.09000000,96.13000000,6900.34200000,2026-08-20 02:59:59,667052.63164000,4638,2716.89500000,262501.16984000,0
2026-08-20 03:00:00,96.12000000,96.12000000,94.86000000,95.35000000,8576.76700000,2026-08-20 03:59:59,818002.22400000,6035,2702.22300000,257891.01403000,0
2026-08-20 04:00:00,95.35000000,96.07000000,95.34000000,95.94000000,2676.30200000,2026-08-20 04:59:59,256348.50858000,2672,1670.62900000,160085.03316000,0
2026-08-20 05:00:00,95.93000000,96.04000000,95.65000000,95.98000000,2251.64100000,2026-08-20 05:59:59,215858.61400000,2586,1288.22300000,123481.63966000,0
2026-08-20 06:00:00,95.98000000,96.89000000,95.82000000,96.75000000,4987.18800000,2026-08-20 06:59:59,481069.88941000,4584,2959.65400000,285640.28016000,0
2026-08-20 07:00:00,96.74000000,97.17000000,96.34000000,97.16000000,3214.20800000,2026-08-20 07:59:59,310830.51625000,3527,1587.88000000,153629.18898000,0
2026-08-20 08:00:00,97.17000000,98.66000000,97.02000000,98.47000000,12583.98500000,2026-08-20 08:59:59,1232883.98395000,13452,7811.41800000,765027.33594000,0
2026-08-20 09:00:00,98.47000000,98.69000000,97.26000000,97.36000000,7285.01200000,2026-08-20 09:59:59,714497.65753000,7816,4210.47200000,413353.96014000,0
2026-08-20 10:00:00,97.35000000,98.11000000,97.25000000,97.87000000,7225.63700000,2026-08-20 10:59:59,706419.01291000,5632,4021.60500000,393099.41166000,0
2026-08-20 11:00:00,97.87000000,98.80000000,97.50000000,98.04000000,4333.66400000,2026-08-20 11:59:59,425306.61395000,5253,2190.52200000,215024.93941000,0
2026-08-20 12:00:00,98.03000000,98.11000000,96.63000000,97.29000000,5992.60600000,2026-08-20 12:59:59,583430.13564000,7517,2570.81400000,250102.78756000,0
2026-08-20 13:00:00,97.30000000,97.44000000,95.96000000,96.32000000,9359.09700000,2026-08-20 13:59:59,902977.70708000,10038,3706.12100000,357540.78929000,0
2026-08-20 14:00:00,96.33000000,96.82000000,96.11000000,96.50000000,4754.91700000,2026-08-20 14:59:59,458642.26554000,5217,2524.64200000,243546.31517000,0
2026-08-20 15:00:00,96.51000000,97.31000000,96.49000000,97.13000000,5900.66900000,2026-08-20 15:59:59,572200.50467000,7123,3361.85400000,325926.29383000,0
2026-08-20 16:00:00,97.14000000,97.36000000,96.05000000,97.33000000,20280.89500000,2026-08-20 16:59:59,1959963.01764000,15498,6253.88500000,605069.74606000,0
2026-08-20 17:00:00,97.33000000,97.88000000,97.09000000,97.46000000,4698.32300000,2026-08-20 17:59:59,458160.03131000,7727,2558.00100000,249448.19810000,0
2026-08-20 18:00:00,97.46000000,97.52000000,96.26000000,96.67000000,3313.35500000,2026-08-20 18:59:59,320550.64483000,5748,1496.77900000,144857.47678000,0
2026-08-20 19:00:00,96.66000000,97.16000000,96.52000000,96.83000000,3166.06300000,2026-08-20 19:59:59,306844.79727000,4011,1427.36600000,138290.05741000,0
2026-08-20 20:00:00,96.82000000,97.50000000,96.77000000,97.34000000,3452.73300000,2026-08-20 20:59:59,335639.96224000,4522,1420.65300000,138118.60863000,0
2026-08-20 21:00:00,97.33000000,97.88000000,97.22000000,97.83000000,2335.82100000,2026-08-20 21:59:59,227932.39142000,2919,1566.42300000,152835.47178000,0
2026-08-20 22:00:00,97.81000000,98.68000000,97.24000000,98.50000000,3768.46600000,2026-08-20 22:59:59,368929.82338000,6209,1905.77800000,186615.88196000,0
2026-08-20 23:00:00,98.50000000,99.38000000,98.33000000,99.20000000,6642.82100000,2026-08-20 23:59:59,656637.76795000,7525,3577.65700000,353688.78645000,0
2026-08-21 00:00:00,99.20000000,99.42000000,98.53000000,99.29000000,7325.77300000,2026-08-21 00:59:59,725740.55769000,6902,3779.17800000,374451.16309000,0
2026-08-21 01:00:00,99.28000000,100.23000000,98.64000000,99.89000000,15644.22800000,2026-08-21 01:59:59,1557205.25468000,11198,7782.11200000,774229.66812000,0
2026-08-21 02:00:00,99.90000000,101.02000000,99.16000000,100.51000000,10530.67700000,2026-08-21 02:59:59,1054420.97187000,10063,6222.81800000,623193.98460000,0
2026-08-21 03:00:00,100.51000000,101.58000000,100.22000000,100.99000000,9657.16000000,2026-08-21 03:59:59,975250.72157000,10276,4967.26300000,501862.32744000,0
2026-08-21 04:00:00,101.00000000,101.68000000,100.89000000,101.38000000,5887.87400000,2026-08-21 04:59:59,596355.41767000,7415,2930.42600000,296801.91884000,0
2026-08-21 05:00:00,101.39000000,101.39000000,100.22000000,100.97000000,5690.88200000,2026-08-21 05:59:59,573561.19948000,6817,3258.77300000,328436.43636000,0
2026-08-21 06:00:00,100.98000000,101.20000000,100.12000000,100.36000000,7397.48800000,2026-08-21 06:59:59,744828.39249000,9346,3014.86500000,303381.86524000,0
2026-08-21 07:00:00,100.35000000,105.87000000,100.29000000,105.80000000,25241.07500000,2026-08-21 07:59:59,2599603.13980000,22470,15497.82000000,1599485.32064000,0
2026-08-21 08:00:00,105.80000000,110.30000000,105.09000000,109.86000000,51971.10800000,2026-08-21 08:59:59,5595527.73646000,40153,27983.99500000,3019318.19978000,0
2026-08-21 09:00:00,109.86000000,109.96000000,105.43000000,109.37000000,40517.73400000,2026-08-21 09:59:59,4361090.26304000,42128,21652.05100000,2332050.33706000,0
2026-08-21 10:00:00,109.37000000,113.21000000,108.32000000,112.57000000,36202.74900000,2026-08-21 10:59:59,4018130.52083000,45539,19642.49900000,2179492.04797000,0
2026-08-21 11:00:00,112.56000000,113.69000000,109.23000000,109.44000000,31367.62700000,2026-08-21 11:59:59,3517380.78343000,42237,17732.57600000,1990872.88251000,0
2026-08-21 12:00:00,109.45000000,111.04000000,108.65000000,109.77000000,11073.18700000,2026-08-21 12:59:59,1213918.90826000,16566,5965.55700000,653898.91355000,0
2026-08-21 13:00:00,109.77000000,111.49000000,108.22000000,110.95000000,15665.21300000,2026-08-21 13:59:59,1719494.02484000,20749,8798.42200000,965914.35602000,0
2026-08-21 14:00:00,110.94000000,112.46000000,110.28000000,112.09000000,13543.66000000,2026-08-21 14:59:59,1509506.66382000,19823,8434.00700000,940780.63216000,0
2026-08-21 15:00:00,112.09000000,113.33000000,110.20000000,110.50000000,17458.46300000,2026-08-21 15:59:59,1957667.27230000,20856,9359.16900000,1050404.19023000,0
2026-08-21 16:00:00,110.51000000,111.74000000,109.23000000,111.74000000,9411.73800000,2026-08-21 16:59:59,1039199.44022000,13392,4821.62100000,532850.65702000,0
2026-08-21 17:00:00,111.74000000,112.59000000,110.76000000,112.44000000,8041.56900000,2026-08-21 17:59:59,897649.14984000,12360,4182.62900000,467104.92741000,0
2026-08-21 18:00:00,112.43000000,112.56000000,108.67000000,109.72000000,8209.70500000,2026-08-21 18:59:59,905745.16867000,12442,3915.91700000,432115.65034000,0
2026-08-21 19:00:00,109.71000000,110.30000000,108.82000000,110.04000000,3602.94200000,2026-08-21 19:59:59,394714.36716000,9225,1961.26600000,214835.45701000,0
2026-08-21 20:00:00,110.04000000,116.85000000,109.87000000,116.45000000,23377.03800000,2026-08-21 20:59:59,2670082.01333000,29231,14314.45500000,1635106.78234000,0
2026-08-21 21:00:00,116.45000000,122.00000000,115.96000000,121.72000000,41041.20300000,2026-08-21 21:59:59,4868340.83034000,42128,24483.42800000,2905984.94990000,0
