Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume,Ignore
2026-08-19 18:00:00,9.98300000,10.08100000,9.95700000,9.99100000,269123.13000000,2026-08-19 18:59:59,2696291.83159000,24786,138111.68000000,1384194.63087000,0
2026-08-19 19:00:00,9.99100000,10.14900000,9.98800000,10.11700000,395131.70000000,2026-08-19 19:59:59,3980656.44997000,37969,162946.13000000,1641293.72872000,0
2026-08-19 20:00:00,10.11800000,10.63800000,10.10200000,10.58300000,732868.68000000,2026-08-19 20:59:59,7634543.44630000,80839,379163.08000000,3944393.51273000,0
2026-08-19 21:00:00,10.58300000,10.89200000,10.56800000,10.74100000,810613.74000000,2026-08-19 21:59:59,8738820.45960000,119902,374174.35000000,4033339.94995000,0
2026-08-19 22:00:00,10.74200000,10.77700000,10.54500000,10.57400000,307687.09000000,2026-08-19 22:59:59,3282579.34985000,54277,162544.20000000,1733488.66298000,0
2026-08-19 23:00:00,10.57500000,10.59800000,10.51400000,10.55700000,137925.96000000,2026-08-19 23:59:59,1455218.50589000,25119,62540.20000000,659714.30768000,0
2026-08-20 00:00:00,10.55700000,10.62900000,10.51500000,10.53600000,200632.10000000,2026-08-20 00:59:59,2122401.18400000,29078,104666.90000000,1107325.08374000,0
2026-08-20 01:00:00,10.53600000,10.59800000,10.46600000,10.53900000,117413.00000000,2026-08-20 01:59:59,1233440.95707000,19700,57625.59000000,605441.87901000,0
2026-08-20 02:00:00,10.53900000,10.55400000,10.49000000,10.50900000,66738.23000000,2026-08-20 02:59:59,702088.51866000,12060,35000.34000000,368113.08411000,0
2026-08-20 03:00:00,10.50800000,10.50800000,10.36500000,10.44200000,135239.17000000,2026-08-20 03:59:59,1409489.37601000,21846,56323.44000000,587204.56355000,0
2026-08-20 04:00:00,10.44200000,10.48500000,10.41200000,10.44700000,66741.52000000,2026-08-20 04:59:59,697582.64393000,12577,33219.48000000,347263.17491000,0
2026-08-20 05:00:00,10.44600000,10.47200000,10.41600000,10.45800000,53607.17000000,2026-08-20 05:59:59,559847.67629000,11241,22100.53000000,230790.36791000,0
2026-08-20 06:00:00,10.45900000,10.59300000,10.45400000,10.59000000,94331.14000000,2026-08-20 06:59:59,992190.55477000,19053,51772.09000000,544680.68640000,0
2026-08-20 07:00:00,10.59000000,10.59000000,10.51300000,10.54800000,109748.42000000,2026-08-20 07:59:59,1157524.63401000,15243,53004.12000000,559075.73547000,0
2026-08-20 08:00:00,10.54800000,10.70700000,10.54000000,10.65900000,361785.26000000,2026-08-20 08:59:59,3852097.25985000,42352,233111.17000000,2482097.65369000,0
