time,symbol,mark_price,index_price,estimated_settle_price,last_funding_rate,interest_rate,next_funding_time
2026-08-18 15:24:31.360,TQQQUSDT,72.49868110,72.49868110,72.32752569,0.00000000,0.00000000,2026-08-18 16:00:00
