time,symbol,mark_price,index_price,estimated_settle_price,last_funding_rate,interest_rate,next_funding_time
2026-08-18 15:20:43,BTCUSDC,64700.93821268,64729.08602719,64701.64835294,0.00007377,0.00010000,2026-08-18 16:00:00
