Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume,Ignore
2026-08-18 13:00:00,0.99780000,0.99930000,0.99590000,0.99820000,1664217.20000000,2026-08-18 13:59:59,1659699.64516000,8307,743850.10000000,741682.28639000,0
2026-08-18 14:00:00,0.99830000,1.00670000,0.99700000,1.00110000,3740178.40000000,2026-08-18 14:59:59,3747561.37995000,20582,2113730.80000000,2118357.64547000,0
2026-08-18 15:00:00,1.00110000,1.00490000,1.00050000,1.00390000,2408726.70000000,2026-08-18 15:59:59,2416260.94139000,12565,1011176.30000000,1014436.67968000,0
2026-08-18 16:00:00,1.00400000,1.00440000,1.00070000,1.00240000,1235785.20000000,2026-08-18 16:59:59,1238596.27512000,6451,627796.20000000,629104.12909000,0
2026-08-18 17:00:00,1.00240000,1.00240000,1.00030000,1.00050000,1054883.20000000,2026-08-18 17:59:59,1056104.87556000,5332,494403.50000000,494979.47538000,0
2026-08-18 18:00:00,1.00050000,1.00270000,1.00050000,1.00130000,567717.50000000,2026-08-18 18:59:59,568670.68117000,3266,310513.40000000,311026.79213000,0
2026-08-18 19:00:00,1.00130000,1.00300000,1.00100000,1.00280000,914760.80000000,2026-08-18 19:59:59,916807.37760000,3115,320874.90000000,321575.27372000,0
2026-08-18 20:00:00,1.00270000,1.00360000,0.99880000,1.00020000,2721407.40000000,2026-08-18 20:59:59,2724381.22814000,6126,1248864.10000000,1250576.45239000,0
2026-08-18 21:00:00,1.00020000,1.00250000,1.00020000,1.00060000,756739.20000000,2026-08-18 21:59:59,757789.61480000,3160,389696.60000000,390277.67527000,0
2026-08-18 22:00:00,1.00050000,1.00240000,0.99920000,1.00060000,1947380.20000000,2026-08-18 22:59:59,1949342.42376000,5476,1049790.60000000,1050668.84478000,0
2026-08-18 23:00:00,1.00060000,1.00360000,1.00040000,1.00190000,1020253.90000000,2026-08-18 23:59:59,1022754.13029000,4121,531806.60000000,533049.41165000,0
2026-08-19 00:00:00,1.00190000,1.00210000,0.99630000,0.99640000,4124880.80000000,2026-08-19 00:59:59,4116984.73191000,9407,1975418.50000000,1971310.32730000,0
2026-08-19 01:00:00,0.99630000,1.00030000,0.99590000,0.99880000,2128966.80000000,2026-08-19 01:59:59,2125305.32854000,6347,1053097.10000000,1051217.02193000,0
2026-08-19 02:00:00,0.99880000,0.99900000,0.99770000,0.99850000,1406896.10000000,2026-08-19 02:59:59,1404755.51206000,3746,726021.50000000,724937.14972000,0
2026-08-19 03:00:00,0.99840000,1.00140000,0.99750000,1.00020000,1523303.20000000,2026-08-19 03:59:59,1522969.71326000,4671,970459.80000000,970020.48529000,0
2026-08-19 04:00:00,1.00010000,1.00100000,0.99950000,1.00000000,1086683.40000000,2026-08-19 04:59:59,1086951.27962000,3394,423634.20000000,423763.83573000,0
2026-08-19 05:00:00,1.00000000,1.00180000,0.99920000,1.00010000,1664985.80000000,2026-08-19 05:59:59,1665753.28444000,4376,793950.90000000,794211.26540000,0
2026-08-19 06:00:00,1.00010000,1.00530000,0.99910000,1.00440000,3081617.50000000,2026-08-19 06:59:59,3089300.68392000,7509,1809745.50000000,1814781.39178000,0
2026-08-19 07:00:00,1.00440000,1.00630000,1.00310000,1.00350000,1358893.40000000,2026-08-19 07:59:59,1365091.33416000,5060,549913.20000000,552409.53711000,0
2026-08-19 08:00:00,1.00360000,1.00950000,1.00320000,1.00640000,3581192.10000000,2026-08-19 08:59:59,3604680.08771000,8657,1960571.60000000,1973258.46486000,0
2026-08-19 09:00:00,1.00640000,1.00800000,1.00370000,1.00410000,1834884.40000000,2026-08-19 09:59:59,1845059.25957000,4148,794626.40000000,799010.09254000,0
2026-08-19 10:00:00,1.00420000,1.00560000,1.00330000,1.00530000,1220741.60000000,2026-08-19 10:59:59,1225752.06807000,3021,599219.40000000,601658.59687000,0
2026-08-19 11:00:00,1.00540000,1.00670000,1.00450000,1.00570000,1409922.90000000,2026-08-19 11:59:59,1417789.00701000,4015,738132.80000000,742309.38658000,0
2026-08-19 12:00:00,1.00580000,1.01240000,1.00570000,1.01120000,4130723.40000000,2026-08-19 12:59:59,4168233.62196000,11222,2205720.60000000,2225818.70200000,0
2026-08-19 13:00:00,1.01130000,1.02380000,1.01020000,1.01710000,7836290.10000000,2026-08-19 13:59:59,7972015.72817000,30202,3716541.10000000,3779727.37736000,0
2026-08-19 14:00:00,1.01710000,1.03480000,1.01550000,1.03320000,5666014.90000000,2026-08-19 14:59:59,5804543.73889000,27867,2750827.60000000,2818512.41118000,0
