Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume,Ignore
2026-08-18 13:00:00,1899.48000000,1900.00000000,1894.00000000,1897.84000000,6293.10750000,2026-08-18 13:59:59,11936879.22166800,62821,2366.22000000,4488217.12577000,0
2026-08-18 14:00:00,1897.84000000,1923.27000000,1897.31000000,1911.02000000,20033.80480000,2026-08-18 14:59:59,38325896.69443700,156892,11522.45930000,22046746.08189600,0
2026-08-18 15:00:00,1911.03000000,1919.93000000,1908.44000000,1917.70000000,13621.87220000,2026-08-18 15:59:59,26091082.11392600,94584,6387.46290000,12234042.72282100,0
2026-08-18 16:00:00,1917.71000000,1922.30000000,1912.78000000,1918.47000000,8057.24020000,2026-08-18 16:59:59,15445136.93229100,69121,3827.51300000,7338429.91513100,0
2026-08-18 17:00:00,1918.47000000,1918.62000000,1911.34000000,1911.38000000,5681.20030000,2026-08-18 17:59:59,10878998.51427400,52555,2324.05430000,4450502.44185800,0
2026-08-18 18:00:00,1911.38000000,1917.54000000,1910.81000000,1916.60000000,3514.38370000,2026-08-18 18:59:59,6731720.73215300,36324,1560.42040000,2988831.06299700,0
2026-08-18 19:00:00,1916.60000000,1917.58000000,1913.14000000,1913.28000000,3384.34700000,2026-08-18 19:59:59,6482386.42653800,31159,1168.86130000,2238580.65029400,0
2026-08-18 20:00:00,1913.28000000,1915.71000000,1911.81000000,1913.02000000,3700.24190000,2026-08-18 20:59:59,7080218.21392700,26808,1678.14320000,3210644.55822100,0
2026-08-18 21:00:00,1913.01000000,1915.01000000,1910.87000000,1912.22000000,2957.61320000,2026-08-18 21:59:59,5657501.48734600,21885,1023.91630000,1958464.76422500,0
2026-08-18 22:00:00,1912.21000000,1915.35000000,1911.81000000,1913.42000000,4692.06080000,2026-08-18 22:59:59,8980060.56597400,32347,2625.07220000,5024060.17157600,0
2026-08-18 23:00:00,1913.42000000,1920.10000000,1912.97000000,1917.85000000,3604.23890000,2026-08-18 23:59:59,6913044.75997900,29417,1712.63160000,3284483.59884500,0
2026-08-19 00:00:00,1917.85000000,1919.15000000,1912.14000000,1913.62000000,5165.02390000,2026-08-19 00:59:59,9893378.54893300,51220,2264.25080000,4337085.23050000,0
2026-08-19 01:00:00,1913.62000000,1918.08000000,1912.28000000,1913.68000000,5909.34620000,2026-08-19 01:59:59,11315886.36882800,47969,3199.95130000,6127533.40745800,0
2026-08-19 02:00:00,1913.68000000,1913.88000000,1907.43000000,1907.70000000,5680.32200000,2026-08-19 02:59:59,10850506.09347900,58273,2683.31840000,5125281.46314900,0
2026-08-19 03:00:00,1907.71000000,1915.57000000,1906.19000000,1912.15000000,5541.73250000,2026-08-19 03:59:59,10589126.70628300,52473,2689.36530000,5139271.47380900,0
2026-08-19 04:00:00,1912.15000000,1914.56000000,1910.17000000,1910.85000000,4283.97680000,2026-08-19 04:59:59,8190060.86321800,25489,1439.01500000,2750984.66373100,0
2026-08-19 05:00:00,1910.84000000,1914.14000000,1909.97000000,1910.27000000,4086.52570000,2026-08-19 05:59:59,7814411.54139500,25815,2249.59400000,4301735.89560500,0
2026-08-19 06:00:00,1910.28000000,1917.64000000,1906.00000000,1917.63000000,7204.85310000,2026-08-19 06:59:59,13771945.24965500,45178,4201.02080000,8032148.39745200,0
2026-08-19 07:00:00,1917.64000000,1921.32000000,1915.40000000,1916.01000000,9094.66230000,2026-08-19 07:59:59,17450377.49677400,52068,5058.00550000,9704971.24166300,0
2026-08-19 08:00:00,1916.01000000,1929.94000000,1915.32000000,1921.52000000,10356.43570000,2026-08-19 08:59:59,19918672.61819800,71462,6123.52260000,11778269.77810800,0
2026-08-19 09:00:00,1921.52000000,1923.85000000,1918.20000000,1919.30000000,4615.06760000,2026-08-19 09:59:59,8865378.24675400,48835,2261.95590000,4344788.61300300,0
2026-08-19 10:00:00,1919.30000000,1920.24000000,1917.31000000,1920.22000000,3402.42160000,2026-08-19 10:59:59,6528462.01554100,29948,1338.33450000,2567650.99407900,0
2026-08-19 11:00:00,1920.23000000,1926.43000000,1919.92000000,1923.06000000,5476.66750000,2026-08-19 11:59:59,10532540.94509600,39239,2285.10940000,4394646.72593800,0
2026-08-19 12:00:00,1923.06000000,1943.21000000,1922.05000000,1937.21000000,21644.73320000,2026-08-19 12:59:59,41832571.56496200,127481,12781.55880000,24708911.54488900,0
2026-08-19 13:00:00,1937.21000000,1941.65000000,1928.10000000,1932.90000000,25567.29830000,2026-08-19 13:59:59,49489752.98145100,193401,11536.54460000,22328266.16455100,0
