time,symbol,mark_price,index_price,estimated_settle_price,last_funding_rate,interest_rate,next_funding_time
2026-08-18 15:21:10,GPSUSDT,0.01758100,0.01759831,0.01761102,0.00000008,0.00010000,2026-08-18 16:00:00
