time,symbol,mark_price,index_price,estimated_settle_price,last_funding_rate,interest_rate,next_funding_time
2026-08-18 15:22:21.360,MRVLUSDT,213.42000000,213.24875756,213.15181737,0.00000000,0.00000000,2026-08-18 16:00:00
