ts,open,high,low,close
1784156400000,64836.2,64922,64667.9,64725.2,1
1784160000000,64725.2,64821.1,64464.6,64560.4,1
1784163600000,64560.5,64808.1,64359.6,64700.3,1
1784167200000,64700.3,64707.4,64551,64614.7,1
1784170800000,64614.6,64723.8,64522.4,64587.7,1
1784174400000,64587.7,64668.3,64512.3,64618.1,1
1784178000000,64617.9,64969.1,64578.6,64886.8,1
1784181600000,64886.7,64953.9,64593.3,64748.1,1
1784185200000,64748.1,64748.1,64052.1,64207.4,1
1784188800000,64207.5,64335.7,63858.2,64097.4,1
1784192400000,64097.3,64161.4,63987.6,64068.5,1
1784196000000,64068.6,64238.2,64047.2,64188.5,1
1784199600000,64188.5,64242.6,64064.7,64219.5,1
1784203200000,64219.6,64222.9,63824.6,63940.2,1
1784206800000,63940.2,64449.3,63931.6,64345.4,1
1784210400000,64345.6,64836.4,64295.5,64511.2,1
1784214000000,64511.2,64870.5,64288.2,64677.9,1
1784217600000,64677.9,64693.6,64300.9,64457.2,1
1784221200000,64457.1,64457.7,63964.3,64054.9,1
1784224800000,64054.9,64310.5,64028.7,64231,1
1784228400000,64221.4,64286.8,64120.4,64246.9,1
1784232000000,64247.1,64252.6,64074.6,64089.3,1
1784235600000,64088.9,64218.7,64071,64138.4,1
1784239200000,64138.4,64218.9,63917.1,63936.3,1
1784242800000,63936.3,63977.4,63715,63796.6,1
1784246400000,63796.6,63890.9,63576.6,63860.1,1
1784250000000,63860.2,64037.8,63441.5,63511.8,1
1784253600000,63511.9,63631.7,63358.7,63460.9,1
1784257200000,63460.9,63697.8,63456.6,63543.2,1
1784260800000,63543.2,63547.7,63283.4,63458.7,1
1784264400000,63458.4,63458.4,62777,62813.3,1
1784268000000,62813.2,62972.8,62684.1,62915.5,1
1784271600000,62919.2,62953.3,62762.5,62790.5,1
1784275200000,62790.5,62911.1,62635.5,62857.2,1
1784278800000,62857.2,63041.9,62829.2,62962.1,1
1784282400000,62962.1,63167.3,62957.8,63145.9,1
1784286000000,63145.9,63331.6,63028.9,63263.1,1
1784289600000,63263.2,63316.3,63030.8,63064.3,1
1784293200000,63065.3,63161.7,62509.1,63135.4,1
1784296800000,63135.5,63499.8,63048.7,63153.1,1
1784300400000,63153.2,63433,62829,63433,1
1784304000000,63433,63683.5,63284.6,63560.7,1
1784307600000,63561.3,64195.4,63561.2,64018.3,1
1784311200000,64017.9,64359.1,63856.3,64224.7,1
1784314800000,64224.7,64229.8,63947,64135.1,1
1784318400000,64132.8,64172.6,63935.2,64090.1,1
1784322000000,64090.1,64198.7,64032.9,64079.4,1
1784325600000,64079.4,64122.4,63888.6,63957.4,1
1784329200000,63957.3,63989.8,63852.2,63907.8,1
1784332800000,63907.8,63991.6,63861.9,63882.2,1
1784336400000,63882.2,63982.2,63855.6,63934.6,1
1784340000000,63934.6,64008.4,63902.4,63930,1
1784343600000,63930,63997.7,63898.6,63989.9,1
1784347200000,63989.9,63991.1,63915.1,63946.1,1
1784350800000,63945.9,63976.6,63899.4,63935.5,1
1784354400000,63935.4,63975.3,63915.8,63955.4,1
1784358000000,63955.4,63999.4,63949.5,63981.1,1
1784361600000,63981.1,63998.2,63931.3,63975.8,1
1784365200000,63975.8,63987.9,63913.9,63964.7,1
1784368800000,63964.6,63992.7,63959.4,63983.7,1
1784372400000,63983.7,64069.4,63983.3,64037.9,1
1784376000000,64037.9,64243.1,64028.9,64182.7,1
1784379600000,64182.7,64182.7,63936.5,64085.8,1
1784383200000,64085.9,64170.9,64074.6,64098.9,1
1784386800000,64098.9,64137.4,64000.4,64092.8,1
1784390400000,64092.8,64291.2,64055.7,64278.3,1
1784394000000,64278.3,64463.3,64244.5,64448,1
1784397600000,64448,64637.7,64424.9,64476.3,1
1784401200000,64476.3,64563.6,64441.4,64519.9,1
1784404800000,64520,64699.8,64474.9,64666.3,1
1784408400000,64666.3,64827.6,64585,64704.3,1
1784412000000,64704.2,64848,64682.6,64778.1,1
1784415600000,64778.1,64815.8,64686.3,64802.9,1
1784419200000,64802.9,64874.2,64734.4,64752.1,1
1784422800000,64752,64758.9,64729.8,64733.6,1
1784426400000,64733.7,64942.6,64663.6,64789.4,1
1784430000000,64789.4,64807.9,64596.6,64688.6,1
1784433600000,64688.6,64771.2,64588.5,64696.8,1
1784437200000,64696.8,64789.6,64646.4,64695.2,1
1784440800000,64695.2,64737.7,64665.4,64685.7,1
1784444400000,64685.7,64761.3,64647,64695.4,1
1784448000000,64695.3,64727.1,64603.4,64684.5,1
1784451600000,64684.5,64702.7,64477.1,64493.6,1
1784455200000,64493.7,64676.2,64454.1,64560.7,1
1784458800000,64560.8,64615,64414.1,64445.1,1
1784462400000,64445,64445,64254.5,64416.3,1
1784466000000,64416.4,64491.2,64272.5,64450.6,1
1784469600000,64450.6,64628.9,64385.9,64562.4,1
1784473200000,64562.4,64595.1,64467.2,64547.9,1
1784476800000,64547.9,64617.5,64471.6,64505,1
1784480400000,64505,64727.6,64368.4,64521.7,1
1784484000000,64521.7,64527.4,64254.6,64395.6,1
1784487600000,64396.1,64437.9,64314.9,64428.9,1
1784491200000,64429,64526.8,64429,64510.9,1
1784494800000,64510.8,64533,64319.9,64385.9,1
1784498400000,64385.9,64870.4,64313,64645.3,1
1784502000000,64645.3,64750.5,64536.6,64700.2,1
1784505600000,64700.2,65092.1,64385,64528.7,1
1784509200000,64528.7,65013.8,64469.7,64600.8,1
1784512800000,64600.7,64938.1,64549.1,64797.9,1
1784516400000,64797.9,64886.6,64610.4,64839.5,1
1784520000000,64839.4,64839.4,64504.6,64509.3,1
1784523600000,64509,64533.1,64035.4,64100.4,1
1784527200000,64100.4,64202.1,63722.6,63886.4,1
1784530800000,63886.4,64276.5,63856.9,64242.2,1
1784534400000,64242.2,64328.9,63755.4,64028.6,1
1784538000000,64028.6,64255.2,63981.3,64168,1
1784541600000,64168,64388.6,64127,64275.4,1
1784545200000,64275.3,65045.9,64242.1,64971.8,1
1784548800000,64971.8,64975.8,64573.3,64622.7,1
1784552400000,64622.6,64742.9,64172.4,64313.6,1
1784556000000,64313.9,64549.9,64043.6,64390.7,1
1784559600000,64390.8,65648.4,64385.8,65570.3,1
1784563200000,65570.3,65606.7,65302.1,65480.6,1
1784566800000,65480.6,65619.8,65312.7,65557.4,1
1784570400000,65557.4,65770,65164.5,65206.8,1
1784574000000,65206.7,65245.9,65009.4,65109.9,1
1784577600000,65110.9,65409.1,65027.4,65338.7,1
1784581200000,65338.7,65417.5,65237.3,65255.4,1
1784584800000,65255.4,65257.2,65057.3,65118.3,1
1784588400000,65118.3,65245.6,65100.8,65225.7,1
1784592000000,65225.7,65561.5,65115.7,65544.4,1
1784595600000,65540.6,65637.1,65199.6,65205.6,1
1784599200000,65205.6,65477.2,65147.9,65382.6,1
1784602800000,65382.6,65571.5,65377.4,65537.7,1
1784606400000,65537.4,65714.1,65443.3,65488.8,1
1784610000000,65488.6,65910.1,65455.8,65721,1
1784613600000,65721,65970.1,65603.5,65888.9,1
1784617200000,65888.9,66217.5,65830.9,66161.9,1
1784620800000,66161.9,66322.1,66096.9,66192.9,1
1784624400000,66192.9,66315,66104.4,66249.9,1
1784628000000,66249.9,66387.3,66144.4,66154.1,1
1784631600000,66154.2,66324.2,66113.7,66314.7,1
1784635200000,66314.7,66615,66236.8,66522.4,1
1784638800000,66522.4,66775,66285,66742.8,1
1784642400000,66742.6,66927.6,66612.2,66802.3,1
1784646000000,66802.3,66802.3,66495.6,66648.5,1
1784649600000,66648.6,66732,66435.5,66511.7,1
1784653200000,66511.7,66541.6,66036,66187.1,1
1784656800000,66187,66337.8,66078.6,66296.6,1
1784660400000,66296.6,66473.5,66235.6,66416.3,1
1784664000000,66416.4,66472.3,66332.9,66379.2,1
1784667600000,66379.7,66397.6,66259.8,66357.8,1
1784671200000,66357.8,66361.5,66175.1,66279.9,1
1784674800000,66279.9,66546.7,66198.9,66522.2,1
1784678400000,66522.2,66711.1,66506,66595.9,1
1784682000000,66593.6,66632.7,66251.3,66403.9,1
1784685600000,66404.7,66506.3,66268.2,66286.5,1
1784689200000,66286.5,66343,66149.5,66185.1,1
1784692800000,66184.7,66400.5,66168.3,66349.7,1
1784696400000,66349.7,66349.9,65908.2,65948.3,1
1784700000000,65948.5,65994.7,65794.7,65899.5,1
1784703600000,65899.5,65935.8,65665.1,65806.6,1
1784707200000,65806.6,66136.5,65806.3,65947.8,1
1784710800000,65947.8,66054.5,65813,65893.6,1
1784714400000,65893.6,66099.4,65860.2,66022,1
1784718000000,66022.1,66068.2,65874.6,65991.9,1
1784721600000,65991.9,65995,65513.7,65607.2,1
1784725200000,65607.1,65956.7,65536.9,65920.4,1
1784728800000,65920.4,66184.8,65551.2,65765.4,1
1784732400000,65765,66101.9,65765,66010.9,1
1784736000000,66010.9,66358.6,65876.8,66197,1
1784739600000,66196.8,66248.1,65909.5,65994.7,1
1784743200000,65994.7,66050.1,65695.3,65864.9,1
1784746800000,65864.8,65932.2,65666,65906,1
1784750400000,65898.5,65954.2,65760.1,65893.3,1
1784754000000,65893.3,66102,65860.9,66043.7,1
1784757600000,66044.1,66050.5,65900.4,66018.3,1
1784761200000,66018.3,66114.7,65809.6,66081.8,1
1784764800000,66081.7,66285.9,66023,66032.3,1
1784768400000,66031.6,66187.1,65723.5,65796.1,1
1784772000000,65796.1,65813.9,65613.9,65777.4,1
1784775600000,65777.4,65791.1,65546,65625.4,1
1784779200000,65625.4,65708.4,65556.7,65583.4,1
1784782800000,65583.4,65765.1,65538.4,65655.7,1
1784786400000,65655.7,65786.7,65587.3,65757.2,1
1784790000000,65757.2,65757.2,65306,65408.4,1
1784793600000,65408.4,65629,65379.2,65594.5,1
1784797200000,65594.6,65721.7,65565.8,65607.9,1
