ts,open,high,low,close,confirm
1577980800000,129.59,129.74,126.97,127.69,1
1577984400000,127.68,127.68,126.54,127.42,1
1577988000000,127.43,127.65,127.12,127.5,1
1577991600000,127.51,127.63,127.14,127.58,1
1577995200000,127.57,127.59,126.81,127.24,1
1577998800000,127.24,127.84,127.23,127.72,1
1578002400000,127.72,127.73,127.28,127.41,1
1578006000000,127.4,127.46,126.94,127.17,1
1578009600000,127.18,127.59,126.8,127.05,1
1578013200000,127.04,127.09,125.92,126.04,1
1578016800000,126.03,127,125.92,126.94,1
1578020400000,126.94,127.04,126.7,126.86,1
1578024000000,126.87,130.03,126.86,129.3,1
1578027600000,129.29,129.96,128.77,129.25,1
1578031200000,129.24,129.32,128.83,129.18,1
1578034800000,129.17,129.47,128.77,128.87,1
1578038400000,128.86,132.98,128.85,132.12,1
1578042000000,132.11,132.76,131.78,132.36,1
1578045600000,132.37,132.71,131.54,132.06,1
1578049200000,132.07,132.59,131.97,132.45,1
1578052800000,132.46,132.79,131.94,132.22,1
1578056400000,132.23,133.83,132.23,133.47,1
1578060000000,133.46,133.78,131.12,131.68,1
1578063600000,131.69,132.51,131.6,132.5,1
1578067200000,132.51,133.68,132.05,133.48,1
1578070800000,133.46,134.85,132.73,133.97,1
1578074400000,133.98,134.18,133.28,133.48,1
1578078000000,133.48,133.51,132.3,133.45,1
1578081600000,133.44,134,133.02,133.44,1
1578085200000,133.45,133.91,132.27,132.43,1
1578088800000,132.44,133.34,132.28,133.05,1
1578092400000,133.06,135.04,132.95,134.32,1
1578096000000,134.31,134.76,133.44,133.66,1
1578099600000,133.65,133.65,132.82,133.01,1
1578103200000,133.01,133.42,132.84,133.42,1
1578106800000,133.41,133.54,133.14,133.32,1
1578110400000,133.32,133.87,132.99,133.65,1
1578114000000,133.67,134,133.39,133.66,1
1578117600000,133.67,134.21,133.62,133.93,1
1578121200000,133.92,134.27,133.45,133.91,1
1578124800000,133.91,134.03,133.54,133.61,1
1578128400000,133.62,134.09,133.41,134.08,1
1578132000000,134.07,134.13,133.32,133.34,1
1578135600000,133.36,133.83,133.08,133.77,1
1578139200000,133.77,133.77,132.63,132.89,1
1578142800000,132.89,133.26,132.6,132.83,1
1578146400000,132.83,133.31,132.81,133.08,1
1578150000000,133.07,133.69,133.01,133.28,1
1578153600000,133.28,133.41,133.01,133.14,1
1578157200000,133.13,134.78,133.11,134.55,1
1578160800000,134.56,135.77,132.84,133.41,1
1578164400000,133.42,134.26,133.04,133.7,1
1578168000000,133.71,134.12,133.4,134.08,1
1578171600000,134.09,134.53,133.7,134.07,1
1578175200000,134.08,134.31,133.87,134.09,1
1578178800000,134.09,134.32,133.77,134.2,1
1578182400000,134.21,135.15,134.17,134.75,1
1578186000000,134.76,135.76,134.75,135.62,1
1578189600000,135.63,135.95,135.12,135.36,1
1578193200000,135.37,136.16,135.37,136.14,1
1578196800000,136.15,137.17,135.69,135.86,1
1578200400000,135.86,136.41,135.57,136.12,1
1578204000000,136.13,136.52,135.82,136.08,1
1578207600000,136.07,136.27,135.84,136.02,1
1578211200000,136.03,136.1,135.07,135.4,1
1578214800000,135.41,135.59,135.01,135.3,1
1578218400000,135.29,135.49,134.73,134.9,1
1578222000000,134.9,135.38,134.83,135.1,1
1578225600000,135.1,135.9,135.09,135.87,1
1578229200000,135.87,135.89,135.23,135.62,1
1578232800000,135.62,135.87,135.55,135.56,1
1578236400000,135.55,137.83,135.52,137.22,1
1578240000000,137.21,137.99,136.66,137.11,1
1578243600000,137.1,138.12,136.78,137.78,1
1578247200000,137.79,138.01,136.94,137.75,1
1578250800000,137.76,137.94,137.37,137.94,1
1578254400000,137.93,137.97,137.45,137.83,1
1578258000000,137.84,137.84,135.09,135.4,1
1578261600000,135.39,135.92,134.4,135,1
1578265200000,135.01,135.42,134.21,135.34,1
1578268800000,135.35,135.75,134.9,135.71,1
1578272400000,135.72,137.43,135.41,137.17,1
1578276000000,137.18,139.52,137.18,139.08,1
1578279600000,139.09,139.59,138.29,139.45,1
1578283200000,139.44,139.74,139.1,139.37,1
1578286800000,139.36,139.54,138.61,139.07,1
1578290400000,139.08,139.19,138.84,138.94,1
1578294000000,138.95,139.08,138.77,138.84,1
1578297600000,138.84,139.64,138.84,139.51,1
1578301200000,140.14,140.8,139.76,140.8,1
1578304800000,140.81,142.43,140.57,141.92,1
1578308400000,141.93,142.97,140.89,141.52,1
1578312000000,141.51,142.6,141.47,142.32,1
1578315600000,142.31,143.01,139.29,140.24,1
1578319200000,140.22,141.45,139.81,141.11,1
1578322800000,141.11,141.41,140.12,140.23,1
1578326400000,140.23,141.33,140,140.72,1
1578330000000,140.71,141.79,140.57,141.79,1
1578333600000,141.82,141.82,140.75,140.98,1
1578337200000,140.99,141.56,140.9,141.37,1
1578340800000,141.36,142.37,141.3,142.11,1
1578344400000,142.12,142.48,141.52,141.66,1
1578348000000,141.65,143.61,141.55,143.04,1
1578351600000,143.03,144.4,142.56,144.18,1
1578355200000,144.19,145.21,143.27,143.71,1
1578358800000,143.72,144.14,143.44,143.83,1
1578362400000,143.84,144.85,143.79,143.96,1
1578366000000,143.97,144.39,143.52,143.52,1
1578369600000,143.52,143.65,142.24,142.52,1
1578373200000,142.49,143.13,142.25,142.99,1
1578376800000,143,143.09,142.53,142.85,1
1578380400000,142.84,143.04,142.46,142.81,1
1578384000000,142.81,143.37,142.78,143.18,1
1578387600000,143.18,143.43,142.52,142.53,1
1578391200000,142.54,142.99,142.51,142.91,1
1578394800000,142.92,143.74,142.64,142.64,1
1578398400000,142.63,142.65,140.77,141.13,1
1578402000000,141.13,141.22,140.15,140.93,1
1578405600000,140.94,141.33,140.52,140.79,1
1578409200000,140.78,140.84,139.15,139.56,1
1578412800000,139.57,141.8,138.88,141.4,1
1578416400000,141.41,142.82,141.09,142.67,1
1578420000000,142.66,143.43,142.37,142.38,1
1578423600000,142.37,143.98,142.36,143.19,1
1578427200000,143.18,144.8,142.99,144.76,1
1578430800000,144.77,145.01,141.81,142.46,1
1578434400000,142.45,142.97,141.31,142.16,1
1578438000000,142.17,143.84,142.17,142.82,1
1578441600000,142.83,147.82,142.82,147.57,1
1578445200000,147.56,147.8,145.35,145.69,1
1578448800000,145.7,146.43,144.15,144.61,1
1578452400000,144.6,145.11,143.69,144.58,1
1578456000000,144.55,145.24,144.54,145.1,1
1578459600000,145.09,145.27,144.58,144.81,1
1578463200000,144.8,145.19,144.63,145.11,1
1578466800000,145.12,145.17,142.67,143.57,1
1578470400000,143.57,144.01,143.02,143.84,1
1578474000000,143.85,143.99,142.99,143.34,1
1578477600000,143.35,144.49,143.13,143.93,1
1578481200000,143.95,144.4,143.43,143.5,1
1578484800000,143.51,143.69,142.17,142.44,1
1578488400000,142.45,143.56,140.77,143.09,1
1578492000000,143.08,143.09,140.96,141.95,1
1578495600000,141.96,142.34,140.49,141.47,1
1578499200000,141.46,141.84,138.02,138.88,1
1578502800000,138.89,139.34,137.77,138.81,1
1578506400000,138.8,139.97,138.57,139.32,1
1578510000000,139.33,139.68,137.99,137.99,1
1578513600000,138,139.52,137.11,139.21,1
1578517200000,139.2,139.7,138.6,139.16,1
1578520800000,139.17,140.57,138.64,140.48,1
1578524400000,140.49,141.48,140.01,140.69,1
1578528000000,140.7,140.72,139.52,139.87,1
1578531600000,139.86,141.52,139.72,140.9,1
1578535200000,140.91,141.06,140.29,140.4,1
1578538800000,140.41,140.41,139.49,139.92,1
1578542400000,139.91,140.36,139.63,139.99,1
1578546000000,139.98,139.98,138.76,139.16,1
1578549600000,139.15,139.73,138.75,139.41,1
1578553200000,139.4,140.16,139.25,139.88,1
1578556800000,139.87,140.01,139.06,139.38,1
1578560400000,139.37,139.37,138.1,138.34,1
1578564000000,138.33,139.14,137.74,138.85,1
1578567600000,138.84,138.84,137.78,138.2,1
1578571200000,138.19,138.58,137.96,138.51,1
1578574800000,138.52,139.03,138.21,138.23,1
1578578400000,138.23,138.69,137.78,137.81,1
1578582000000,137.8,138.63,137.8,138.21,1
1578585600000,138.22,138.49,135.45,135.9,1
1578589200000,135.91,136.42,135.61,136.03,1
1578592800000,136.02,136.33,135.7,135.94,1
1578596400000,135.93,138.05,135.9,137.58,1
1578600000000,137.57,139.32,137.34,137.77,1
1578603600000,137.76,137.98,136.69,137.03,1
1578607200000,137.03,138.04,136.81,137.64,1
1578610800000,137.63,138.48,136.05,137.71,1
1578614400000,137.7,137.97,137.08,137.2,1
1578618000000,137.21,137.42,136.79,136.96,1
1578621600000,136.97,137.19,136.48,136.56,1
1578625200000,136.57,136.93,136.32,136.93,1
1578628800000,136.94,137.07,136.03,136.34,1
1578632400000,136.33,136.39,135.31,135.74,1
1578636000000,135.73,136.67,135.61,136.59,1
1578639600000,136.59,136.63,136.16,136.6,1
1578643200000,136.61,136.61,135.55,136.07,1
1578646800000,136.06,136.4,135.82,136,1
1578650400000,135.99,136.73,135.31,136.73,1
1578654000000,136.74,139.02,136.73,138.34,1
1578657600000,138.34,139.81,138.01,139.81,1
1578661200000,139.82,139.91,138.82,138.83,1
1578664800000,138.82,140.25,138.67,140.24,1
1578668400000,140.22,143.03,139.83,142.58,1
1578672000000,142.59,143.61,140.85,141.18,1
1578675600000,141.15,142.03,140.68,141.99,1
1578679200000,142,145.18,142,142.62,1
1578682800000,142.63,144.67,142.46,143.56,1
1578686400000,143.51,144.03,143.03,143.22,1
1578690000000,143.22,143.89,142.78,142.85,1
1578693600000,142.86,143.05,141.64,142.9,1
1578697200000,142.91,144.96,142.66,144.9,1
1578700800000,144.89,144.91,143.25,143.54,1
1578704400000,143.55,145.24,143.52,144.15,1
1578708000000,144.15,144.47,143.3,143.83,1
1578711600000,143.82,143.84,142.8,143.41,1
1578715200000,143.42,143.98,142.88,143.29,1
1578718800000,143.28,143.29,142.21,142.91,1
1578722400000,142.92,143.55,142.13,142.88,1
1578726000000,142.89,143.87,142.85,142.98,1
1578729600000,142.97,143.46,142.55,142.78,1
1578733200000,142.79,144.01,142.74,143.85,1
1578736800000,143.84,143.85,142.77,142.93,1
1578740400000,142.92,143.22,142.47,142.62,1
1578744000000,142.63,142.91,142.15,142.82,1
1578747600000,142.81,143.66,142.56,143.58,1
1578751200000,143.59,143.74,142.55,142.57,1
1578754800000,142.56,143.62,142.38,143.41,1
1578758400000,143.4,146.8,142.71,146.36,1
1578762000000,146.37,147.94,145.86,146.58,1
1578765600000,146.57,147.14,145.83,146.69,1
1578769200000,146.7,147.12,145.89,146.36,1
1578772800000,146.35,147.09,145.19,145.87,1
1578776400000,145.88,147.73,142.99,143.82,1
1578780000000,143.83,144.21,142.24,143.33,1
1578783600000,143.37,143.37,142.39,142.48,1
1578787200000,142.45,143.56,141.84,143.2,1
1578790800000,143.19,143.94,142.91,143.29,1
1578794400000,143.28,144.46,143.13,144.08,1
1578798000000,144.06,144.4,143.53,143.92,1
1578801600000,143.91,144.15,143.39,143.57,1
1578805200000,143.56,144.12,143.49,144.08,1
1578808800000,144.08,145.86,144.08,144.27,1
1578812400000,144.28,144.89,144.28,144.53,1
1578816000000,144.54,145.34,144.52,144.85,1
1578819600000,144.86,145.06,144.15,144.4,1
1578823200000,144.39,144.41,143.23,143.58,1
1578826800000,143.57,143.77,143.35,143.42,1
1578830400000,143.41,144.18,143.41,143.73,1
1578834000000,143.72,145.3,143.37,145.21,1
1578837600000,145.2,145.41,143.77,144.23,1
1578841200000,144.22,145.15,144.14,144.95,1
1578844800000,144.96,145.46,143.89,144.01,1
1578848400000,144.01,145.64,143.71,144.21,1
1578852000000,144.2,144.77,144.2,144.68,1
1578855600000,144.67,145.03,144.32,144.47,1
1578859200000,144.48,144.95,144.47,144.78,1
1578862800000,144.79,144.88,144.38,144.43,1
1578866400000,144.42,145.46,144.41,145.38,1
1578870000000,145.39,146.55,144.75,146.54,1
1578873600000,146.56,146.98,144.76,144.99,1
1578877200000,144.99,145.46,144.91,145.31,1
1578880800000,145.32,145.46,142.65,142.98,1
1578884400000,142.99,143.94,142.72,143.47,1
1578888000000,143.47,144.05,143.05,143.86,1
1578891600000,143.85,143.89,143.14,143.43,1
1578895200000,143.43,143.79,142.42,142.57,1
1578898800000,142.56,143.2,142.35,142.89,1
1578902400000,142.89,143.6,142.65,143.59,1
1578906000000,143.58,143.61,142.95,143.31,1
1578909600000,143.31,144.23,143.1,143.99,1
1578913200000,144,144.05,142.8,142.81,1
1578916800000,142.82,143.27,142.6,143.18,1
1578920400000,143.17,143.74,142.81,142.94,1
1578924000000,142.94,143.14,142.61,142.89,1
1578927600000,142.89,143.14,142.75,142.76,1
1578931200000,142.76,143.42,142.61,143.36,1
1578934800000,143.37,143.93,143,143.02,1
1578938400000,143.01,143.33,142.86,143.33,1
1578942000000,143.33,143.65,143.04,143.53,1
1578945600000,143.53,144.48,143.43,144.45,1
1578949200000,144.44,144.63,143.83,144.26,1
1578952800000,144.26,144.28,143.83,143.86,1
1578956400000,143.85,144.21,143.53,143.57,1
1578960000000,143.56,145.81,143.55,145.36,1
1578963600000,145.37,148.46,145.37,147.47,1
1578967200000,147.45,147.52,146.55,147.13,1
1578970800000,147.14,149.35,146.9,148.97,1
1578974400000,148.96,150.76,148.96,149.18,1
1578978000000,149.19,149.42,148.18,148.5,1
1578981600000,148.49,149.13,148.11,148.96,1
1578985200000,148.97,149.55,148.72,149.1,1
1578988800000,149.11,149.51,149.03,149.28,1
1578992400000,149.29,151.67,149.29,149.8,1
1578996000000,149.81,150.57,149.49,150.56,1
1578999600000,150.56,151.59,150.31,151.55,1
1579003200000,151.56,153.32,150.78,151.16,1
1579006800000,151.17,154.07,151.13,154.02,1
1579010400000,154.03,157.55,153.18,155.96,1
1579014000000,155.97,157.77,153.92,156.04,1
1579017600000,156.02,159.47,153.28,159.47,1
1579021200000,159.55,166.08,159.12,164.31,1
1579024800000,164.33,171.39,162.18,165.74,1
1579028400000,165.81,166.52,162.46,165.63,1
1579032000000,165.62,165.62,163.18,163.6,1
1579035600000,163.59,165.32,160.7,164.26,1
1579039200000,164.22,166.33,163.91,163.94,1
1579042800000,163.96,168.15,163.88,165.76,1
1579046400000,165.75,171.95,163.51,169.27,1
1579050000000,169.26,170.02,166.03,167.32,1
1579053600000,167.34,168.05,166.79,167.02,1
1579057200000,167.03,167.1,162.73,162.73,1
1579060800000,162.72,163.41,160.44,160.57,1
1579064400000,160.56,161.72,159.24,161.08,1
1579068000000,161.05,163.75,160.93,163.19,1
1579071600000,163.19,163.3,161.29,161.63,1
1579075200000,161.62,162.85,161.09,162.02,1
1579078800000,162.03,165.66,162.03,165.28,1
1579082400000,165.29,167.83,164.42,167.32,1
1579086000000,167.33,167.74,164.47,164.58,1
1579089600000,164.61,166.72,164.36,165.59,1
1579093200000,165.61,168.93,165.59,168.35,1
1579096800000,168.36,168.71,164.32,165.76,1
1579100400000,165.75,165.88,162.07,162.49,1
1579104000000,162.46,165.03,160.61,164.24,1
1579107600000,164.25,165.24,162.91,164.96,1
1579111200000,164.97,165.12,163.42,163.73,1
1579114800000,163.72,164.87,163.69,164.7,1
1579118400000,164.71,166.81,163.96,166.31,1
1579122000000,166.32,166.89,164.13,165.38,1
1579125600000,165.39,166.96,164.79,166.8,1
1579129200000,166.79,167.4,164.92,166.4,1
1579132800000,166.39,167.4,162.56,163.96,1
1579136400000,163.95,164.24,158.63,160.49,1
1579140000000,160.48,161.64,159.45,160.34,1
1579143600000,160.33,160.81,158.73,159.95,1
1579147200000,159.92,161.22,159.38,160.4,1
1579150800000,160.4,162.39,160.38,161.92,1
1579154400000,161.93,162.56,161.33,162.15,1
1579158000000,162.16,162.16,160.54,160.99,1
1579161600000,161,161.95,160.39,161.18,1
1579165200000,161.24,161.33,159.77,161.27,1
1579168800000,161.25,162.56,160.25,162.55,1
1579172400000,162.57,164.08,161.52,164.08,1
1579176000000,164.07,165.63,162.31,162.48,1
1579179600000,162.49,162.8,160.94,161.81,1
1579183200000,161.8,162.46,160.29,162.45,1
1579186800000,162.44,163.34,162.24,162.59,1
1579190400000,162.57,163.7,160.79,161.98,1
1579194000000,161.99,164.32,161.74,163.4,1
1579197600000,163.41,164.25,162.59,163.48,1
1579201200000,163.47,164.05,163.37,163.6,1
1579204800000,163.59,165.73,163.59,165.61,1
1579208400000,165.6,165.93,162.5,163.43,1
1579212000000,163.42,164.41,162.89,164.17,1
1579215600000,164.13,165.04,163.37,164.24,1
1579219200000,164.25,165.28,162.21,163.81,1
1579222800000,163.8,165.08,163.51,164.94,1
1579226400000,164.95,167.23,164.67,165.7,1
1579230000000,165.72,167.49,164.9,165.15,1
1579233600000,165.16,166.79,164.95,166.74,1
1579237200000,166.75,170.35,166.14,170.05,1
1579240800000,170.07,171.24,167.59,167.98,1
1579244400000,167.97,171.65,167.52,171.17,1
1579248000000,171.18,174.57,169.93,171.65,1
1579251600000,171.64,173.18,171.12,172.06,1
1579255200000,172.05,172.72,169.78,170.81,1
1579258800000,170.8,171.12,169.93,170.02,1
1579262400000,170.01,170.29,167.33,168.11,1
1579266000000,168.12,169.55,168.04,168.65,1
