Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume,Ignore
2026-06-02 03:00:00,1569.60000,1569.60000,1520.00000,1524.65000,2253.72,2026-06-02 03:59:59,3468702.4162000,12052,905.96,1395044.7043000,0
2026-06-02 04:00:00,1525.20000,1529.55000,1504.32000,1528.44000,643.11,2026-06-02 04:59:59,976132.5243000,9412,381.20,578736.4132000,0
2026-06-02 05:00:00,1528.50000,1611.72000,1524.89000,1552.70000,913.79,2026-06-02 05:59:59,1419304.9965000,10041,436.77,679146.6207000,0
2026-06-02 06:00:00,1553.22000,1557.65000,1541.90000,1546.78000,455.45,2026-06-02 06:59:59,705526.8845000,4405,238.12,368878.3221000,0
2026-06-02 07:00:00,1546.70000,1551.00000,1541.91000,1543.92000,271.71,2026-06-02 07:59:59,420504.5731000,2845,87.91,136084.9882000,0
2026-06-02 08:00:00,1544.97000,1566.92000,1544.97000,1555.39000,316.58,2026-06-02 08:59:59,492079.6522000,2494,178.44,277168.1531000,0
2026-06-02 09:00:00,1555.44000,1564.25000,1551.55000,1564.25000,318.13,2026-06-02 09:59:59,495519.1279000,2816,142.51,222054.7102000,0
2026-06-02 10:00:00,1564.25000,1565.91000,1555.43000,1563.82000,360.25,2026-06-02 10:59:59,562056.4224000,3487,110.09,171832.7944000,0
2026-06-02 11:00:00,1564.00000,1583.96000,1563.07000,1570.33000,535.54,2026-06-02 11:59:59,843599.1939000,6078,211.94,333953.3716000,0
2026-06-02 12:00:00,1570.21000,1582.95000,1564.62000,1582.95000,249.20,2026-06-02 12:59:59,391921.7057000,2934,111.09,174780.4776000,0
2026-06-02 13:00:00,1581.85000,1587.22000,1570.17000,1586.03000,486.42,2026-06-02 13:59:59,767700.0635000,5563,226.11,356961.1883000,0
2026-06-02 14:00:00,1586.03000,1605.32000,1570.00000,1590.86000,529.95,2026-06-02 14:59:59,841922.2678000,6371,202.01,321100.9250000,0
2026-06-02 15:00:00,1590.10000,1614.50000,1588.45000,1606.00000,326.99,2026-06-02 15:59:59,523601.1943000,5642,155.30,248627.1271000,0
2026-06-02 16:00:00,1606.34000,1623.14000,1593.62000,1599.44000,591.23,2026-06-02 16:59:59,950497.6847000,7866,192.38,309662.6141000,0
2026-06-02 17:00:00,1599.44000,1607.15000,1596.39000,1602.80000,159.33,2026-06-02 17:59:59,255148.8932000,2027,70.21,112465.4251000,0
2026-06-02 18:00:00,1602.78000,1614.32000,1601.00000,1611.29000,85.96,2026-06-02 18:59:59,138076.8281000,1531,55.45,89084.9225000,0
2026-06-02 19:00:00,1611.29000,1641.95000,1609.93000,1622.00000,139.98,2026-06-02 19:59:59,226907.4790000,3802,69.79,113131.3382000,0
2026-06-02 20:00:00,1620.82000,1658.30000,1612.40000,1625.00000,274.42,2026-06-02 20:59:59,449143.9420000,4891,132.32,216831.8780000,0
2026-06-02 21:00:00,1626.21000,1626.21000,1606.00000,1619.54000,172.01,2026-06-02 21:59:59,277546.8444000,3532,59.44,95957.0734000,0
2026-06-02 22:00:00,1619.58000,1622.90000,1594.00000,1602.22000,257.89,2026-06-02 22:59:59,414913.3003000,4515,64.19,103091.6257000,0
2026-06-02 23:00:00,1603.72000,1639.98000,1601.15000,1629.00000,345.22,2026-06-02 23:59:59,560502.4429000,6269,153.43,249102.5411000,0
2026-06-03 00:00:00,1629.01000,1665.62000,1623.00000,1658.92000,513.49,2026-06-03 00:59:59,847429.6566000,8328,228.73,377852.2650000,0
