Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume,Ignore
2026-04-20 13:00:00,423.29000,424.40000,416.71000,420.53000,3613.29,2026-04-20 13:59:59,1520142.5351000,7024,1628.24,685189.5502000,0
2026-04-20 14:00:00,420.56000,422.94000,417.71000,418.08000,1391.72,2026-04-20 14:59:59,585330.9705000,4367,671.94,282704.7361000,0
2026-04-20 15:00:00,418.40000,419.25000,416.06000,417.51000,635.29,2026-04-20 15:59:59,265174.3455000,3058,292.87,122328.2103000,0
2026-04-20 16:00:00,417.52000,420.16000,417.52000,418.96000,474.52,2026-04-20 16:59:59,198715.3992000,1930,302.38,126634.0142000,0
2026-04-20 17:00:00,419.00000,420.31000,418.43000,418.62000,175.69,2026-04-20 17:59:59,73643.9045000,923,75.22,31538.7556000,0
2026-04-20 18:00:00,418.62000,419.18000,416.92000,417.06000,198.52,2026-04-20 18:59:59,83012.9408000,869,109.18,45657.0438000,0
2026-04-20 19:00:00,417.08000,418.28000,417.00000,418.25000,102.31,2026-04-20 19:59:59,42726.2818000,583,56.52,23606.7542000,0
2026-04-20 20:00:00,418.30000,418.44000,417.09000,417.67000,94.49,2026-04-20 20:59:59,39466.3714000,562,45.74,19102.3948000,0
2026-04-20 21:00:00,417.60000,417.96000,417.25000,417.77000,128.90,2026-04-20 21:59:59,53836.8748000,573,54.28,22674.0360000,0
2026-04-20 22:00:00,417.88000,418.60000,417.69000,418.56000,81.44,2026-04-20 22:59:59,34059.4230000,391,52.79,22078.2573000,0
2026-04-20 23:00:00,418.63000,418.84000,417.96000,418.07000,52.62,2026-04-20 23:59:59,22017.2598000,387,25.06,10487.5355000,0
2026-04-21 00:00:00,417.96000,419.04000,417.65000,418.90000,68.48,2026-04-21 00:59:59,28655.0348000,681,30.45,12742.4714000,0
2026-04-21 01:00:00,418.88000,419.42000,418.05000,419.00000,74.54,2026-04-21 01:59:59,31218.9014000,442,35.10,14708.0926000,0
2026-04-21 02:00:00,418.96000,419.21000,418.48000,419.06000,50.40,2026-04-21 02:59:59,21110.4746000,189,23.59,9886.5039000,0
2026-04-21 03:00:00,418.69000,419.08000,418.56000,419.08000,43.38,2026-04-21 03:59:59,18168.4570000,109,15.51,6498.2906000,0
2026-04-21 04:00:00,419.06000,419.67000,418.80000,419.14000,52.43,2026-04-21 04:59:59,21979.6099000,270,26.50,11113.5480000,0
2026-04-21 05:00:00,419.07000,419.55000,419.01000,419.40000,51.31,2026-04-21 05:59:59,21517.3384000,470,34.17,14330.5051000,0
2026-04-21 06:00:00,419.56000,420.57000,419.16000,420.27000,83.28,2026-04-21 06:59:59,34973.2208000,392,58.32,24499.3012000,0
2026-04-21 07:00:00,420.34000,421.04000,419.45000,419.97000,164.77,2026-04-21 07:59:59,69215.5214000,460,112.43,47243.8941000,0
2026-04-21 08:00:00,419.88000,420.72000,419.52000,420.13000,189.42,2026-04-21 08:59:59,79609.6226000,698,144.76,60841.3596000,0
2026-04-21 09:00:00,420.16000,420.16000,419.17000,419.71000,306.73,2026-04-21 09:59:59,128658.9226000,467,282.84,118634.8915000,0
2026-04-21 10:00:00,419.71000,420.55000,419.67000,419.75000,82.97,2026-04-21 10:59:59,34839.1630000,614,48.78,20484.3787000,0
2026-04-21 11:00:00,419.75000,420.40000,419.35000,420.10000,121.76,2026-04-21 11:59:59,51108.9808000,575,58.23,24444.9783000,0
2026-04-21 12:00:00,420.07000,421.21000,419.28000,419.50000,322.74,2026-04-21 12:59:59,135663.8088000,788,250.22,105232.4263000,0
2026-04-21 13:00:00,419.56000,424.15000,417.49000,424.15000,1129.35,2026-04-21 13:59:59,475169.7489000,6177,392.96,165280.5617000,0
2026-04-21 14:00:00,424.16000,427.43000,423.08000,424.54000,1416.34,2026-04-21 14:59:59,601768.7250000,7717,793.27,336750.4352000,0
2026-04-21 15:00:00,424.50000,426.52000,423.05000,426.12000,401.38,2026-04-21 15:59:59,170417.7400000,2007,184.41,78310.8738000,0
2026-04-21 16:00:00,426.20000,427.14000,424.85000,425.12000,390.35,2026-04-21 16:59:59,166396.9726000,1343,191.40,81588.1070000,0
2026-04-21 17:00:00,425.08000,426.88000,423.58000,426.30000,381.48,2026-04-21 17:59:59,162114.5723000,1420,156.91,66724.6624000,0
2026-04-21 18:00:00,426.30000,427.10000,425.48000,426.55000,169.42,2026-04-21 18:59:59,72194.7573000,795,84.73,36109.3664000,0
2026-04-21 19:00:00,426.60000,427.36000,423.51000,424.29000,238.46,2026-04-21 19:59:59,101489.5736000,1000,124.72,53063.9770000,0
2026-04-21 20:00:00,424.29000,426.64000,423.24000,425.33000,224.99,2026-04-21 20:59:59,95633.6491000,1163,105.99,45058.2111000,0
2026-04-21 21:00:00,425.46000,425.56000,424.57000,425.14000,52.43,2026-04-21 21:59:59,22287.1200000,470,20.68,8793.1864000,0
2026-04-21 22:00:00,425.23000,425.99000,425.22000,425.88000,12.95,2026-04-21 22:59:59,5511.8269000,178,6.79,2889.8192000,0
2026-04-21 23:00:00,425.77000,426.19000,425.42000,426.09000,51.99,2026-04-21 23:59:59,22140.4497000,297,27.00,11500.5480000,0
2026-04-22 00:00:00,426.09000,427.84000,426.03000,426.89000,205.40,2026-04-22 00:59:59,87624.2183000,704,55.76,23813.4563000,0
2026-04-22 01:00:00,427.02000,427.02000,426.29000,427.00000,33.51,2026-04-22 01:59:59,14295.7581000,248,6.94,2961.4918000,0
