time,symbol,mark_price,index_price,estimated_settle_price,last_funding_rate,interest_rate,next_funding_time
2026-08-18 15:23:20.360,TSLAUSDT,337.26000000,337.21115668,336.37612156,0.00000000,0.00000000,2026-08-18 16:00:00
