fundingTime,fundingRate,realizedRate,instId,method
1787299200000,0.0001,0.0001,XRP-USDT-SWAP,current_period
1787270400000,0.0001,0.0001,XRP-USDT-SWAP,current_period
1787241600000,0.0001,0.0001,XRP-USDT-SWAP,current_period
1787212800000,0.0001,0.0001,XRP-USDT-SWAP,current_period
1787184000000,0.0001,0.0001,XRP-USDT-SWAP,current_period
1787155200000,0.0001,0.0001,XRP-USDT-SWAP,current_period
1787126400000,0.0000785639089213,0.0000785639089213,XRP-USDT-SWAP,current_period
1787097600000,0.0000031748228971,0.0000031748228971,XRP-USDT-SWAP,current_period
1787068800000,0.0000498402717204,0.0000498402717204,XRP-USDT-SWAP,current_period
1787040000000,-0.0000326470694175,-0.0000326470694175,XRP-USDT-SWAP,current_period
1787011200000,0.0000910419747053,0.0000910419747053,XRP-USDT-SWAP,current_period
1786982400000,0.0000464364111168,0.0000464364111168,XRP-USDT-SWAP,current_period
1786953600000,0.000013303233031,0.000013303233031,XRP-USDT-SWAP,current_period
1786924800000,-0.0000238691790198,-0.0000238691790198,XRP-USDT-SWAP,current_period
1786896000000,0.0000160493134534,0.0000160493134534,XRP-USDT-SWAP,current_period
1786867200000,0.0000884660234426,0.0000884660234426,XRP-USDT-SWAP,current_period
1786838400000,-0.0000016562371269,-0.0000016562371269,XRP-USDT-SWAP,current_period
1786809600000,0.0000038360335321,0.0000038360335321,XRP-USDT-SWAP,current_period
1786780800000,0.0000008707053907,0.0000008707053907,XRP-USDT-SWAP,current_period
1786752000000,-0.0000176609443207,-0.0000176609443207,XRP-USDT-SWAP,current_period
1786723200000,0.0001,0.0001,XRP-USDT-SWAP,current_period
1786694400000,0.0000623856049088,0.0000623856049088,XRP-USDT-SWAP,current_period
1786665600000,0.0000325897800405,0.0000325897800405,XRP-USDT-SWAP,current_period
1786636800000,0.0001,0.0001,XRP-USDT-SWAP,current_period
1786608000000,0.0000498255069913,0.0000498255069913,XRP-USDT-SWAP,current_period
1786579200000,0.0001,0.0001,XRP-USDT-SWAP,current_period
1786550400000,0.0001,0.0001,XRP-USDT-SWAP,current_period
1786521600000,0.0000143511224917,0.0000143511224917,XRP-USDT-SWAP,current_period
1786492800000,0.000073787676019,0.000073787676019,XRP-USDT-SWAP,current_period
1786464000000,-0.0000302295054429,-0.0000302295054429,XRP-USDT-SWAP,current_period
1786435200000,0.0000350523484234,0.0000350523484234,XRP-USDT-SWAP,current_period
1786406400000,0.0000954798872078,0.0000954798872078,XRP-USDT-SWAP,current_period
1786377600000,0.0001,0.0001,XRP-USDT-SWAP,current_period
1786348800000,0.0000298093362307,0.0000298093362307,XRP-USDT-SWAP,current_period
1786320000000,0.0000546192712989,0.0000546192712989,XRP-USDT-SWAP,current_period
1786291200000,0.0001,0.0001,XRP-USDT-SWAP,current_period
1786262400000,0.0001,0.0001,XRP-USDT-SWAP,current_period
1786233600000,0.0001,0.0001,XRP-USDT-SWAP,current_period
1786204800000,0.0000368679466877,0.0000368679466877,XRP-USDT-SWAP,current_period
1786176000000,-0.000017699570594,-0.000017699570594,XRP-USDT-SWAP,current_period
1786147200000,-0.0000108343888167,-0.0000108343888167,XRP-USDT-SWAP,current_period
1786118400000,-0.0000348844005954,-0.0000348844005954,XRP-USDT-SWAP,current_period
1786089600000,-0.0000070360239977,-0.0000070360239977,XRP-USDT-SWAP,current_period
1786060800000,-0.0000260070181452,-0.0000260070181452,XRP-USDT-SWAP,current_period
1786032000000,-0.0000187911846022,-0.0000187911846022,XRP-USDT-SWAP,current_period
1786003200000,-0.0000648720328319,-0.0000648720328319,XRP-USDT-SWAP,current_period
1785974400000,-0.0000744310383996,-0.0000744310383996,XRP-USDT-SWAP,current_period
1785945600000,-0.000020459113517,-0.000020459113517,XRP-USDT-SWAP,current_period
1785916800000,0.0000071087097007,0.0000071087097007,XRP-USDT-SWAP,current_period
1785888000000,0.0000106382098818,0.0000106382098818,XRP-USDT-SWAP,current_period
1785859200000,0.0000851901206307,0.0000851901206307,XRP-USDT-SWAP,current_period
1785830400000,0.0000806705411982,0.0000806705411982,XRP-USDT-SWAP,current_period
1785801600000,0.0000618612410869,0.0000618612410869,XRP-USDT-SWAP,current_period
1785772800000,0.0000219983828686,0.0000219983828686,XRP-USDT-SWAP,current_period
1785744000000,0.00008319996944,0.00008319996944,XRP-USDT-SWAP,current_period
1785715200000,0.0000341848912965,0.0000341848912965,XRP-USDT-SWAP,current_period
1785686400000,0.0001,0.0001,XRP-USDT-SWAP,current_period
1785657600000,0.0000781267550149,0.0000781267550149,XRP-USDT-SWAP,current_period
1785628800000,-0.0000536952250256,-0.0000536952250256,XRP-USDT-SWAP,current_period
1785600000000,-0.0001155222344201,-0.0001155222344201,XRP-USDT-SWAP,current_period
1785571200000,-0.0000931222494434,-0.0000931222494434,XRP-USDT-SWAP,current_period
1785542400000,-0.0000132516665149,-0.0000132516665149,XRP-USDT-SWAP,current_period
1785513600000,0.0000638164320894,0.0000638164320894,XRP-USDT-SWAP,current_period
1785484800000,0.0000351774223324,0.0000351774223324,XRP-USDT-SWAP,current_period
1785456000000,0.0000870859445298,0.0000870859445298,XRP-USDT-SWAP,current_period
1785427200000,0.0000359499681745,0.0000359499681745,XRP-USDT-SWAP,current_period
1785398400000,0.0000611922566701,0.0000611922566701,XRP-USDT-SWAP,current_period
1785369600000,0.0000259665878992,0.0000259665878992,XRP-USDT-SWAP,current_period
1785340800000,0.0000752724726805,0.0000752724726805,XRP-USDT-SWAP,current_period
1785312000000,0.0001,0.0001,XRP-USDT-SWAP,current_period
1785283200000,-0.0000869160146718,-0.0000869160146718,XRP-USDT-SWAP,current_period
1785254400000,-0.0000320378802372,-0.0000320378802372,XRP-USDT-SWAP,current_period
1785225600000,-0.0001394371091277,-0.0001394371091277,XRP-USDT-SWAP,current_period
1785196800000,-0.000047871653305,-0.000047871653305,XRP-USDT-SWAP,current_period
1785168000000,0.0000007572252309,0.0000007572252309,XRP-USDT-SWAP,current_period
1785139200000,0.000037014492415,0.000037014492415,XRP-USDT-SWAP,current_period
1785110400000,-0.000008109270508,-0.000008109270508,XRP-USDT-SWAP,current_period
1785081600000,-0.0000159278552351,-0.0000159278552351,XRP-USDT-SWAP,current_period
1785052800000,-0.000024606799303,-0.000024606799303,XRP-USDT-SWAP,current_period
1785024000000,-0.0000242760225946,-0.0000242760225946,XRP-USDT-SWAP,current_period
1784995200000,0.0000301351424184,0.0000301351424184,XRP-USDT-SWAP,current_period
1784966400000,0.0000059327320559,0.0000059327320559,XRP-USDT-SWAP,current_period
1784937600000,-0.0000303777583926,-0.0000303777583926,XRP-USDT-SWAP,current_period
1784908800000,0.0000221579016307,0.0000221579016307,XRP-USDT-SWAP,current_period
1784880000000,0.0000488471010114,0.0000488471010114,XRP-USDT-SWAP,current_period
1784851200000,0.0000468497495091,0.0000468497495091,XRP-USDT-SWAP,current_period
1784822400000,0.0000420748276086,0.0000420748276086,XRP-USDT-SWAP,current_period
1784793600000,0.0000652769868513,0.0000652769868513,XRP-USDT-SWAP,current_period
1784764800000,0.0000385274942603,0.0000385274942603,XRP-USDT-SWAP,current_period
1784736000000,0.0000359827314872,0.0000359827314872,XRP-USDT-SWAP,current_period
1784707200000,0.0001,0.0001,XRP-USDT-SWAP,current_period
1784678400000,0.0001,0.0001,XRP-USDT-SWAP,current_period
1784649600000,0.0000340528419867,0.0000340528419867,XRP-USDT-SWAP,current_period
