time,low,high,open,close,volume
1672531200,16498.05,16534.66,16531.83,16519.81,1143.74975428
1672534800,16517.01,16547.6,16519.84,16542.69,651.3748682
1672538400,16528.75,16550,16542.7,16538.6,505.07488547
1672542000,16510.09,16538.32,16538.32,16523.3,647.60544046
1672545600,16502.66,16525.75,16523.91,16511.71,754.66131811
1672549200,16503.19,16524.84,16511.69,16521.08,374.4867208
1672552800,16519.93,16540.57,16521.04,16532.17,327.56960398
1672556400,16490,16535.46,16531.82,16516.36,479.72920114
1672560000,16498.84,16523.98,16516.36,16504.22,231.4188658
1672563600,16496.99,16533.16,16504.14,16529.42,189.21038556
1672567200,16524.48,16538.71,16528.94,16538.07,129.39118896
1672570800,16532.53,16548.12,16538.31,16547.29,164.41369259
1672574400,16541.95,16563.97,16547.61,16554.56,285.85219129
1672578000,16529.75,16559.69,16554.24,16539.19,293.41208628
1672581600,16533.5,16550.76,16538.96,16534.84,231.30571047
1672585200,16524.77,16552.47,16534.12,16551.21,181.0124287
1672588800,16550.15,16573.07,16551.21,16556.14,452.37844959
1672592400,16554.6,16588.88,16556.33,16571.1,454.6542686
1672596000,16571.09,16595.62,16571.1,16583.74,313.30636171
1672599600,16583.69,16615.89,16583.7,16596.48,461.01815462
1672603200,16592.87,16621,16596.46,16599.24,1000.58227893
1672606800,16587.05,16604.03,16598.77,16601.82,374.80885345
1672610400,16583.41,16608.33,16601.82,16597.28,480.25746218
1672614000,16595.6,16618.73,16596.96,16611.58,541.46280622
1672617600,16576.28,16622.77,16611.9,16582.36,364.93984159
1672621200,16542.52,16584.15,16582.36,16558.01,463.91445212
1672624800,16547.62,16586.2,16557.76,16580.5,256.42697756
1672628400,16576.26,16698.54,16580.11,16656.66,697.33480708
1672632000,16621.33,16668.06,16656.66,16633.4,620.74301719
1672635600,16612.03,16653.9,16633.36,16640.26,474.74711283
1672639200,16628.01,16654.38,16640.26,16633.59,331.3555789
1672642800,16630.33,16758,16633.21,16714.44,1590.6428778
1672646400,16701.2,16761.92,16714.45,16726.62,880.05607654
1672650000,16705.3,16739.24,16726.93,16711.87,599.23912165
1672653600,16702.6,16756.52,16711.55,16721.06,502.28527979
1672657200,16697.96,16735.7,16721.06,16727.98,346.33802189
1672660800,16712.41,16738.53,16728.06,16714.96,321.88806446
1672664400,16676.74,16717.44,16714.96,16688.64,547.19585867
1672668000,16664.37,16703.78,16688.19,16693.43,446.79333176
1672671600,16686.62,16744.42,16693.34,16728.59,856.54532016
1672675200,16702.65,16733.13,16729.32,16704.78,495.45747637
1672678800,16700.33,16717.51,16704.51,16708.39,406.32126882
1672682400,16700.01,16724.07,16708.58,16716.52,350.61352351
1672686000,16707.73,16730.89,16716.8,16730.11,370.13555768
1672689600,16701.75,16731.53,16730.7,16722.38,418.52115177
1672693200,16713.63,16789.99,16722.4,16751.07,580.11459878
1672696800,16684.81,16756.06,16749.98,16693.62,662.01850769
1672700400,16655.5,16718.14,16693.53,16666.95,976.83235503
1672704000,16639.62,16700,16666.86,16690.85,1010.77430758
1672707600,16646.54,16690.83,16690.39,16672.47,588.81670433
1672711200,16665.88,16683.77,16672.47,16668.07,353.92087945
1672714800,16661.72,16693.71,16668.06,16684.24,416.37474475
1672718400,16676.37,16693.23,16684.13,16680.27,265.31799494
1672722000,16677.02,16722.02,16680.28,16719.71,486.55926772
1672725600,16718.49,16772.3,16719.29,16723.12,623.04960776
1672729200,16703.48,16727.07,16722.67,16725.15,396.83520144
1672732800,16693.87,16730.7,16724.2,16710.67,468.15596089
1672736400,16711,16753,16711.21,16736.8,428.00010547
1672740000,16716.28,16745.59,16736.6,16719.06,271.74163776
1672743600,16705.09,16732.36,16717.91,16715.34,412.95433789
1672747200,16697.11,16721.93,16714.53,16703.34,564.809389
1672750800,16702.01,16735.24,16703.5,16718.92,573.49993685
1672754400,16636.43,16768.02,16719.63,16655.52,1893.37663919
1672758000,16612.32,16677.84,16654.4,16671.83,2508.27829286
1672761600,16606.43,16684.14,16671.87,16616.59,1567.00987479
1672765200,16600,16638.21,16617.07,16625.72,890.61247215
1672768800,16618.83,16647.36,16625.78,16638.02,680.28231084
1672772400,16614.26,16650.44,16637.92,16637.38,941.72843372
1672776000,16634.94,16666.71,16637.3,16655.42,848.67974646
1672779600,16652.57,16671.61,16656.2,16657.15,515.31184001
1672783200,16642.18,16673.57,16658.82,16670.16,379.31158835
1672786800,16661.38,16688.28,16670.13,16669.47,526.95400329
1672790400,16645.87,16672.39,16668.95,16654.53,409.86846223
1672794000,16650.76,16726.94,16654.04,16696.16,989.02770143
1672797600,16695.52,16749.99,16696.11,16730.39,817.17832671
1672801200,16730.13,16869.4,16730.38,16856.84,2051.24129719
1672804800,16844.01,16911.43,16855.37,16855.99,1115.4989657
1672808400,16834.92,16860.28,16855.9,16852.22,361.57453867
1672812000,16844.24,16872.53,16852.32,16872.53,477.40341529
1672815600,16843.07,16883.91,16871.42,16864.83,560.59482743
1672819200,16827.58,16916.87,16863.96,16858.9,959.859146
1672822800,16826.88,16862.89,16858.9,16841.03,572.93737374
1672826400,16827.65,16843.37,16840.01,16839.35,404.69092244
1672830000,16827.87,16851.19,16839.9,16829.32,446.22369581
1672833600,16799.44,16841.17,16828.53,16805.31,655.64695077
1672837200,16802.27,16830.91,16805.51,16822.15,503.77004512
1672840800,16789.67,16856.2,16822.09,16823.98,1147.4848854
1672844400,16757.8,16852.25,16823.62,16847.96,2494.48693845
1672848000,16823.91,16889.96,16848.13,16854.99,1863.83392534
1672851600,16843.93,16936.04,16854.99,16889.06,1717.27766477
1672855200,16868.8,16983.31,16889.25,16948.16,2109.35782367
1672858800,16781.31,16988,16945.87,16836.58,2917.23587688
1672862400,16773.93,16848.47,16837.27,16803.35,1876.25787905
1672866000,16790,16824.69,16803.2,16822.3,509.39126093
1672869600,16811.1,16841.14,16821.69,16820.99,359.50823645
1672873200,16809.94,16864.83,16821.55,16844.42,602.35664678
1672876800,16823.76,16871.92,16844.4,16825.14,804.52511893
1672880400,16804.22,16848.03,16825.05,16831.22,454.58925713
1672884000,16822.08,16840.7,16830.69,16832.38,279.07880686
1672887600,16814.78,16833.19,16832.35,16824.36,247.75807441
1672891200,16818.39,16840.49,16824.37,16832.05,265.81311056
1672894800,16830.72,16846.25,16833.41,16841.73,221.00233902
1672898400,16809.79,16842.92,16841.54,16814.05,323.46006481
1672902000,16788,16822.06,16814.94,16821.1,294.05386096
1672905600,16790.21,16827.8,16821.27,16804.35,388.29000138
1672909200,16778.67,16809.34,16804.34,16803.29,441.50593512
