time,low,high,open,close,volume
1577836800,7136.05,7165.72,7165.72,7150.35,250.84981195
1577840400,7147.18,7204.94,7149.26,7194.52,232.20326873
1577844000,7191.44,7218.42,7194.52,7217,189.93790294
1577847600,7193.34,7217,7217,7196.98,234.73978059
1577851200,7183.85,7200.62,7196.99,7186.41,205.90872906
1577854800,7183.85,7199,7186.4,7197.31,120.59609582
1577858400,7197.31,7207.87,7197.31,7201.46,131.51899975
1577862000,7175,7209.15,7201.3,7185.91,53.59980251
1577865600,7158.19,7185.91,7185.9,7181.99,71.49745551
1577869200,7170.01,7189.53,7181.99,7170.01,53.71043183
1577872800,7170.01,7187.55,7170.01,7182.33,31.27827458
1577876400,7168.45,7215,7182.33,7174.26,120.12520738
1577880000,7174.27,7206.82,7174.27,7206.82,63.82391835
1577883600,7197.93,7210.84,7206.82,7200.4,60.01184369
1577887200,7188.91,7215,7200.01,7199.03,78.08757791
1577890800,7196.43,7238.14,7199.03,7214.31,198.12448662
1577894400,7195.02,7225,7213.34,7223.86,162.05030952
1577898000,7204.96,7231.27,7224.99,7218.01,124.52960211
1577901600,7205.69,7229.37,7218,7218.3,222.31596403
1577905200,7199.61,7218.31,7218.3,7207.07,167.18158325
1577908800,7200,7221.92,7207.06,7215.85,90.85722726
1577912400,7204.53,7222.6,7215.85,7216.34,140.19214355
1577916000,7163.91,7217,7216.2,7177.01,198.44105178
1577919600,7150,7177.58,7177.01,7174.33,149.04858016
1577923200,7160,7186.18,7174.33,7181.99,92.04082952
1577926800,7157.15,7182,7181.99,7165.75,189.81934306
1577930400,7125,7165.74,7165.74,7141.11,344.74459494
1577934000,7096.61,7141.11,7141.11,7098.88,380.89996504
1577937600,7089,7129.77,7098.87,7110.98,258.25134995
1577941200,7101.48,7123.71,7112.11,7108.03,108.03915924
1577944800,7091.1,7119.97,7108.04,7104.32,128.22574701
1577948400,7074.09,7109.32,7103.45,7077.45,319.47617746
1577952000,7075,7122.5,7075.04,7122.05,131.46789789
1577955600,7108.52,7132.48,7122.49,7132.48,42.30981084
