time,low,high,open,close,volume
1704067200,2279.94,2296.47,2281.03,2294.42,6158.15442008
1704070800,2291.39,2305.45,2294.42,2302.5,2650.129151
1704074400,2290.63,2303.78,2302.53,2292.48,2100.11862151
1704078000,2270.43,2294.04,2292.48,2273.53,3976.63862699
1704081600,2264.86,2278.83,2273.25,2278.77,3323.85502659
1704085200,2272.17,2282.83,2278.77,2275.5,2416.85355301
1704088800,2273.44,2283.51,2275.41,2281.73,1940.84543578
1704092400,2281.52,2287.86,2281.72,2284.09,1303.15733711
1704096000,2279.9,2287.29,2284.14,2287.18,1080.74129604
1704099600,2286.84,2299.99,2287.19,2299.86,1560.61327087
1704103200,2297.55,2303.1,2299.8,2302.02,1220.69813836
1704106800,2299.06,2305.18,2301.99,2304.44,626.31621952
1704110400,2299.05,2306.79,2304.77,2299.48,1183.1376783
1704114000,2297.83,2308.65,2299.48,2304.88,959.59315735
1704117600,2295.26,2306.47,2304.65,2301.7,2637.58029136
1704121200,2299.88,2318.17,2301.7,2315.4,4260.27645936
1704124800,2306.45,2319.17,2315.4,2309.99,3857.30430531
1704128400,2306.54,2317.23,2309.99,2313.98,2852.52507353
1704132000,2314.05,2332.52,2314.05,2327.62,4910.30136673
1704135600,2322.51,2341.79,2327.76,2338.17,3276.33125719
1704139200,2336.03,2349.58,2338.04,2341.62,3484.67732212
1704142800,2332.28,2347.21,2341.61,2338.51,2412.66522475
1704146400,2323.61,2339.66,2338.11,2334.19,2032.28513913
1704150000,2334.19,2353.33,2334.19,2352.76,5511.03875525
1704153600,2347.88,2393.39,2352.8,2389.1,13704.4823947
1704157200,2371.35,2399.96,2389.21,2378.87,8239.72276358
1704160800,2374.69,2384.39,2378.87,2384.39,4599.74049801
1704164400,2373.18,2390.59,2384.38,2388.39,3588.97617468
1704168000,2380.54,2391.66,2388.42,2389.31,2080.52415391
1704171600,2379.1,2393.86,2389.13,2379.46,2769.9827158
1704175200,2375.82,2386.12,2379.26,2375.94,4080.712584
1704178800,2375.62,2391.17,2375.62,2388,2665.38419017
1704182400,2381.64,2433.19,2387.84,2428.88,7329.44209556
1704186000,2413.91,2430.12,2428.61,2415.87,3516.22969495
1704189600,2394.72,2418.5,2415.98,2400.18,3173.07960115
1704193200,2382.86,2404.81,2400.12,2392.89,2441.26813874
1704196800,2384.07,2406.47,2392.92,2388.36,3944.69422055
1704200400,2384.05,2402.9,2388.13,2400.21,4530.54716539
1704204000,2358.84,2405.27,2400.15,2369.53,11131.55119453
1704207600,2354.31,2372.96,2369.21,2359.51,7957.86538745
1704211200,2352.06,2371.21,2359.68,2369.66,6323.90611585
1704214800,2352.7,2369.67,2369.67,2358.32,6845.98410496
1704218400,2356.16,2371.32,2358.39,2366.63,6897.23454629
1704222000,2356.12,2373.97,2366.61,2369.64,9868.36814253
1704225600,2359.24,2381.36,2369.61,2360.53,9643.40592151
1704229200,2342.19,2367.06,2360.46,2367.05,10512.37368917
1704232800,2358.16,2373.63,2367.06,2359.93,4754.65055546
1704236400,2351.58,2363.92,2359.93,2356.16,6357.29233974
1704240000,2347.53,2367.88,2356.27,2361.97,5318.11500318
1704243600,2360.59,2375.85,2361.96,2373.81,4735.35236342
1704247200,2367.78,2385.65,2374.17,2369.56,7739.96088132
1704250800,2364.71,2371.44,2369.5,2369.64,3598.56128134
1704254400,2363.93,2375.24,2369.63,2371.09,4421.54015077
1704258000,2368.53,2380.21,2371.08,2377.62,3652.16244967
1704261600,2374.08,2381.44,2377.25,2375.92,2902.85579635
1704265200,2357.48,2380.67,2376.11,2362.21,4736.80641635
1704268800,2361.94,2372.03,2362.18,2371.23,4405.43248097
1704272400,2370.7,2385.66,2371.23,2376.62,4924.96768891
1704276000,2361.75,2381.46,2376.62,2365.32,4858.23350839
1704279600,2295.72,2366.44,2365.34,2308.88,14062.51085788
1704283200,2100,2309.18,2308.66,2250.04,59756.83968764
1704286800,2210.37,2250.39,2250.39,2226.26,17223.03299728
1704290400,2193.18,2226.68,2226.26,2195.74,14566.15738197
1704294000,2192.03,2241.87,2195.34,2241.03,13798.68448856
1704297600,2223.96,2246.88,2241.38,2232.87,13655.12571541
1704301200,2213.57,2235.43,2232.93,2224.78,8706.51512469
1704304800,2190,2229.37,2224.47,2199.15,11470.35280251
1704308400,2197.77,2230.04,2198.92,2207.24,10688.9038921
1704312000,2206.18,2224.62,2207.36,2219.32,6727.77454016
1704315600,2212.84,2229.01,2219.56,2226.79,7844.13416267
1704319200,2200.52,2227.28,2226.81,2206.28,5422.49261996
1704322800,2197.06,2211.48,2206.29,2210.49,3639.36082104
1704326400,2207.4,2221.03,2210.49,2212.09,4668.56199773
1704330000,2203.1,2215.43,2211.97,2207.43,4674.4374139
1704333600,2205.81,2234.14,2207.47,2232.91,4979.54159056
1704337200,2226.81,2241.2,2233.03,2232.85,4709.46673991
1704340800,2229.09,2241.36,2232.91,2239.7,4269.37222368
1704344400,2234.43,2246.13,2239.78,2237.78,3619.81703347
1704348000,2236.4,2246.66,2237.87,2240.51,4624.21889928
1704351600,2222.83,2243.61,2240.52,2223.43,5034.8768349
1704355200,2213.02,2228.06,2223.64,2217.52,4956.22842716
1704358800,2216,2231.46,2217.51,2225.07,3452.24028596
1704362400,2207.14,2228.12,2225.08,2224.69,4128.63686899
1704366000,2217.12,2232.93,2224.65,2230.36,2555.87943217
1704369600,2224.85,2243.19,2230.51,2238.51,4913.47585192
1704373200,2233.94,2249.23,2238.41,2240.21,5227.57049295
