time,low,high,open,close,volume
1755720000,4332.11,4371.69,4347.27,4356,8064.86766713
1755723600,4319.51,4367.89,4355.67,4342.47,6098.57389232
1755727200,4337.3,4378.23,4342.5,4366.91,5587.31411284
1755730800,4326.22,4368.4,4366.78,4336.41,5012.53435174
1755734400,4306.28,4336.48,4336.42,4323.81,6198.07200701
1755738000,4296.75,4336.74,4324.21,4331.58,5003.43939633
1755741600,4278.08,4340.41,4331.59,4292.85,6663.04052966
1755745200,4291.77,4333.48,4292.92,4295.03,5004.69358081
1755748800,4284.44,4307.82,4295.05,4294.99,2919.82323775
1755752400,4282.41,4321.04,4295,4317.52,7948.8024762
1755756000,4283.73,4317.86,4317.52,4307.05,4709.31388181
1755759600,4270.31,4312.92,4307.04,4311.36,3552.26266675
1755763200,4284.72,4315.08,4311.37,4286.08,4646.33517118
1755766800,4256.18,4291.32,4285.76,4276.75,4005.18627934
1755770400,4263.61,4305.9,4276.77,4291.31,2598.52811651
1755774000,4266.45,4309.87,4291.02,4278.21,3703.89795189
1755777600,4236.1,4285.84,4278.45,4248.77,7028.76838962
1755781200,4241.05,4294.35,4248.77,4261.37,8668.60546205
1755784800,4253.52,4327.52,4261.33,4273.63,9302.95043159
1755788400,4225.91,4276.61,4273.63,4242.27,9259.20962733
1755792000,4214.19,4260.34,4242.31,4220.94,7129.82222069
1755795600,4207.2,4245.94,4220.82,4242.15,6705.46557984
1755799200,4233.61,4269.33,4241.88,4261.11,6248.81021401
1755802800,4216.4,4274.5,4261.11,4222.86,9283.81615038
1755806400,4203.81,4260.33,4222.71,4240.9,5610.96958349
1755810000,4210,4256.55,4241.35,4242.15,3787.98646899
1755813600,4234.3,4260.12,4242.16,4251.91,2960.74688059
1755817200,4208.85,4252.33,4251.74,4224.43,2536.61871969
1755820800,4223.13,4256.03,4224.17,4244.58,3150.20703548
1755824400,4221.36,4265.31,4244.58,4256.45,3339.59013302
1755828000,4250,4314.6,4256.51,4289.94,5664.4862672
1755831600,4264.24,4299.75,4289.7,4277.38,3317.67332292
1755835200,4272.61,4307.07,4277.78,4279.91,3665.5925179
1755838800,4271.18,4292.87,4279.91,4290.1,2643.21930071
1755842400,4279.01,4318.72,4289.87,4293.84,3429.05301287
1755846000,4290.34,4344.5,4293.52,4326.97,4501.6689642
1755849600,4325.17,4352.85,4326.97,4328.5,4006.64011014
1755853200,4303.71,4331.57,4328.51,4327.84,4532.40639498
1755856800,4288.18,4328.9,4327.84,4294.82,3547.31575066
1755860400,4272.39,4298.69,4295.4,4273.5,3312.30706117
1755864000,4204.86,4277.11,4273.89,4244.4,9349.96878161
1755867600,4233.2,4320.64,4244.08,4289.55,10117.0653504
1755871200,4289.55,4650,4289.55,4615.22,74856.5515742
1755874800,4615.12,4669.48,4615.24,4616,44219.83232844
