time,symbol,mark_price,index_price,estimated_settle_price,last_funding_rate,interest_rate,next_funding_time
2026-08-18 15:21:07.360,CLUSDT,84.54000000,84.58737944,84.39094317,0.00000000,0.00000000,2026-08-18 16:00:00
