time,symbol,mark_price,index_price,estimated_settle_price,last_funding_rate,interest_rate,next_funding_time
2026-08-18 15:22:39.001,BEATUSDT,0.23328422,0.23303734,0.23137545,0.00036828,0.00010000,2026-08-18 16:00:00
