time,symbol,mark_price,index_price,estimated_settle_price,last_funding_rate,interest_rate,next_funding_time
2026-08-18 15:23:32,ONDOUSDT,0.33200000,0.33223200,0.33123190,0.00004174,0.00010000,2026-08-18 16:00:00
