time,symbol,mark_price,index_price,estimated_settle_price,last_funding_rate,interest_rate,next_funding_time
2026-08-18 15:22:46.361,EWYUSDT,171.86000000,171.79924985,171.90120953,0.00000000,0.00000000,2026-08-18 16:00:00
