ts,open,high,low,close,confirm
1784012400000,1.0698,1.0715,1.0675,1.0689,1
1784016000000,1.0689,1.0714,1.0678,1.0689,1
1784019600000,1.0689,1.0705,1.0677,1.0683,1
1784023200000,1.0683,1.0722,1.0678,1.0711,1
1784026800000,1.0711,1.0729,1.0693,1.0724,1
1784030400000,1.0724,1.0913,1.0704,1.0892,1
1784034000000,1.0893,1.1049,1.0854,1.0991,1
1784037600000,1.0991,1.1047,1.095,1.1031,1
1784041200000,1.1031,1.1107,1.101,1.1046,1
1784044800000,1.1046,1.1086,1.1029,1.1047,1
1784048400000,1.1048,1.1051,1.0983,1.1043,1
1784052000000,1.1043,1.1133,1.1033,1.1123,1
1784055600000,1.1123,1.1208,1.111,1.1152,1
1784059200000,1.1152,1.1158,1.1096,1.1104,1
1784062800000,1.1104,1.1111,1.1069,1.108,1
1784066400000,1.108,1.1139,1.1051,1.1102,1
1784070000000,1.1102,1.1126,1.109,1.1117,1
1784073600000,1.1117,1.1123,1.1069,1.1082,1
1784077200000,1.1082,1.1084,1.1023,1.1032,1
1784080800000,1.1032,1.1041,1.099,1.0994,1
1784084400000,1.0995,1.1052,1.0995,1.1042,1
1784088000000,1.1042,1.1066,1.1013,1.1033,1
1784091600000,1.1033,1.107,1.0997,1.1066,1
1784095200000,1.1066,1.1136,1.1058,1.1074,1
1784098800000,1.1074,1.108,1.1018,1.1037,1
1784102400000,1.1037,1.1087,1.1031,1.1079,1
1784106000000,1.1079,1.1124,1.1077,1.1088,1
1784109600000,1.1088,1.11,1.1061,1.1084,1
1784113200000,1.1084,1.1093,1.1069,1.1084,1
1784116800000,1.1084,1.1217,1.1055,1.1211,1
1784120400000,1.1211,1.1293,1.1178,1.1217,1
1784124000000,1.1218,1.1302,1.1184,1.1258,1
1784127600000,1.1258,1.1286,1.1208,1.1262,1
1784131200000,1.1263,1.1271,1.108,1.1139,1
1784134800000,1.1139,1.1196,1.1113,1.1176,1
1784138400000,1.1176,1.1214,1.1117,1.1124,1
1784142000000,1.1124,1.1148,1.1091,1.11,1
1784145600000,1.11,1.1139,1.1086,1.1113,1
1784149200000,1.1113,1.1161,1.1106,1.1156,1
1784152800000,1.1156,1.1187,1.1148,1.1161,1
1784156400000,1.1161,1.1169,1.1122,1.1133,1
1784160000000,1.1133,1.1164,1.1085,1.1107,1
1784163600000,1.1107,1.1149,1.106,1.1139,1
1784167200000,1.1139,1.1173,1.1119,1.117,1
1784170800000,1.117,1.1178,1.1119,1.1129,1
1784174400000,1.1129,1.114,1.111,1.114,1
1784178000000,1.114,1.1178,1.1134,1.1162,1
1784181600000,1.1162,1.118,1.1122,1.1142,1
1784185200000,1.1142,1.1153,1.1039,1.1063,1
1784188800000,1.1063,1.1101,1.1,1.1068,1
1784192400000,1.1068,1.1079,1.1048,1.1051,1
1784196000000,1.1051,1.1094,1.1043,1.1086,1
1784199600000,1.1086,1.109,1.1055,1.1086,1
1784203200000,1.1086,1.1105,1.1,1.1016,1
1784206800000,1.1016,1.1123,1.1014,1.11,1
1784210400000,1.11,1.1163,1.1085,1.1117,1
1784214000000,1.1117,1.1182,1.1062,1.1147,1
1784217600000,1.1147,1.115,1.1076,1.1091,1
1784221200000,1.1091,1.1091,1.0897,1.0944,1
1784224800000,1.0944,1.0957,1.0883,1.0933,1
1784228400000,1.0933,1.0993,1.093,1.0973,1
1784232000000,1.0973,1.0981,1.0952,1.0976,1
1784235600000,1.0976,1.0989,1.0954,1.0979,1
1784239200000,1.0979,1.0991,1.0897,1.0903,1
1784242800000,1.0903,1.0912,1.0854,1.0871,1
1784246400000,1.0871,1.0919,1.0831,1.0919,1
1784250000000,1.0919,1.0957,1.0858,1.0878,1
1784253600000,1.0878,1.091,1.0859,1.0881,1
1784257200000,1.0881,1.0949,1.0881,1.0924,1
1784260800000,1.0924,1.0926,1.0877,1.0903,1
1784264400000,1.0903,1.0905,1.0795,1.0805,1
1784268000000,1.0805,1.0877,1.0794,1.0872,1
1784271600000,1.0872,1.0872,1.0825,1.0838,1
1784275200000,1.0838,1.086,1.0795,1.0848,1
1784278800000,1.0848,1.0883,1.0845,1.0851,1
1784282400000,1.0851,1.0881,1.085,1.0865,1
1784286000000,1.0865,1.0871,1.0837,1.0847,1
1784289600000,1.0847,1.0848,1.078,1.0782,1
1784293200000,1.0782,1.0806,1.0698,1.0803,1
1784296800000,1.0803,1.0867,1.0803,1.0825,1
1784300400000,1.0825,1.0835,1.0743,1.0832,1
1784304000000,1.0832,1.0899,1.0813,1.0864,1
1784307600000,1.0864,1.0958,1.0864,1.0917,1
1784311200000,1.0917,1.0941,1.0877,1.0923,1
1784314800000,1.0923,1.0932,1.0857,1.0913,1
1784318400000,1.0913,1.0913,1.0868,1.0885,1
1784322000000,1.0885,1.0912,1.0881,1.0885,1
1784325600000,1.0885,1.089,1.0871,1.0883,1
1784329200000,1.0883,1.0903,1.0868,1.0889,1
1784332800000,1.0889,1.091,1.088,1.0882,1
1784336400000,1.0882,1.09,1.0872,1.0884,1
1784340000000,1.0884,1.0915,1.088,1.0901,1
1784343600000,1.0901,1.0914,1.0891,1.0901,1
1784347200000,1.0901,1.0902,1.0877,1.0879,1
1784350800000,1.0879,1.0894,1.0869,1.0879,1
1784354400000,1.0879,1.0898,1.0869,1.0892,1
1784358000000,1.0892,1.0906,1.088,1.0888,1
1784361600000,1.0888,1.0916,1.0877,1.0893,1
1784365200000,1.0893,1.0897,1.084,1.0862,1
1784368800000,1.0862,1.0879,1.0861,1.087,1
1784372400000,1.087,1.0895,1.0865,1.0887,1
1784376000000,1.0887,1.091,1.0859,1.0892,1
1784379600000,1.0892,1.0892,1.0837,1.0858,1
1784383200000,1.0858,1.0893,1.085,1.0888,1
1784386800000,1.0888,1.0894,1.0858,1.0863,1
1784390400000,1.0863,1.0904,1.0863,1.0897,1
1784394000000,1.0897,1.0943,1.0877,1.0935,1
1784397600000,1.0935,1.0957,1.09,1.0908,1
1784401200000,1.0908,1.0938,1.0905,1.0934,1
1784404800000,1.0934,1.0967,1.0926,1.0934,1
1784408400000,1.0934,1.0981,1.0921,1.0938,1
1784412000000,1.0938,1.0956,1.0917,1.0934,1
1784415600000,1.0934,1.0939,1.0918,1.0928,1
1784419200000,1.0928,1.0944,1.0919,1.0944,1
1784422800000,1.0944,1.0945,1.0927,1.0939,1
1784426400000,1.0939,1.0998,1.0939,1.0971,1
1784430000000,1.0971,1.0977,1.0929,1.0949,1
1784433600000,1.0949,1.0984,1.0934,1.0965,1
1784437200000,1.0965,1.0978,1.0956,1.0965,1
1784440800000,1.0965,1.0982,1.0955,1.0963,1
1784444400000,1.0963,1.0975,1.0949,1.0954,1
1784448000000,1.0954,1.0984,1.095,1.0981,1
1784451600000,1.0981,1.0991,1.0947,1.0955,1
1784455200000,1.0955,1.0993,1.0939,1.0979,1
1784458800000,1.0979,1.0994,1.0964,1.0969,1
1784462400000,1.0969,1.0971,1.091,1.0955,1
1784466000000,1.0955,1.0958,1.0923,1.0942,1
1784469600000,1.0942,1.1017,1.0925,1.0987,1
1784473200000,1.0987,1.0992,1.097,1.0978,1
1784476800000,1.0978,1.0983,1.0942,1.0942,1
1784480400000,1.0942,1.0966,1.0893,1.0944,1
1784484000000,1.0944,1.0944,1.0898,1.0924,1
1784487600000,1.0924,1.0947,1.0917,1.0947,1
1784491200000,1.0947,1.098,1.0947,1.0968,1
1784494800000,1.0969,1.0973,1.0917,1.0931,1
1784498400000,1.0931,1.1017,1.0922,1.0976,1
1784502000000,1.0976,1.0983,1.0937,1.0977,1
1784505600000,1.0977,1.106,1.0933,1.0961,1
1784509200000,1.0961,1.1082,1.0947,1.0967,1
1784512800000,1.0967,1.1036,1.0963,1.1011,1
1784516400000,1.1011,1.1021,1.097,1.1,1
1784520000000,1.1,1.1004,1.0951,1.0959,1
1784523600000,1.0959,1.0961,1.0863,1.088,1
1784527200000,1.088,1.0895,1.0836,1.0854,1
1784530800000,1.0854,1.0907,1.0831,1.0901,1
1784534400000,1.0901,1.0918,1.0862,1.0881,1
1784538000000,1.0881,1.0928,1.087,1.09,1
1784541600000,1.09,1.0949,1.0898,1.0928,1
1784545200000,1.0928,1.107,1.0921,1.1059,1
1784548800000,1.1059,1.106,1.0981,1.0998,1
1784552400000,1.0998,1.1012,1.0895,1.0911,1
1784556000000,1.0911,1.095,1.0864,1.0933,1
1784559600000,1.0933,1.1138,1.0933,1.1127,1
1784563200000,1.1127,1.115,1.1102,1.1142,1
1784566800000,1.1142,1.117,1.1107,1.1152,1
1784570400000,1.1152,1.1206,1.1136,1.1144,1
1784574000000,1.1144,1.1184,1.1114,1.1168,1
1784577600000,1.1168,1.1169,1.1128,1.1148,1
1784581200000,1.1148,1.1185,1.1146,1.1153,1
1784584800000,1.1152,1.1153,1.1083,1.1098,1
1784588400000,1.1098,1.1144,1.1095,1.1124,1
