time,symbol,mark_price,index_price,estimated_settle_price,last_funding_rate,interest_rate,next_funding_time
2026-08-18 15:20:57.360,SOXLUSDT,123.71000000,123.51257034,124.35492174,0.00013618,0.00000000,2026-08-18 16:00:00
