time,symbol,mark_price,index_price,estimated_settle_price,last_funding_rate,interest_rate,next_funding_time
2026-08-18 15:23:17,TRXUSDT,0.33243000,0.33259059,0.33250519,0.00001369,0.00010000,2026-08-18 16:00:00
