time,symbol,mark_price,index_price,estimated_settle_price,last_funding_rate,interest_rate,next_funding_time
2026-08-18 15:24:20.006,STARUSDT,0.11385000,0.11380658,0.11481970,0.00009898,0.00010000,2026-08-18 16:00:00
