time,symbol,mark_price,index_price,estimated_settle_price,last_funding_rate,interest_rate,next_funding_time
2026-08-18 15:24:27,LTCUSDT,44.32106863,44.34705882,44.35736258,0.00004217,0.00010000,2026-08-18 16:00:00
