date,symbol,market_cap,rank
2019-07-30 00:00:00+00:00,NEXO,63781345.63484780,23
2019-07-30 00:00:00+00:00,XDC,1911863.05426910,24
2019-07-30 00:00:00+00:00,OKB,0.00000000,25
2019-07-30 00:00:00+00:00,ALGO,0.00000000,26
2019-07-30 00:00:00+00:00,FIL,0.00000000,27
2019-07-31 00:00:00+00:00,BTC,180028959602.82199097,1
2019-07-31 00:00:00+00:00,ETH,23425015629.84030151,2
2019-07-31 00:00:00+00:00,XRP,13758215466.75659943,3
2019-07-31 00:00:00+00:00,LTC,6197337878.27954006,4
2019-07-31 00:00:00+00:00,BCH,5852931215.87782001,5
2019-07-31 00:00:00+00:00,BNB,4299743458.26959991,6
2019-07-31 00:00:00+00:00,USDT,4041560024.65416002,7
2019-07-31 00:00:00+00:00,XLM,1646559437.31595993,8
2019-07-31 00:00:00+00:00,ADA,1559562581.01256990,9
2019-07-31 00:00:00+00:00,TRX,1498976815.11351991,10
2019-07-31 00:00:00+00:00,XMR,1382045009.94507003,11
2019-07-31 00:00:00+00:00,LEO,1308645268.75797009,12
2019-07-31 00:00:00+00:00,LINK,768893255.76349998,13
2019-07-31 00:00:00+00:00,ATOM,697645163.20183802,14
2019-07-31 00:00:00+00:00,ETC,680587954.93470705,15
2019-07-31 00:00:00+00:00,CRO,494201348.78904599,16
2019-07-31 00:00:00+00:00,ZEC,483474796.14612299,17
2019-07-31 00:00:00+00:00,USDC,436048258.40973902,18
2019-07-31 00:00:00+00:00,DOGE,349610537.74797702,19
2019-07-31 00:00:00+00:00,TUSD,207820042.13108599,20
2019-07-31 00:00:00+00:00,KCS,151206601.96951899,21
2019-07-31 00:00:00+00:00,QNT,100387933.49786900,22
2019-07-31 00:00:00+00:00,NEXO,71569900.56855731,23
2019-07-31 00:00:00+00:00,XDC,1968774.86052374,24
2019-07-31 00:00:00+00:00,OKB,0.00000000,25
2019-07-31 00:00:00+00:00,ALGO,0.00000000,26
2019-07-31 00:00:00+00:00,FIL,0.00000000,27
2019-08-01 00:00:00+00:00,BTC,185653203391.49499512,1
2019-08-01 00:00:00+00:00,ETH,23337361748.86859894,2
2019-08-01 00:00:00+00:00,XRP,13629460729.74189949,3
2019-08-01 00:00:00+00:00,LTC,6240801534.73211956,4
2019-08-01 00:00:00+00:00,BCH,5892751618.36567020,5
2019-08-01 00:00:00+00:00,BNB,4475300389.20584965,6
2019-08-01 00:00:00+00:00,USDT,4050895289.40091991,7
2019-08-01 00:00:00+00:00,XLM,1628780237.13081002,8
2019-08-01 00:00:00+00:00,ADA,1526381233.10542011,9
2019-08-01 00:00:00+00:00,TRX,1483891309.66365004,10
2019-08-01 00:00:00+00:00,XMR,1404198476.24445009,11
2019-08-01 00:00:00+00:00,LEO,1309688862.07376003,12
2019-08-01 00:00:00+00:00,LINK,763440116.89400005,13
2019-08-01 00:00:00+00:00,ATOM,678390927.31510198,14
2019-08-01 00:00:00+00:00,ETC,672038688.87955999,15
2019-08-01 00:00:00+00:00,CRO,482649942.90307701,16
2019-08-01 00:00:00+00:00,ZEC,482423780.17774802,17
2019-08-01 00:00:00+00:00,USDC,429294159.21725100,18
2019-08-01 00:00:00+00:00,DOGE,356641797.60777700,19
2019-08-01 00:00:00+00:00,TUSD,207791951.05055001,20
2019-08-01 00:00:00+00:00,KCS,149950830.09705001,21
2019-08-01 00:00:00+00:00,QNT,94588345.65410200,22
2019-08-01 00:00:00+00:00,NEXO,66527644.03687300,23
2019-08-01 00:00:00+00:00,XDC,2031286.38469185,24
2019-08-01 00:00:00+00:00,OKB,0.00000000,25
2019-08-01 00:00:00+00:00,ALGO,0.00000000,26
2019-08-01 00:00:00+00:00,FIL,0.00000000,27
2019-08-02 00:00:00+00:00,BTC,187791090996.09100342,1
2019-08-02 00:00:00+00:00,ETH,23347127326.75870132,2
2019-08-02 00:00:00+00:00,XRP,13393149203.83309937,3
2019-08-02 00:00:00+00:00,LTC,5975497671.64336967,4
2019-08-02 00:00:00+00:00,BCH,5858646056.33658981,5
2019-08-02 00:00:00+00:00,BNB,4361013466.23289013,6
2019-08-02 00:00:00+00:00,USDT,4033499119.48743010,7
2019-08-02 00:00:00+00:00,XLM,1608432115.40120006,8
2019-08-02 00:00:00+00:00,ADA,1488526750.34126997,9
2019-08-02 00:00:00+00:00,TRX,1450913287.15478992,10
2019-08-02 00:00:00+00:00,XMR,1437702120.27325010,11
2019-08-02 00:00:00+00:00,LEO,1285598513.18094993,12
2019-08-02 00:00:00+00:00,LINK,839928315.54100001,13
2019-08-02 00:00:00+00:00,ATOM,697565673.49410999,14
2019-08-02 00:00:00+00:00,ETC,661313989.62970102,15
2019-08-02 00:00:00+00:00,ZEC,473624201.71020800,16
2019-08-02 00:00:00+00:00,CRO,469363003.24685901,17
2019-08-02 00:00:00+00:00,USDC,421730012.31502199,18
2019-08-02 00:00:00+00:00,DOGE,350830676.77096897,19
2019-08-02 00:00:00+00:00,TUSD,206268061.81535199,20
2019-08-02 00:00:00+00:00,KCS,149780034.40212199,21
2019-08-02 00:00:00+00:00,QNT,93994152.87373000,22
2019-08-02 00:00:00+00:00,NEXO,65294789.02481620,23
2019-08-02 00:00:00+00:00,XDC,2018382.09386267,24
2019-08-02 00:00:00+00:00,OKB,0.00000000,25
2019-08-02 00:00:00+00:00,ALGO,0.00000000,26
2019-08-02 00:00:00+00:00,FIL,0.00000000,27
2019-08-03 00:00:00+00:00,BTC,193233960601.28601074,1
2019-08-03 00:00:00+00:00,ETH,23845116864.24689865,2
2019-08-03 00:00:00+00:00,XRP,13580218029.30780029,3
2019-08-03 00:00:00+00:00,BCH,5965406240.82981968,4
2019-08-03 00:00:00+00:00,LTC,5954227576.88564014,5
2019-08-03 00:00:00+00:00,BNB,4337897093.59706020,6
2019-08-03 00:00:00+00:00,USDT,4043681423.09997988,7
2019-08-03 00:00:00+00:00,XLM,1616391657.41290998,8
2019-08-03 00:00:00+00:00,XMR,1511207046.97929001,9
2019-08-03 00:00:00+00:00,ADA,1497630296.45744991,10
2019-08-03 00:00:00+00:00,TRX,1462275541.58389997,11
2019-08-03 00:00:00+00:00,LEO,1325481072.05767012,12
2019-08-03 00:00:00+00:00,LINK,848917776.39549994,13
2019-08-03 00:00:00+00:00,ATOM,706528200.63104403,14
2019-08-03 00:00:00+00:00,ETC,663338239.34760106,15
2019-08-03 00:00:00+00:00,CRO,473414946.23119700,16
2019-08-03 00:00:00+00:00,ZEC,464187140.61653101,17
2019-08-03 00:00:00+00:00,USDC,423688043.03719598,18
2019-08-03 00:00:00+00:00,DOGE,351275677.82752299,19
2019-08-03 00:00:00+00:00,TUSD,206596737.18794900,20
2019-08-03 00:00:00+00:00,KCS,154974317.27195600,21
2019-08-03 00:00:00+00:00,QNT,97468136.46796820,22
2019-08-03 00:00:00+00:00,NEXO,60856953.90132440,23
2019-08-03 00:00:00+00:00,XDC,2081646.52688437,24
2019-08-03 00:00:00+00:00,OKB,0.00000000,25
2019-08-03 00:00:00+00:00,ALGO,0.00000000,26
2019-08-03 00:00:00+00:00,FIL,0.00000000,27
2019-08-04 00:00:00+00:00,BTC,195907875403.02398682,1
2019-08-04 00:00:00+00:00,ETH,23867371248.81090164,2
2019-08-04 00:00:00+00:00,XRP,13712472284.60040092,3
2019-08-04 00:00:00+00:00,BCH,5982644434.30136967,4
2019-08-04 00:00:00+00:00,LTC,5868857449.00057983,5
2019-08-04 00:00:00+00:00,BNB,4285994666.62341976,6
2019-08-04 00:00:00+00:00,USDT,4046865534.54288006,7
2019-08-04 00:00:00+00:00,XLM,1611200658.02328992,8
2019-08-04 00:00:00+00:00,XMR,1511132702.24335003,9
2019-08-04 00:00:00+00:00,TRX,1494683390.07909012,10
2019-08-04 00:00:00+00:00,ADA,1458935743.80493999,11
2019-08-04 00:00:00+00:00,LEO,1317753308.82616997,12
2019-08-04 00:00:00+00:00,LINK,874189200.66799998,13
2019-08-04 00:00:00+00:00,ETC,688533138.21059895,14
2019-08-04 00:00:00+00:00,ATOM,688488764.21378696,15
2019-08-04 00:00:00+00:00,CRO,482568146.00223702,16
2019-08-04 00:00:00+00:00,ZEC,470615784.52896100,17
2019-08-04 00:00:00+00:00,USDC,421167169.41032398,18
2019-08-04 00:00:00+00:00,DOGE,354483149.25410801,19
2019-08-04 00:00:00+00:00,TUSD,206379550.02467600,20
2019-08-04 00:00:00+00:00,KCS,160944025.93946201,21
2019-08-04 00:00:00+00:00,QNT,98453936.29017310,22
2019-08-04 00:00:00+00:00,NEXO,56755293.45291610,23
2019-08-04 00:00:00+00:00,XDC,2079586.08317711,24
2019-08-04 00:00:00+00:00,OKB,0.00000000,25
2019-08-04 00:00:00+00:00,ALGO,0.00000000,26
2019-08-04 00:00:00+00:00,FIL,0.00000000,27
2019-08-05 00:00:00+00:00,BTC,210848822060.35998535,1
2019-08-05 00:00:00+00:00,ETH,25108076876.43479919,2
2019-08-05 00:00:00+00:00,XRP,13872050658.20299911,3
2019-08-05 00:00:00+00:00,BCH,6217888008.67072010,4
2019-08-05 00:00:00+00:00,LTC,6098470159.22262001,5
2019-08-05 00:00:00+00:00,BNB,4356875572.20189953,6
2019-08-05 00:00:00+00:00,USDT,4080179145.21392012,7
2019-08-05 00:00:00+00:00,XLM,1620790146.55591989,8
2019-08-05 00:00:00+00:00,XMR,1605113036.33841991,9
2019-08-05 00:00:00+00:00,TRX,1539576165.02705002,10
2019-08-05 00:00:00+00:00,ADA,1469544377.31490993,11
2019-08-05 00:00:00+00:00,LEO,1328421838.03013992,12
2019-08-05 00:00:00+00:00,LINK,869531173.22049999,13
2019-08-05 00:00:00+00:00,ATOM,722946974.49519396,14
2019-08-05 00:00:00+00:00,ETC,696191284.72476995,15
2019-08-05 00:00:00+00:00,ZEC,479393478.03723401,16
2019-08-05 00:00:00+00:00,CRO,474286615.03963000,17
2019-08-05 00:00:00+00:00,USDC,430635846.46846497,18
2019-08-05 00:00:00+00:00,DOGE,372477432.86598200,19
2019-08-05 00:00:00+00:00,TUSD,204682808.56066400,20
2019-08-05 00:00:00+00:00,KCS,161634306.04303199,21
2019-08-05 00:00:00+00:00,QNT,125983480.62215200,22
2019-08-05 00:00:00+00:00,NEXO,52296703.65790470,23
2019-08-05 00:00:00+00:00,XDC,2116089.75386233,24
2019-08-05 00:00:00+00:00,OKB,0.00000000,25
2019-08-05 00:00:00+00:00,ALGO,0.00000000,26
2019-08-05 00:00:00+00:00,FIL,0.00000000,27
2019-08-06 00:00:00+00:00,BTC,205023347814.27200317,1
2019-08-06 00:00:00+00:00,ETH,24232708405.89530182,2
2019-08-06 00:00:00+00:00,XRP,13347360881.53940010,3
2019-08-06 00:00:00+00:00,BCH,5982117479.13955021,4
2019-08-06 00:00:00+00:00,LTC,5861986121.13558006,5
2019-08-06 00:00:00+00:00,BNB,4298737321.72729015,6
2019-08-06 00:00:00+00:00,USDT,4032665588.14879990,7
2019-08-06 00:00:00+00:00,XMR,1538253616.80590010,8
2019-08-06 00:00:00+00:00,XLM,1534402753.26652002,9
2019-08-06 00:00:00+00:00,TRX,1444958025.60712004,10
2019-08-06 00:00:00+00:00,ADA,1383701919.80140996,11
2019-08-06 00:00:00+00:00,LEO,1247950584.25389004,12
2019-08-06 00:00:00+00:00,LINK,861234531.18149996,13
2019-08-06 00:00:00+00:00,ATOM,677875124.91133404,14
2019-08-06 00:00:00+00:00,ETC,658937296.80076694,15
2019-08-06 00:00:00+00:00,ZEC,445152699.43557799,16
2019-08-06 00:00:00+00:00,CRO,444923255.69808000,17
2019-08-06 00:00:00+00:00,USDC,432324477.23701203,18
2019-08-06 00:00:00+00:00,DOGE,355991865.55050701,19
2019-08-06 00:00:00+00:00,TUSD,200166558.51415801,20
2019-08-06 00:00:00+00:00,KCS,156556806.00469700,21
2019-08-06 00:00:00+00:00,QNT,114540730.82742800,22
2019-08-06 00:00:00+00:00,NEXO,50034279.77773620,23
2019-08-06 00:00:00+00:00,XDC,2058130.06248486,24
2019-08-06 00:00:00+00:00,OKB,0.00000000,25
2019-08-06 00:00:00+00:00,ALGO,0.00000000,26
2019-08-06 00:00:00+00:00,FIL,0.00000000,27
2019-08-07 00:00:00+00:00,BTC,213330426788.85299683,1
2019-08-07 00:00:00+00:00,ETH,24275514217.23799896,2
2019-08-07 00:00:00+00:00,XRP,13374954844.78529930,3
2019-08-07 00:00:00+00:00,BCH,6090824526.40143013,4
2019-08-07 00:00:00+00:00,LTC,5726708989.55935955,5
2019-08-07 00:00:00+00:00,BNB,4565682087.38434029,6
2019-08-07 00:00:00+00:00,USDT,4047815470.12316990,7
2019-08-07 00:00:00+00:00,XMR,1671137373.16498995,8
2019-08-07 00:00:00+00:00,XLM,1542820626.58569002,9
2019-08-07 00:00:00+00:00,TRX,1445373772.65695000,10
2019-08-07 00:00:00+00:00,ADA,1345774517.55842996,11
2019-08-07 00:00:00+00:00,LEO,1268608701.92442012,12
2019-08-07 00:00:00+00:00,LINK,837149418.13300002,13
2019-08-07 00:00:00+00:00,ATOM,666501618.93034995,14
2019-08-07 00:00:00+00:00,ETC,665547773.26406205,15
2019-08-07 00:00:00+00:00,ZEC,445407072.16868401,16
2019-08-07 00:00:00+00:00,USDC,432471759.02002400,17
2019-08-07 00:00:00+00:00,CRO,400815381.97036701,18
2019-08-07 00:00:00+00:00,DOGE,362745386.16132402,19
2019-08-07 00:00:00+00:00,TUSD,199212430.62601700,20
2019-08-07 00:00:00+00:00,KCS,160886593.90325901,21
2019-08-07 00:00:00+00:00,QNT,115076553.63631301,22
2019-08-07 00:00:00+00:00,NEXO,50675607.54895770,23
2019-08-07 00:00:00+00:00,XDC,2197027.65256639,24
2019-08-07 00:00:00+00:00,OKB,0.00000000,25
2019-08-07 00:00:00+00:00,ALGO,0.00000000,26
2019-08-07 00:00:00+00:00,FIL,0.00000000,27
2019-08-08 00:00:00+00:00,BTC,213788089212.21200562,1
2019-08-08 00:00:00+00:00,ETH,23694202562.34180069,2
2019-08-08 00:00:00+00:00,XRP,13190251226.70929909,3
2019-08-08 00:00:00+00:00,BCH,5986043210.61153030,4
2019-08-08 00:00:00+00:00,LTC,5671748769.07791996,5
2019-08-08 00:00:00+00:00,BNB,4795639294.52464962,6
2019-08-08 00:00:00+00:00,USDT,4032631238.82579994,7
2019-08-08 00:00:00+00:00,XMR,1631343466.19883990,8
2019-08-08 00:00:00+00:00,XLM,1508625421.83494997,9
2019-08-08 00:00:00+00:00,TRX,1459452420.52637005,10
2019-08-08 00:00:00+00:00,ADA,1347437568.97408009,11
2019-08-08 00:00:00+00:00,LEO,1243865982.18318009,12
2019-08-08 00:00:00+00:00,LINK,801179369.16149998,13
2019-08-08 00:00:00+00:00,ETC,674132963.06766403,14
2019-08-08 00:00:00+00:00,ATOM,622079898.48185205,15
2019-08-08 00:00:00+00:00,ZEC,445070428.28895998,16
2019-08-08 00:00:00+00:00,USDC,430327899.65276402,17
2019-08-08 00:00:00+00:00,CRO,409939079.95956099,18
2019-08-08 00:00:00+00:00,DOGE,353408334.37727898,19
2019-08-08 00:00:00+00:00,TUSD,197791472.03596500,20
2019-08-08 00:00:00+00:00,KCS,159943264.38273999,21
2019-08-08 00:00:00+00:00,QNT,106743518.24273600,22
2019-08-08 00:00:00+00:00,NEXO,50671410.76663530,23
2019-08-08 00:00:00+00:00,XDC,2299257.38737783,24
2019-08-08 00:00:00+00:00,OKB,0.00000000,25
2019-08-08 00:00:00+00:00,ALGO,0.00000000,26
2019-08-08 00:00:00+00:00,FIL,0.00000000,27
2019-08-09 00:00:00+00:00,BTC,211961319132.71899414,1
2019-08-09 00:00:00+00:00,ETH,22576055651.27899933,2
2019-08-09 00:00:00+00:00,XRP,12747895719.99080086,3
2019-08-09 00:00:00+00:00,BCH,5679741909.15307045,4
2019-08-09 00:00:00+00:00,LTC,5319984195.45600033,5
2019-08-09 00:00:00+00:00,BNB,4660109132.82320976,6
2019-08-09 00:00:00+00:00,USDT,4038339617.71917009,7
2019-08-09 00:00:00+00:00,XMR,1600795220.06613994,8
2019-08-09 00:00:00+00:00,XLM,1417522734.76992011,9
2019-08-09 00:00:00+00:00,TRX,1319597672.52275991,10
2019-08-09 00:00:00+00:00,ADA,1235203861.97511005,11
2019-08-09 00:00:00+00:00,LEO,1221976541.67660999,12
2019-08-09 00:00:00+00:00,LINK,762704421.06599998,13
2019-08-09 00:00:00+00:00,ETC,654055083.67028797,14
2019-08-09 00:00:00+00:00,ATOM,598683602.61865699,15
2019-08-09 00:00:00+00:00,CRO,445767521.72904199,16
2019-08-09 00:00:00+00:00,USDC,421098918.09728301,17
2019-08-09 00:00:00+00:00,ZEC,419567033.08919603,18
2019-08-09 00:00:00+00:00,DOGE,350568745.49896801,19
2019-08-09 00:00:00+00:00,TUSD,195573241.47605500,20
2019-08-09 00:00:00+00:00,KCS,158185859.38504401,21
2019-08-09 00:00:00+00:00,QNT,99184937.15200309,22
2019-08-09 00:00:00+00:00,NEXO,46027242.01861850,23
2019-08-09 00:00:00+00:00,XDC,2301661.41949325,24
2019-08-09 00:00:00+00:00,OKB,0.00000000,25
2019-08-09 00:00:00+00:00,ALGO,0.00000000,26
2019-08-09 00:00:00+00:00,FIL,0.00000000,27
2019-08-10 00:00:00+00:00,BTC,202890020454.66400146,1
2019-08-10 00:00:00+00:00,ETH,22176113560.56299973,2
2019-08-10 00:00:00+00:00,XRP,12806941381.23830032,3
2019-08-10 00:00:00+00:00,BCH,5669016593.05548954,4
2019-08-10 00:00:00+00:00,LTC,5382272086.11359978,5
2019-08-10 00:00:00+00:00,BNB,4616618693.44495010,6
2019-08-10 00:00:00+00:00,USDT,4042064735.97161007,7
2019-08-10 00:00:00+00:00,XMR,1558459810.50656009,8
2019-08-10 00:00:00+00:00,XLM,1447888238.03388000,9
2019-08-10 00:00:00+00:00,TRX,1364513500.81673002,10
2019-08-10 00:00:00+00:00,ADA,1347716039.76672006,11
2019-08-10 00:00:00+00:00,LEO,1233985806.36167002,12
2019-08-10 00:00:00+00:00,LINK,812899281.15199995,13
2019-08-10 00:00:00+00:00,ETC,637633720.46811497,14
2019-08-10 00:00:00+00:00,ATOM,636214332.80646002,15
2019-08-10 00:00:00+00:00,CRO,446669220.13743901,16
2019-08-10 00:00:00+00:00,USDC,424503931.02539098,17
2019-08-10 00:00:00+00:00,ZEC,406605038.18248802,18
2019-08-10 00:00:00+00:00,DOGE,343120072.04825002,19
2019-08-10 00:00:00+00:00,TUSD,198233700.36073700,20
2019-08-10 00:00:00+00:00,KCS,150697986.61825800,21
2019-08-10 00:00:00+00:00,QNT,94493308.94527130,22
2019-08-10 00:00:00+00:00,NEXO,44455644.43977990,23
2019-08-10 00:00:00+00:00,XDC,2220516.43350549,24
2019-08-10 00:00:00+00:00,OKB,0.00000000,25
2019-08-10 00:00:00+00:00,ALGO,0.00000000,26
2019-08-10 00:00:00+00:00,FIL,0.00000000,27
2019-08-11 00:00:00+00:00,BTC,205941632234.68399048,1
2019-08-11 00:00:00+00:00,ETH,23183002869.05220032,2
2019-08-11 00:00:00+00:00,XRP,12943909473.67659950,3
2019-08-11 00:00:00+00:00,BCH,6032155087.54294968,4
2019-08-11 00:00:00+00:00,LTC,5655924170.02385044,5
2019-08-11 00:00:00+00:00,BNB,4675006646.40036011,6
2019-08-11 00:00:00+00:00,USDT,4033923479.86393023,7
2019-08-11 00:00:00+00:00,XMR,1582098857.93822002,8
2019-08-11 00:00:00+00:00,XLM,1528210579.03795004,9
2019-08-11 00:00:00+00:00,ADA,1425499839.13569999,10
2019-08-11 00:00:00+00:00,TRX,1381358563.18280005,11
2019-08-11 00:00:00+00:00,LEO,1308090043.35485005,12
2019-08-11 00:00:00+00:00,LINK,838892496.39300001,13
2019-08-11 00:00:00+00:00,ATOM,672076519.67053199,14
2019-08-11 00:00:00+00:00,ETC,655125885.35057700,15
2019-08-11 00:00:00+00:00,CRO,430072827.87562400,16
2019-08-11 00:00:00+00:00,ZEC,429882940.45707101,17
2019-08-11 00:00:00+00:00,USDC,421827378.63059998,18
2019-08-11 00:00:00+00:00,DOGE,349886911.42306602,19
2019-08-11 00:00:00+00:00,TUSD,197424987.88737300,20
2019-08-11 00:00:00+00:00,KCS,155307773.23921701,21
2019-08-11 00:00:00+00:00,QNT,103063416.27542700,22
2019-08-11 00:00:00+00:00,NEXO,46550208.25286710,23
2019-08-11 00:00:00+00:00,XDC,2209001.94127494,24
2019-08-11 00:00:00+00:00,OKB,0.00000000,25
2019-08-11 00:00:00+00:00,ALGO,0.00000000,26
2019-08-11 00:00:00+00:00,FIL,0.00000000,27
2019-08-12 00:00:00+00:00,BTC,203441494985.16299438,1
2019-08-12 00:00:00+00:00,ETH,22670420643.31079865,2
2019-08-12 00:00:00+00:00,XRP,12881006908.54999924,3
2019-08-12 00:00:00+00:00,BCH,5925637085.61075020,4
2019-08-12 00:00:00+00:00,LTC,5404272823.80729961,5
2019-08-12 00:00:00+00:00,BNB,4692057690.30723953,6
2019-08-12 00:00:00+00:00,USDT,4036397867.68369007,7
2019-08-12 00:00:00+00:00,XMR,1563889793.85956001,8
2019-08-12 00:00:00+00:00,XLM,1480572929.37275004,9
2019-08-12 00:00:00+00:00,TRX,1378762089.42746997,10
2019-08-12 00:00:00+00:00,ADA,1372520556.98175001,11
2019-08-12 00:00:00+00:00,LEO,1265283411.04672003,12
2019-08-12 00:00:00+00:00,LINK,832992225.04400003,13
2019-08-12 00:00:00+00:00,ETC,652167105.00805998,14
2019-08-12 00:00:00+00:00,ATOM,635407747.52897298,15
2019-08-12 00:00:00+00:00,USDC,423256122.51869500,16
2019-08-12 00:00:00+00:00,CRO,421333776.86927402,17
2019-08-12 00:00:00+00:00,ZEC,407614330.28246403,18
2019-08-12 00:00:00+00:00,DOGE,347750297.12912202,19
2019-08-12 00:00:00+00:00,TUSD,195466798.05860400,20
2019-08-12 00:00:00+00:00,KCS,154744360.34272501,21
2019-08-12 00:00:00+00:00,QNT,101402273.50438200,22
2019-08-12 00:00:00+00:00,NEXO,46938065.92648570,23
2019-08-12 00:00:00+00:00,XDC,2208697.34653707,24
2019-08-12 00:00:00+00:00,OKB,0.00000000,25
2019-08-12 00:00:00+00:00,ALGO,0.00000000,26
2019-08-12 00:00:00+00:00,FIL,0.00000000,27
2019-08-13 00:00:00+00:00,BTC,194762696644.16400146,1
2019-08-13 00:00:00+00:00,ETH,22396531008.82860184,2
2019-08-13 00:00:00+00:00,XRP,12723035972.48480034,3
2019-08-13 00:00:00+00:00,BCH,6167686392.64120960,4
2019-08-13 00:00:00+00:00,LTC,5320229476.85093021,5
2019-08-13 00:00:00+00:00,BNB,4583088148.36476040,6
2019-08-13 00:00:00+00:00,USDT,4029041081.63768005,7
2019-08-13 00:00:00+00:00,XMR,1466998909.71182990,8
2019-08-13 00:00:00+00:00,XLM,1456040875.59664989,9
2019-08-13 00:00:00+00:00,ADA,1362753887.36634994,10
2019-08-13 00:00:00+00:00,TRX,1355328946.76061010,11
2019-08-13 00:00:00+00:00,LEO,1228139410.67087007,12
2019-08-13 00:00:00+00:00,LINK,844577979.29750001,13
2019-08-13 00:00:00+00:00,ETC,665298847.20338500,14
2019-08-13 00:00:00+00:00,ATOM,619723677.98171103,15
2019-08-13 00:00:00+00:00,USDC,421479640.49848503,16
2019-08-13 00:00:00+00:00,CRO,421129152.10271001,17
2019-08-13 00:00:00+00:00,ZEC,397158059.38853002,18
2019-08-13 00:00:00+00:00,DOGE,341124651.88364798,19
2019-08-13 00:00:00+00:00,TUSD,194061640.77980301,20
2019-08-13 00:00:00+00:00,KCS,152049722.84865600,21
2019-08-13 00:00:00+00:00,QNT,98171594.74915209,22
2019-08-13 00:00:00+00:00,NEXO,46654280.79523140,23
2019-08-13 00:00:00+00:00,XDC,2110500.61039889,24
2019-08-13 00:00:00+00:00,OKB,0.00000000,25
2019-08-13 00:00:00+00:00,ALGO,0.00000000,26
2019-08-13 00:00:00+00:00,FIL,0.00000000,27
2019-08-14 00:00:00+00:00,BTC,179692803424.26000977,1
2019-08-14 00:00:00+00:00,ETH,20027397541.01639938,2
2019-08-14 00:00:00+00:00,XRP,11294964982.20499992,3
2019-08-14 00:00:00+00:00,BCH,5590600885.71638966,4
2019-08-14 00:00:00+00:00,LTC,4794992634.77196980,5
2019-08-14 00:00:00+00:00,BNB,4215913076.11160994,6
2019-08-14 00:00:00+00:00,USDT,4015336888.03876019,7
2019-08-14 00:00:00+00:00,XLM,1358283570.59165001,8
2019-08-14 00:00:00+00:00,XMR,1346390717.41626000,9
2019-08-14 00:00:00+00:00,LEO,1239388288.12241006,10
2019-08-14 00:00:00+00:00,ADA,1218564199.24435997,11
2019-08-14 00:00:00+00:00,TRX,1180521094.93280005,12
2019-08-14 00:00:00+00:00,LINK,794901897.23350000,13
2019-08-14 00:00:00+00:00,ETC,629625645.10914397,14
2019-08-14 00:00:00+00:00,ATOM,542120032.99382102,15
2019-08-14 00:00:00+00:00,CRO,419793136.35751098,16
2019-08-14 00:00:00+00:00,USDC,419239162.89037699,17
2019-08-14 00:00:00+00:00,ZEC,362396078.38657898,18
2019-08-14 00:00:00+00:00,DOGE,328706637.33683199,19
2019-08-14 00:00:00+00:00,TUSD,194603742.28993401,20
2019-08-14 00:00:00+00:00,KCS,144807375.68916899,21
2019-08-14 00:00:00+00:00,QNT,91491955.97493400,22
2019-08-14 00:00:00+00:00,OKB,56876723.64160000,23
2019-08-14 00:00:00+00:00,NEXO,40580644.42114380,24
2019-08-14 00:00:00+00:00,XDC,1936131.75606652,25
2019-08-14 00:00:00+00:00,ALGO,0.00000000,26
2019-08-14 00:00:00+00:00,FIL,0.00000000,27
2019-08-15 00:00:00+00:00,BTC,184357666577.27899170,1
2019-08-15 00:00:00+00:00,ETH,20233249251.28310013,2
2019-08-15 00:00:00+00:00,XRP,11360984399.63640022,3
2019-08-15 00:00:00+00:00,BCH,5646447971.05661011,4
2019-08-15 00:00:00+00:00,LTC,4815969361.44295979,5
2019-08-15 00:00:00+00:00,BNB,4361785696.13636017,6
2019-08-15 00:00:00+00:00,USDT,4053746971.21873999,7
2019-08-15 00:00:00+00:00,XMR,1415880189.29100990,8
2019-08-15 00:00:00+00:00,XLM,1379448808.55450010,9
2019-08-15 00:00:00+00:00,ADA,1232018705.09545994,10
2019-08-15 00:00:00+00:00,LEO,1225988732.82114005,11
2019-08-15 00:00:00+00:00,TRX,1174140765.70196009,12
2019-08-15 00:00:00+00:00,LINK,844460610.91349995,13
2019-08-15 00:00:00+00:00,ETC,637910679.80957699,14
2019-08-15 00:00:00+00:00,ATOM,562660159.76133895,15
2019-08-15 00:00:00+00:00,CRO,421119322.41103101,16
2019-08-15 00:00:00+00:00,USDC,418842373.40930903,17
2019-08-15 00:00:00+00:00,ZEC,365908396.26152903,18
2019-08-15 00:00:00+00:00,DOGE,318849058.82988900,19
2019-08-15 00:00:00+00:00,TUSD,195472299.36654201,20
2019-08-15 00:00:00+00:00,ALGO,156363435.57058400,21
2019-08-15 00:00:00+00:00,KCS,147394313.18458101,22
2019-08-15 00:00:00+00:00,QNT,84209323.30862540,23
2019-08-15 00:00:00+00:00,OKB,61170396.99900000,24
2019-08-15 00:00:00+00:00,NEXO,41124624.65703710,25
2019-08-15 00:00:00+00:00,XDC,2042889.84929950,26
2019-08-15 00:00:00+00:00,FIL,0.00000000,27
2019-08-16 00:00:00+00:00,BTC,185500055338.79598999,1
2019-08-16 00:00:00+00:00,ETH,19907120203.83539963,2
2019-08-16 00:00:00+00:00,XRP,11236137963.41320038,3
2019-08-16 00:00:00+00:00,BCH,5572942269.71364975,4
2019-08-16 00:00:00+00:00,LTC,4723824771.35466003,5
2019-08-16 00:00:00+00:00,BNB,4299745920.83572006,6
2019-08-16 00:00:00+00:00,USDT,4053428776.07179022,7
