time,symbol,mark_price,index_price,estimated_settle_price,last_funding_rate,interest_rate,next_funding_time
2026-08-17 14:22:21,BTCUSDT,63629.90000000,63654.51434783,63660.67138454,0.00008155,0.00010000,2026-08-17 16:00:00
