time,symbol,mark_price,index_price,estimated_settle_price,last_funding_rate,interest_rate,next_funding_time
2026-08-18 15:23:07,HUSDT,0.10761695,0.10753962,0.10792079,0.00006304,0.00010000,2026-08-18 16:00:00
