time,symbol,mark_price,index_price,estimated_settle_price,last_funding_rate,interest_rate,next_funding_time
2026-08-18 15:24:28.360,MSFTUSDT,482.67000000,482.69576613,482.19158897,0.00000000,0.00000000,2026-08-18 16:00:00
