sumOpenInterest,sumOpenInterestValue,CMCCirculatingSupply,time
298021080.70000000,316223934.12976176,62533271955.00000000,2026-07-31 20:00:00
298016141.60000000,316314332.69424000,62533271955.00000000,2026-07-31 21:00:00
298131507.20000000,316125398.28938496,62533271955.00000000,2026-07-31 22:00:00
297498506.10000000,315764914.37454000,62533271955.00000000,2026-07-31 23:00:00
297917171.10000000,316179919.70998466,62533271955.00000000,2026-08-01 00:00:00
297922551.60000000,316572503.33016000,62533271955.00000000,2026-08-01 01:00:00
298655540.50000000,317948688.41630000,62533271955.00000000,2026-08-01 02:00:00
298978244.40000000,318465709.15542334,62533271955.00000000,2026-08-01 03:00:00
299134448.10000000,318757667.89536000,62533271955.00000000,2026-08-01 04:00:00
299191901.50000000,319066309.97326446,62533271955.00000000,2026-08-01 05:00:00
299167522.50000000,318194576.93100000,62533271955.00000000,2026-08-01 06:00:00
299302685.80000000,318308406.34830000,62533271955.00000000,2026-08-01 07:00:00
299677613.50000000,318115836.07094860,62533271955.00000000,2026-08-01 08:00:00
300342813.40000000,318982295.63614523,62533271955.00000000,2026-08-01 09:00:00
300839241.70000000,319104488.68073875,62533271955.00000000,2026-08-01 10:00:00
300385479.40000000,319069456.21868000,62533271955.00000000,2026-08-01 11:00:00
300626840.20000000,319635604.57538730,62533271955.00000000,2026-08-01 12:00:00
300387703.10000000,319612516.09840000,62533271955.00000000,2026-08-01 13:00:00
300205573.00000000,319157914.07223330,62533271955.00000000,2026-08-01 14:00:00
299733464.70000000,319485900.02373000,62533271955.00000000,2026-08-01 15:00:00
299447510.90000000,318103090.82907000,62533271955.00000000,2026-08-01 16:00:00
299944514.40000000,318125951.08487040,62533271955.00000000,2026-08-01 17:00:00
299432110.70000000,316977362.17535645,62533271955.00000000,2026-08-01 18:00:00
295171993.20000000,310699899.62587714,62533271955.00000000,2026-08-01 19:00:00
296515929.30000000,311845802.84481000,62533271955.00000000,2026-08-01 20:00:00
296358547.70000000,312658267.82350000,62533271955.00000000,2026-08-01 21:00:00
297071836.10000000,314866439.08239000,62533271955.00000000,2026-08-01 22:00:00
297053330.30000000,314912167.60603607,62533271955.00000000,2026-08-01 23:00:00
297064733.20000000,314918323.66532000,62533271955.00000000,2026-08-02 00:00:00
296018827.80000000,314371995.12360000,62533271955.00000000,2026-08-02 01:00:00
298132467.50000000,317809210.35500000,62533271955.00000000,2026-08-02 02:00:00
295696742.30000000,318079371.18789700,62533271955.00000000,2026-08-02 03:00:00
293707973.40000000,316323487.35180000,62533271955.00000000,2026-08-02 04:00:00
293141234.50000000,317032245.11175000,62533271955.00000000,2026-08-02 05:00:00
293638607.30000000,317922520.12371000,62533271955.00000000,2026-08-02 06:00:00
293341510.90000000,317424848.94489000,62533271955.00000000,2026-08-02 07:00:00
294429899.60000000,318926467.24672000,62533271955.00000000,2026-08-02 08:00:00
295235854.70000000,318788643.38700104,62533271955.00000000,2026-08-02 09:00:00
295152122.80000000,319472657.71872000,62533271955.00000000,2026-08-02 10:00:00
295405238.90000000,319197253.64636810,62533271955.00000000,2026-08-02 11:00:00
295085356.50000000,318426608.19915000,62533271955.00000000,2026-08-02 12:00:00
296169620.90000000,319005296.76301240,62533271955.00000000,2026-08-02 13:00:00
296715396.70000000,320594283.33353853,62533271955.00000000,2026-08-02 14:00:00
297000231.90000000,321100036.53730750,62533271955.00000000,2026-08-02 15:00:00
