funding_time,funding_rate,mark_price
2026-06-27 12:00:00.001,0.00016321,0.03280895
2026-06-27 16:00:00.009,0.00013691,0.02896535
2026-06-27 20:00:00.000,0.00007492,0.02617892
2026-06-28 00:00:00.000,0.00005000,0.02727064
2026-06-28 04:00:00.002,0.00005000,0.02783231
2026-06-28 08:00:00.013,0.00013216,0.02842000
2026-06-28 12:00:00.008,0.00005000,0.02784294
2026-06-28 16:00:00.000,0.00005000,0.02690313
2026-06-28 20:00:00.003,0.00005000,0.02619485
2026-06-29 00:00:00.006,-0.00002096,0.02494000
2026-06-29 04:00:00.000,0.00005000,0.02406049
2026-06-29 08:00:00.013,0.00005000,0.02426803
2026-06-29 12:00:00.001,0.00005000,0.02301280
2026-06-29 16:00:00.004,0.00005000,0.02370952
2026-06-29 20:00:00.000,0.00005000,0.02564870
2026-06-30 00:00:00.000,0.00005000,0.02569000
2026-06-30 04:00:00.000,-0.00031138,0.02413000
2026-06-30 08:00:00.000,0.00005000,0.02502000
2026-06-30 12:00:00.002,0.00005000,0.02890000
2026-06-30 16:00:00.005,0.00005986,0.03345066
2026-06-30 20:00:00.003,0.00038982,0.03188058
2026-07-01 00:00:00.000,0.00005000,0.02773583
2026-07-01 04:00:00.001,0.00005000,0.02614204
2026-07-01 08:00:00.000,0.00005000,0.02549586
2026-07-01 12:00:00.000,0.00005000,0.02515824
2026-07-01 16:00:00.000,0.00005000,0.02538000
2026-07-01 20:00:00.000,0.00005000,0.02409596
2026-07-02 00:00:00.000,0.00005000,0.02358464
2026-07-02 04:00:00.003,0.00005000,0.02392799
2026-07-02 08:00:00.000,0.00005000,0.02230491
2026-07-02 12:00:00.005,0.00005000,0.02172000
2026-07-02 16:00:00.000,0.00005000,0.02209000
2026-07-02 20:00:00.008,0.00005000,0.02186000
2026-07-03 00:00:00.000,0.00005000,0.02255390
2026-07-03 04:00:00.000,0.00005000,0.02278000
2026-07-03 08:00:00.007,0.00005000,0.02239691
2026-07-03 12:00:00.002,0.00005000,0.02147000
2026-07-03 16:00:00.000,0.00009277,0.02071787
2026-07-03 20:00:00.001,0.00005000,0.01959000
2026-07-04 00:00:00.000,0.00005000,0.02043000
2026-07-04 04:00:00.006,0.00005000,0.01826778
2026-07-04 08:00:00.000,0.00005000,0.01862000
2026-07-04 12:00:00.000,0.00005000,0.01839000
2026-07-04 16:00:00.007,0.00005000,0.01967000
2026-07-04 20:00:00.000,0.00005000,0.02047565
2026-07-05 00:00:00.003,0.00005000,0.02263722
2026-07-05 04:00:00.002,0.00005000,0.02162560
2026-07-05 08:00:00.001,0.00005000,0.02283939
2026-07-05 12:00:00.000,0.00024187,0.02294000
2026-07-05 16:00:00.000,0.00025055,0.02618620
2026-07-05 20:00:00.000,0.00047550,0.02723166
2026-07-06 00:00:00.000,0.00022924,0.02332998
2026-07-06 04:00:00.000,0.00005000,0.02077000
2026-07-06 08:00:00.000,-0.00005799,0.01998000
2026-07-06 12:00:00.002,0.00005000,0.02039159
2026-07-06 16:00:00.000,0.00005000,0.02266954
2026-07-06 20:00:00.003,0.00024576,0.02441479
2026-07-07 00:00:00.000,0.00011584,0.02118790
2026-07-07 04:00:00.000,0.00005000,0.02208000
2026-07-07 08:00:00.000,0.00005000,0.02297000
2026-07-07 12:00:00.010,0.00006924,0.02284000
2026-07-07 16:00:00.000,0.00005000,0.02124341
2026-07-07 20:00:00.000,0.00005000,0.02043000
2026-07-08 00:00:00.000,0.00005000,0.02095000
2026-07-08 04:00:00.003,0.00005000,0.01977099
2026-07-08 08:00:00.000,0.00005000,0.02138000
2026-07-08 12:00:00.005,0.00005000,0.02003546
2026-07-08 16:00:00.000,0.00005000,0.02005000
2026-07-08 20:00:00.006,0.00005000,0.02131015
2026-07-09 00:00:00.000,0.00005000,0.02258243
2026-07-09 04:00:00.002,0.00005000,0.02225000
2026-07-09 08:00:00.001,0.00005000,0.02286294
2026-07-09 12:00:00.002,0.00005000,0.02145572
2026-07-09 16:00:00.001,0.00005000,0.02209000
2026-07-09 20:00:00.000,0.00005000,0.02140000
2026-07-10 00:00:00.000,0.00005000,0.02176000
2026-07-10 04:00:00.000,0.00005000,0.02161892
2026-07-10 08:00:00.005,0.00005000,0.02088502
2026-07-10 12:00:00.002,0.00005000,0.02035000
2026-07-10 16:00:00.005,0.00005000,0.02027470
2026-07-10 20:00:00.000,0.00005000,0.01961931
2026-07-11 00:00:00.000,0.00005000,0.01962000
2026-07-11 04:00:00.000,0.00005000,0.01853367
2026-07-11 08:00:00.000,0.00005000,0.01847565
2026-07-11 12:00:00.008,0.00005000,0.01672550
2026-07-11 16:00:00.000,0.00005000,0.01653531
2026-07-11 20:00:00.000,0.00005000,0.01681000
2026-07-12 00:00:00.000,0.00005000,0.01596216
2026-07-12 04:00:00.000,0.00005000,0.01614501
2026-07-12 08:00:00.003,0.00005000,0.01596196
2026-07-12 12:00:00.000,0.00005000,0.01581333
2026-07-12 16:00:00.000,0.00005000,0.01712125
2026-07-12 20:00:00.002,0.00006587,0.01732617
2026-07-13 00:00:00.000,0.00007807,0.01702000
2026-07-13 04:00:00.000,0.00005000,0.01734089
2026-07-13 08:00:00.001,0.00006056,0.01780735
2026-07-13 12:00:00.000,0.00007551,0.01895522
2026-07-13 16:00:00.004,0.00011848,0.01962000
2026-07-13 20:00:00.000,0.00009929,0.01929000
2026-07-14 00:00:00.000,0.00016853,0.01915000
2026-07-14 04:00:00.000,0.00015604,0.02018000
2026-07-14 08:00:00.002,0.00005000,0.01714000
2026-07-14 12:00:00.001,0.00005000,0.01787066
2026-07-14 16:00:00.001,0.00005000,0.01699000
2026-07-14 20:00:00.000,0.00005000,0.01660438
2026-07-15 00:00:00.005,0.00005000,0.01647233
2026-07-15 04:00:00.003,0.00005000,0.01606967
2026-07-15 08:00:00.002,0.00005000,0.01617000
2026-07-15 12:00:00.003,0.00005000,0.01591470
2026-07-15 16:00:00.000,0.00005000,0.01603717
2026-07-15 20:00:00.002,0.00005000,0.01775852
2026-07-16 00:00:00.000,0.00005000,0.01828105
2026-07-16 04:00:00.003,0.00005000,0.01950109
2026-07-16 08:00:00.003,0.00005000,0.01866852
2026-07-16 12:00:00.001,0.00005000,0.01739546
2026-07-16 16:00:00.002,0.00005000,0.01763000
2026-07-16 20:00:00.002,0.00005000,0.01821000
2026-07-17 00:00:00.000,0.00005000,0.01842000
2026-07-17 04:00:00.000,0.00005000,0.01790000
2026-07-17 08:00:00.010,0.00005000,0.01856040
2026-07-17 12:00:00.004,0.00005000,0.01912000
2026-07-17 16:00:00.004,0.00005000,0.01930466
2026-07-17 20:00:00.000,0.00005000,0.01846973
2026-07-18 00:00:00.000,0.00005000,0.01871000
2026-07-18 04:00:00.000,0.00005000,0.01874000
2026-07-18 08:00:00.000,0.00005000,0.01805019
2026-07-18 12:00:00.002,0.00005000,0.01847205
2026-07-18 16:00:00.001,0.00005000,0.01888000
2026-07-18 20:00:00.004,0.00005000,0.01859000
2026-07-19 00:00:00.003,0.00005000,0.01889629
2026-07-19 04:00:00.000,0.00005000,0.01901310
2026-07-19 08:00:00.000,0.00005000,0.01933281
2026-07-19 12:00:00.000,0.00005000,0.01907241
2026-07-19 16:00:00.001,0.00005000,0.01912028
2026-07-19 20:00:00.004,0.00005000,0.01907549
2026-07-20 00:00:00.000,0.00005000,0.01852000
2026-07-20 04:00:00.000,0.00005000,0.01935000
2026-07-20 08:00:00.001,0.00006517,0.01941881
2026-07-20 12:00:00.000,0.00005000,0.02049000
2026-07-20 16:00:00.004,0.00005000,0.02083000
2026-07-20 20:00:00.002,0.00005000,0.01996912
2026-07-21 00:00:00.001,0.00005743,0.02106052
2026-07-21 04:00:00.000,0.00005000,0.01972954
2026-07-21 08:00:00.000,0.00005000,0.01982418
2026-07-21 12:00:00.000,0.00005000,0.01937427
2026-07-21 16:00:00.002,0.00005000,0.01935876
2026-07-21 20:00:00.000,0.00005000,0.01920596
2026-07-22 00:00:00.000,0.00005000,0.02002000
2026-07-22 04:00:00.008,0.00005000,0.02024000
2026-07-22 08:00:00.000,0.00005000,0.02011824
2026-07-22 12:00:00.000,0.00005000,0.02017000
2026-07-22 16:00:00.001,0.00005000,0.02067330
2026-07-22 20:00:00.000,0.00005000,0.02063000
2026-07-23 00:00:00.000,0.00005000,0.02121970
2026-07-23 04:00:00.006,0.00005000,0.02171874
2026-07-23 08:00:00.000,0.00005000,0.02271480
2026-07-23 12:00:00.000,0.00005000,0.02311311
2026-07-23 16:00:00.000,0.00008394,0.02294860
2026-07-23 20:00:00.000,0.00014559,0.02364919
2026-07-24 00:00:00.000,0.00005000,0.02363000
2026-07-24 04:00:00.001,0.00005000,0.02526000
2026-07-24 08:00:00.000,0.00005000,0.02596000
2026-07-24 12:00:00.000,0.00005000,0.02758000
2026-07-24 16:00:00.008,0.00005000,0.02740074
2026-07-24 20:00:00.001,0.00005000,0.02670000
2026-07-25 00:00:00.002,0.00005000,0.02713000
2026-07-25 04:00:00.000,0.00005000,0.02421169
2026-07-25 08:00:00.000,0.00005000,0.02318000
2026-07-25 12:00:00.000,0.00005000,0.02218409
2026-07-25 16:00:00.000,0.00005000,0.02285304
2026-07-25 20:00:00.003,0.00005000,0.02234584
2026-07-26 00:00:00.000,0.00005000,0.02097185
2026-07-26 04:00:00.000,0.00005000,0.01986733
2026-07-26 08:00:00.002,0.00005000,0.01964390
2026-07-26 12:00:00.000,0.00005000,0.02034399
2026-07-26 16:00:00.000,0.00005000,0.02312598
2026-07-26 20:00:00.000,0.00005000,0.02194000
2026-07-27 00:00:00.010,0.00005000,0.02259000
2026-07-27 04:00:00.000,0.00005000,0.02094524
2026-07-27 08:00:00.000,0.00005000,0.02138000
2026-07-27 12:00:00.000,0.00005000,0.02252386
2026-07-27 16:00:00.001,0.00005000,0.02370000
2026-07-27 20:00:00.004,0.00005000,0.02414390
2026-07-28 00:00:00.000,0.00005000,0.02412000
2026-07-28 04:00:00.012,0.00005000,0.02518602
2026-07-28 08:00:00.000,0.00005000,0.02501000
2026-07-28 12:00:00.001,0.00005000,0.02401040
2026-07-28 16:00:00.000,0.00005000,0.02579385
2026-07-28 20:00:00.000,0.00022237,0.02692000
2026-07-29 00:00:00.000,0.00022804,0.02736000
2026-07-29 04:00:00.000,0.00024739,0.02634140
2026-07-29 08:00:00.002,0.00006088,0.02396000
2026-07-29 12:00:00.007,0.00005000,0.02528594
2026-07-29 16:00:00.000,0.00005000,0.02613000
2026-07-29 20:00:00.003,0.00005000,0.02585607
2026-07-30 00:00:00.000,0.00005000,0.02614000
2026-07-30 04:00:00.001,0.00005000,0.02654000
2026-07-30 08:00:00.000,0.00005000,0.02687008
2026-07-30 12:00:00.000,0.00018530,0.03010201
2026-07-30 16:00:00.000,0.00009672,0.03233083
2026-07-30 20:00:00.003,0.00024109,0.03812000
2026-07-31 00:00:00.003,0.00005000,0.03455627
2026-07-31 04:00:00.000,0.00005000,0.03636000
2026-07-31 08:00:00.000,0.00013485,0.03375745
2026-07-31 12:00:00.000,0.00027841,0.03810578
2026-07-31 16:00:00.000,0.00044526,0.03809752
2026-07-31 20:00:00.001,0.00029135,0.04047248
2026-08-01 00:00:00.001,0.00038958,0.03928811
2026-08-01 04:00:00.000,0.00018497,0.03702536
2026-08-01 08:00:00.000,0.00025135,0.03773000
2026-08-01 12:00:00.000,0.00009892,0.03367245
2026-08-01 16:00:00.000,0.00005000,0.03112899
2026-08-01 20:00:00.000,0.00005000,0.02887000
2026-08-02 00:00:00.000,0.00005000,0.02732570
2026-08-02 04:00:00.000,0.00005000,0.03056000
2026-08-02 08:00:00.000,0.00005000,0.03387000
2026-08-02 12:00:00.007,0.00007411,0.03237408
2026-08-02 16:00:00.000,0.00005000,0.03089720
2026-08-02 20:00:00.002,0.00005000,0.03021359
2026-08-03 00:00:00.000,0.00005000,0.02956227
2026-08-03 04:00:00.000,0.00005000,0.02878546
2026-08-03 08:00:00.000,0.00005000,0.02975741
2026-08-03 12:00:00.000,0.00005000,0.02849532
2026-08-03 16:00:00.000,0.00005000,0.02764000
2026-08-03 20:00:00.003,0.00005000,0.02752000
2026-08-04 00:00:00.004,0.00005000,0.02764378
2026-08-04 04:00:00.002,0.00005000,0.02768000
2026-08-04 08:00:00.002,0.00005000,0.02733000
2026-08-04 12:00:00.002,0.00005000,0.02674000
2026-08-04 16:00:00.000,0.00005000,0.02552000
2026-08-04 20:00:00.000,0.00005000,0.02668558
2026-08-05 00:00:00.003,0.00005000,0.02538123
2026-08-05 04:00:00.001,0.00005000,0.02592953
2026-08-05 08:00:00.004,0.00005000,0.02736412
2026-08-05 12:00:00.008,0.00005000,0.02896362
2026-08-05 16:00:00.000,0.00005000,0.02946002
2026-08-05 20:00:00.000,0.00005000,0.02749652
2026-08-06 00:00:00.002,0.00005000,0.02784000
2026-08-06 04:00:00.000,-0.00252185,0.03134611
2026-08-06 08:00:00.000,-0.00521089,0.03148781
2026-08-06 12:00:00.000,-0.00128354,0.03024000
2026-08-06 16:00:00.000,-0.00016421,0.03204088
2026-08-06 20:00:00.001,0.00000788,0.03167348
2026-08-07 00:00:00.000,0.00005000,0.03067368
2026-08-07 04:00:00.000,0.00005000,0.02970000
2026-08-07 08:00:00.000,0.00005000,0.03148000
2026-08-07 12:00:00.000,0.00005000,0.03307339
2026-08-07 16:00:00.000,0.00005000,0.03678856
2026-08-07 20:00:00.000,0.00005000,0.03673578
2026-08-08 00:00:00.001,0.00005000,0.03602703
