time,symbol,mark_price,index_price,estimated_settle_price,last_funding_rate,interest_rate,next_funding_time
2026-08-18 15:23:08.361,SPCXUSD1,142.08000000,142.09698695,141.51981619,0.00000000,0.00000000,2026-08-18 16:00:00
