time,symbol,mark_price,index_price,estimated_settle_price,last_funding_rate,interest_rate,next_funding_time
2026-08-18 15:23:19,XAUTUSDT,4343.18072552,4346.04941926,4356.98881442,-0.00000328,0.00010000,2026-08-18 16:00:00
