funding_time,funding_rate,mark_price
2021-06-02 16:00:00.000,0.0001,
2021-06-03 00:00:00.000,0.0001,
2021-06-03 08:00:00.000,0.00020993,
2021-06-03 16:00:00.000,0.0001,
2021-06-04 00:00:00.000,0.00041288,
2021-06-04 08:00:00.000,0.0001432,
2021-06-04 16:00:00.000,0.0001,
2021-06-05 00:00:00.000,0.0001,
2021-06-05 08:00:00.000,0.0001,
2021-06-05 16:00:00.000,0.0001,
2021-06-06 00:00:00.000,0.0001,
2021-06-06 08:00:00.000,0.0001,
2021-06-06 16:00:00.000,0.0001,
2021-06-07 00:00:00.000,0.00039362,
2021-06-07 08:00:00.000,0.0001,
2021-06-07 16:00:00.000,0.00032232,
2021-06-08 00:00:00.000,0.00069374,
2021-06-08 08:00:00.000,0.0001,
2021-06-08 16:00:00.000,5.077e-05,
2021-06-09 00:00:00.000,0.0001,
2021-06-09 08:00:00.000,5.084e-05,
2021-06-09 16:00:00.000,4.533e-05,
2021-06-10 00:00:00.000,0.0001,
2021-06-10 08:00:00.000,0.0001,
2021-06-10 16:00:00.000,0.0001,
2021-06-11 00:00:00.000,0.0001,
2021-06-11 08:00:00.000,0.0001,
2021-06-11 16:00:00.000,0.00017834,
2021-06-12 00:00:00.000,0.00044763,
2021-06-12 08:00:00.000,0.0001,
2021-06-12 16:00:00.000,0.0001,
2021-06-13 00:00:00.000,0.0001,
2021-06-13 08:00:00.000,0.0001,
2021-06-13 16:00:00.000,0.0001,
2021-06-14 00:00:00.000,0.0001,
2021-06-14 08:00:00.000,0.0001,
2021-06-14 16:00:00.000,0.00065002,
2021-06-15 00:00:00.000,0.00027614,
2021-06-15 08:00:00.000,0.0001,
2021-06-15 16:00:00.000,0.0001,
2021-06-16 00:00:00.000,0.0002956,
2021-06-16 08:00:00.000,0.00019898,
2021-06-16 16:00:00.000,0.00018852,
2021-06-17 00:00:00.000,0.0001,
2021-06-17 08:00:00.000,0.0001,
2021-06-17 16:00:00.000,0.00014778,
2021-06-18 00:00:00.000,0.0006625,
2021-06-18 08:00:00.000,0.00057772,
2021-06-18 16:00:00.000,0.0001,
2021-06-19 00:00:00.000,0.0001,
2021-06-19 08:00:00.000,0.0001,
2021-06-19 16:00:00.000,4.634e-05,
2021-06-20 00:00:00.000,0.0001,
2021-06-20 08:00:00.000,0.0001,
2021-06-20 16:00:00.000,-5.57e-06,
2021-06-21 00:00:00.000,-0.0005267,
2021-06-21 08:00:00.000,-0.00017188,
2021-06-21 16:00:00.000,-8.642e-05,
2021-06-22 00:00:00.000,-0.00033794,
2021-06-22 08:00:00.000,-0.00090614,
2021-06-22 16:00:00.000,-0.00102195,
2021-06-23 00:00:00.000,-0.00091774,
2021-06-23 08:00:00.000,-0.00088019,
2021-06-23 16:00:00.000,-0.0007059,
2021-06-24 00:00:00.000,-0.00048995,
2021-06-24 08:00:00.000,-0.00019131,
2021-06-24 16:00:00.000,-0.00044396,
2021-06-25 00:00:00.000,-0.00022558,
2021-06-25 08:00:00.000,-6.224e-05,
