funding_time,funding_rate,mark_price
2021-09-15 16:00:00.000,0.0001,
2021-09-16 00:00:00.000,0.0001,
2021-09-16 08:00:00.000,0.0001,
2021-09-16 16:00:00.000,0.00041887,
2021-09-17 00:00:00.000,0.00079067,
2021-09-17 08:00:00.000,0.00085805,
2021-09-17 16:00:00.000,0.00091792,
2021-09-18 00:00:00.000,0.0005385,
2021-09-18 08:00:00.000,0.0001,
2021-09-18 16:00:00.000,0.0001,
2021-09-19 00:00:00.000,0.00031962,
2021-09-19 08:00:00.000,0.00106733,
2021-09-19 16:00:00.000,0.00117126,
2021-09-20 00:00:00.000,0.00026529,
2021-09-20 08:00:00.000,0.0001,
2021-09-20 16:00:00.000,0.00014516,
2021-09-21 00:00:00.000,0.00016363,
2021-09-21 08:00:00.000,0.0001,
2021-09-21 16:00:00.000,0.0001,
2021-09-22 00:00:00.000,0.0001,
2021-09-22 08:00:00.000,0.0001,
2021-09-22 16:00:00.000,0.0001,
2021-09-23 00:00:00.000,0.0001,
2021-09-23 08:00:00.000,0.0001,
2021-09-23 16:00:00.000,0.0001,
2021-09-24 00:00:00.000,0.0001,
2021-09-24 08:00:00.000,0.0001,
2021-09-24 16:00:00.000,0.0001,
2021-09-25 00:00:00.000,0.0001,
2021-09-25 08:00:00.000,0.0001,
2021-09-25 16:00:00.000,0.0001,
2021-09-26 00:00:00.000,0.0001,
2021-09-26 08:00:00.000,0.0001,
2021-09-26 16:00:00.000,0.0001,
2021-09-27 00:00:00.000,0.0001,
2021-09-27 08:00:00.000,0.0001,
2021-09-27 16:00:00.000,0.00010555,
2021-09-28 00:00:00.000,0.00029197,
2021-09-28 08:00:00.000,0.0001,
2021-09-28 16:00:00.000,0.0001,
2021-09-29 00:00:00.000,0.0001,
2021-09-29 08:00:00.000,0.0001,
2021-09-29 16:00:00.000,0.0001,
2021-09-30 00:00:00.000,0.0001,
2021-09-30 08:00:00.000,0.0001,
2021-09-30 16:00:00.000,0.0001,
2021-10-01 00:00:00.000,0.0001,
2021-10-01 08:00:00.000,0.0001,
2021-10-01 16:00:00.000,0.0001,
2021-10-02 00:00:00.000,0.00028594,
2021-10-02 08:00:00.000,0.00073756,
2021-10-02 16:00:00.000,0.00075432,
2021-10-03 00:00:00.000,0.00098264,
2021-10-03 08:00:00.000,0.00102806,
2021-10-03 16:00:00.000,0.00077493,
2021-10-04 00:00:00.000,0.00073184,
2021-10-04 08:00:00.000,0.00093005,
2021-10-04 16:00:00.000,0.00033912,
2021-10-05 00:00:00.000,0.00026995,
2021-10-05 08:00:00.000,0.0001,
2021-10-05 16:00:00.000,0.00036791,
2021-10-06 00:00:00.000,0.0007247,
2021-10-06 08:00:00.000,0.00089502,
2021-10-06 16:00:00.000,0.00078601,
2021-10-07 00:00:00.000,0.0001563,
2021-10-07 08:00:00.000,0.00105766,
2021-10-07 16:00:00.000,0.00085447,
2021-10-08 00:00:00.000,0.00095084,
2021-10-08 08:00:00.000,0.00082423,
2021-10-08 16:00:00.000,0.00072046,
2021-10-09 00:00:00.000,0.00075554,
2021-10-09 08:00:00.000,0.0011344,
2021-10-09 16:00:00.000,0.0008676,
2021-10-10 00:00:00.000,0.00061014,
2021-10-10 08:00:00.000,0.00051391,
2021-10-10 16:00:00.000,0.00102861,
2021-10-11 00:00:00.000,0.00128365,
2021-10-11 08:00:00.000,0.00052123,
2021-10-11 16:00:00.000,0.0001,
2021-10-12 00:00:00.000,0.0001,
2021-10-12 08:00:00.000,0.00010294,
2021-10-12 16:00:00.000,0.0001097,
2021-10-13 00:00:00.000,0.0001,
2021-10-13 08:00:00.000,0.00031013,
2021-10-13 16:00:00.000,0.0001,
2021-10-14 00:00:00.000,0.00018099,
2021-10-14 08:00:00.000,0.00046487,
2021-10-14 16:00:00.000,0.00070301,
2021-10-15 00:00:00.000,0.00101641,
2021-10-15 08:00:00.000,0.00109184,
2021-10-15 16:00:00.000,0.00117976,
2021-10-16 00:00:00.000,0.00139124,
2021-10-16 08:00:00.000,0.00119699,
2021-10-16 16:00:00.000,0.00113018,
2021-10-17 00:00:00.000,0.00120797,
2021-10-17 08:00:00.000,0.00078768,
2021-10-17 16:00:00.000,0.00099673,
2021-10-18 00:00:00.000,0.00132151,
2021-10-18 08:00:00.000,0.00066729,
2021-10-18 16:00:00.000,0.00042546,
2021-10-19 00:00:00.000,0.00019633,
2021-10-19 08:00:00.000,0.0001,
2021-10-19 16:00:00.000,0.00013729,
2021-10-20 00:00:00.000,0.00019699,
2021-10-20 08:00:00.000,0.00051235,
2021-10-20 16:00:00.000,0.00047547,
2021-10-21 00:00:00.000,0.00085176,
2021-10-21 08:00:00.000,0.00122954,
2021-10-21 16:00:00.000,0.00177156,
2021-10-22 00:00:00.000,0.00177125,
2021-10-22 08:00:00.000,0.00106667,
2021-10-22 16:00:00.000,0.00105475,
2021-10-23 00:00:00.000,0.00071321,
2021-10-23 08:00:00.000,0.00010977,
2021-10-23 16:00:00.000,0.0001,
2021-10-24 00:00:00.000,0.00010246,
2021-10-24 08:00:00.000,0.0005995,
2021-10-24 16:00:00.000,0.00096283,
2021-10-25 00:00:00.000,0.00096914,
2021-10-25 08:00:00.000,0.00041327,
2021-10-25 16:00:00.000,0.00036932,
2021-10-26 00:00:00.000,0.00070462,
