time,low,high,open,close,volume
1787061600,1895.48,1922.25,1895.86,1909.75,13286.91675475
1787065200,1907.06,1918.27,1909.73,1916.5,9071.85201841
1787068800,1911.45,1921.49,1916.5,1917.31,6324.41310493
1787072400,1910.09,1917.53,1917.39,1910.23,4860.33981253
1787076000,1909.66,1916.81,1910.22,1915.2,1611.74109687
1787079600,1911.74,1916.49,1915.2,1912.2,2261.27926935
1787083200,1910.35,1914.93,1912.21,1911.47,1986.62904205
1787086800,1909.77,1913.78,1911.44,1910.97,858.70858769
1787090400,1910.42,1914.05,1910.96,1912.24,1728.63779028
1787094000,1911.7,1919.01,1912.26,1916.72,2181.08459392
1787097600,1910.72,1917.94,1916.76,1912.22,2037.92093361
1787101200,1910.7,1916.89,1912.21,1912.29,1749.95714307
1787104800,1905.87,1912.55,1912.28,1906.28,1581.12169609
1787108400,1904.5,1914,1906.28,1910.41,2066.47199135
1787112000,1908.59,1913.16,1910.41,1909.11,972.75494729
1787115600,1908.34,1912.57,1909.1,1908.7,870.03649328
1787119200,1904.81,1916.13,1908.68,1916.06,1689.4506375
1787122800,1913.81,1919.9,1916.05,1914.24,1607.26197395
1787126400,1913.62,1928.53,1914.24,1920,2768.67310382
1787130000,1916.41,1922.48,1919.92,1917.63,961.32780351
1787133600,1915.73,1918.8,1917.62,1918.52,694.61881332
1787137200,1918.08,1924.84,1918.52,1921.54,1215.57240197
1787140800,1920.71,1941.61,1921.54,1935.52,5540.86704471
1787144400,1926.76,1940,1935.51,1931.31,6440.19702158
1787148000,1931.31,1978.63,1931.32,1969.2,15226.89910738
1787151600,1966.11,2112.39,1969.4,2084.63,56670.85887036
1787155200,2081.2,2107.79,2084.64,2088.61,37409.79421724
1787158800,2067.03,2092.7,2088.62,2090.64,16076.57896035
1787162400,2078.59,2092.29,2090.64,2091.81,14556.88592572
1787166000,2088.33,2105.47,2091.49,2101.52,22647.06892721
1787169600,2101.44,2240,2101.49,2217.64,23482.39031406
1787173200,2215.53,2334.15,2217.65,2285.4,64268.56815014
1787176800,2240.21,2289.97,2285.31,2248.78,18401.60311445
1787180400,2241.38,2260.5,2248.78,2251.69,8646.75953883
1787184000,2250.78,2272.94,2251.68,2261.14,8163.10233995
1787187600,2248.81,2269.77,2261.15,2265.46,6661.17116281
1787191200,2248.4,2269.6,2265.45,2250.48,5258.32189805
1787194800,2220.22,2256,2250.36,2249.42,7581.55453914
1787198400,2246.81,2256.96,2249.3,2248.56,3745.17948972
1787202000,2241.94,2255.25,2248.55,2246.75,3150.93159424
1787205600,2237.4,2265.69,2246.81,2261.11,9295.97136207
1787209200,2242.93,2262.24,2261.1,2250.19,4942.57460134
1787212800,2247.64,2285.18,2250.24,2280.18,11081.881184
1787216400,2273.18,2296.28,2280.4,2276.97,5229.05966695
1787220000,2273.82,2293.49,2276.75,2285.23,4122.00173231
1787223600,2280.5,2317.93,2285.22,2294.83,8830.09088628
1787227200,2266.24,2299.12,2294.83,2288.6,9375.14160605
1787230800,2253.82,2296.7,2288.6,2275.2,15530.97729267
1787234400,2267.76,2288.08,2275.19,2279.9,10077.03260114
1787238000,2279.9,2337,2279.9,2325,25547.55737308
1787241600,2313.3,2358.92,2325,2343.44,13727.48134581
1787245200,2331.29,2351.3,2343.55,2343.6,9745.77192791
1787248800,2309.6,2347.35,2343.42,2315.85,11997.24987093
1787252400,2311.4,2332.7,2315.83,2323.47,19842.25858005
1787256000,2313.3,2331.14,2323.53,2317.91,8726.89575682
1787259600,2312.98,2325.79,2317.82,2318.45,5154.00080024
1787263200,2307.59,2318.84,2318.45,2313.67,5430.89212605
1787266800,2312.41,2339.82,2313.73,2326.35,7130.38105932
1787270400,2324.4,2350.38,2326.3,2340.23,8759.95050058
1787274000,2337,2379.22,2340.23,2358.34,11582.38449589
1787277600,2342.4,2364.64,2358.3,2344.52,6840.25931789
1787281200,2336.33,2353.88,2344.74,2339.95,3626.0300991
1787284800,2339.98,2355.29,2340.04,2353.45,3459.44510579
1787288400,2348.73,2367.6,2353.45,2367.34,3408.79099935
1787292000,2354.13,2382.99,2367.32,2371.28,6191.72823434
1787295600,2367.04,2397.27,2371.28,2371.04,7931.14168613
1787299200,2369.1,2447.74,2370.71,2443.9,16703.50680736
1787302800,2375.63,2445.79,2443.76,2403.6,11035.4199017
1787306400,2390.07,2411.37,2403.72,2394.72,10702.26640667
1787310000,2356.24,2398.35,2394.71,2369.85,17395.41292466
1787313600,2364.5,2396.73,2369.85,2387.7,5810.29322514
1787317200,2381.03,2395.56,2387.7,2382.78,2885.62016059
