time,symbol,mark_price,index_price,estimated_settle_price,last_funding_rate,interest_rate,next_funding_time
2026-08-18 15:22:42,SUIUSDT,0.65520000,0.65524211,0.65499257,-0.00009736,0.00010000,2026-08-18 16:00:00
