time,symbol,mark_price,index_price,estimated_settle_price,last_funding_rate,interest_rate,next_funding_time
2026-08-20 16:19:58.009,DOTUSDT,0.83519707,0.83553317,0.83599959,-0.00000046,0.00010000,2026-08-21
