time,symbol,mark_price,index_price,estimated_settle_price,last_funding_rate,interest_rate,next_funding_time
2026-08-18 15:24:14.001,BTCU,64711.74112742,64744.20848667,64731.49088929,0.00002218,0.00010000,2026-08-18 16:00:00
