time,symbol,mark_price,index_price,estimated_settle_price,last_funding_rate,interest_rate,next_funding_time
2026-08-18 15:21:31,BTWUSDT,0.38971000,0.38922493,0.38795369,0.00026115,0.00010000,2026-08-18 16:00:00
