time,symbol,mark_price,index_price,estimated_settle_price,last_funding_rate,interest_rate,next_funding_time
2026-08-18 15:20:54.360,SNXXUSDT,15.60384979,15.59595396,15.60896760,0.00000000,0.00000000,2026-08-18 16:00:00
