open_time,open,high,low,close
2026-07-28 20:00:00,0.05501000,0.05502617,0.05494156,0.05501000
2026-07-28 21:00:00,0.05501000,0.05508000,0.05492371,0.05498670
2026-07-28 22:00:00,0.05498661,0.05513000,0.05482254,0.05488000
2026-07-28 23:00:00,0.05488000,0.05490433,0.05455721,0.05468229
2026-07-29 00:00:00,0.05468303,0.05493000,0.05437464,0.05482376
2026-07-29 01:00:00,0.05482361,0.05487139,0.05436352,0.05443704
2026-07-29 02:00:00,0.05443710,0.05470000,0.05415970,0.05453511
2026-07-29 03:00:00,0.05453617,0.05467768,0.05385458,0.05392132
2026-07-29 04:00:00,0.05392132,0.05411000,0.05367168,0.05404360
2026-07-29 05:00:00,0.05404000,0.05459514,0.05404000,0.05443432
2026-07-29 06:00:00,0.05443431,0.05463000,0.05436573,0.05461000
2026-07-29 07:00:00,0.05461000,0.05498297,0.05454527,0.05497423
2026-07-29 08:00:00,0.05497413,0.05508000,0.05465140,0.05504788
2026-07-29 09:00:00,0.05504786,0.05517343,0.05487139,0.05496183
2026-07-29 10:00:00,0.05496179,0.05501467,0.05477942,0.05497000
2026-07-29 11:00:00,0.05497000,0.05504000,0.05486463,0.05499000
2026-07-29 12:00:00,0.05499000,0.05505541,0.05490000,0.05497620
2026-07-29 13:00:00,0.05497620,0.05509250,0.05486000,0.05499039
2026-07-29 14:00:00,0.05499039,0.05562000,0.05493799,0.05540683
2026-07-29 15:00:00,0.05540684,0.05571759,0.05523336,0.05547000
2026-07-29 16:00:00,0.05547000,0.05584878,0.05459568,0.05478000
2026-07-29 17:00:00,0.05478000,0.05540723,0.05439311,0.05535743
2026-07-29 18:00:00,0.05535708,0.05582723,0.05535702,0.05569408
2026-07-29 19:00:00,0.05569408,0.05584000,0.05543266,0.05547249
2026-07-29 20:00:00,0.05547249,0.05556602,0.05511000,0.05519389
2026-07-29 21:00:00,0.05519389,0.05579509,0.05499017,0.05578535
2026-07-29 22:00:00,0.05578535,0.05584000,0.05554590,0.05561712
2026-07-29 23:00:00,0.05561714,0.05578009,0.05551402,0.05575000
2026-07-30 00:00:00,0.05575000,0.05630033,0.05569869,0.05604768
2026-07-30 01:00:00,0.05604745,0.05632850,0.05589079,0.05617901
2026-07-30 02:00:00,0.05617924,0.05632000,0.05596642,0.05604566
2026-07-30 03:00:00,0.05604576,0.05624919,0.05565579,0.05594479
2026-07-30 04:00:00,0.05594488,0.05602977,0.05572730,0.05591508
2026-07-30 05:00:00,0.05592433,0.05630000,0.05548755,0.05570919
2026-07-30 06:00:00,0.05570912,0.05593000,0.05560000,0.05584000
2026-07-30 07:00:00,0.05585175,0.05589000,0.05528000,0.05535614
2026-07-30 08:00:00,0.05535605,0.05549000,0.05521000,0.05530000
2026-07-30 09:00:00,0.05530000,0.05538699,0.05510889,0.05533982
2026-07-30 10:00:00,0.05533992,0.05549525,0.05503779,0.05504895
2026-07-30 11:00:00,0.05504876,0.05527826,0.05493000,0.05499685
2026-07-30 12:00:00,0.05499688,0.05533420,0.05483336,0.05518221
2026-07-30 13:00:00,0.05518207,0.05537549,0.05511718,0.05527000
2026-07-30 14:00:00,0.05527000,0.05527147,0.05490122,0.05516883
2026-07-30 15:00:00,0.05516850,0.05522961,0.05467089,0.05504949
2026-07-30 16:00:00,0.05505000,0.05525169,0.05494970,0.05519000
2026-07-30 17:00:00,0.05519000,0.05527072,0.05468000,0.05510689
2026-07-30 18:00:00,0.05510689,0.05516000,0.05494831,0.05503000
2026-07-30 19:00:00,0.05503000,0.05523898,0.05501286,0.05512000
2026-07-30 20:00:00,0.05512000,0.05516579,0.05491410,0.05495000
2026-07-30 21:00:00,0.05495000,0.05508619,0.05485104,0.05507000
2026-07-30 22:00:00,0.05507000,0.05519000,0.05496437,0.05497521
2026-07-30 23:00:00,0.05497522,0.05523000,0.05495009,0.05500038
2026-07-31 00:00:00,0.05500276,0.05542000,0.05494809,0.05527536
2026-07-31 01:00:00,0.05527540,0.05586000,0.05527000,0.05566680
2026-07-31 02:00:00,0.05566687,0.05567974,0.05505910,0.05513000
2026-07-31 03:00:00,0.05513519,0.05533000,0.05510603,0.05511000
2026-07-31 04:00:00,0.05511000,0.05517000,0.05494000,0.05499000
2026-07-31 05:00:00,0.05499000,0.05511828,0.05495680,0.05511485
2026-07-31 06:00:00,0.05511457,0.05523000,0.05468682,0.05485000
2026-07-31 07:00:00,0.05485000,0.05502557,0.05453398,0.05456575
2026-07-31 08:00:00,0.05457048,0.05461679,0.05427801,0.05436000
2026-07-31 09:00:00,0.05436000,0.05453000,0.05418097,0.05446653
2026-07-31 10:00:00,0.05446653,0.05494000,0.05444276,0.05457894
2026-07-31 11:00:00,0.05457890,0.05460803,0.05423000,0.05432000
2026-07-31 12:00:00,0.05432000,0.05483000,0.05427000,0.05479422
2026-07-31 13:00:00,0.05479420,0.05486586,0.05440336,0.05461085
2026-07-31 14:00:00,0.05461090,0.05494000,0.05431000,0.05489000
2026-07-31 15:00:00,0.05488995,0.05496000,0.05458674,0.05484361
2026-07-31 16:00:00,0.05484316,0.05500000,0.05463405,0.05477000
2026-07-31 17:00:00,0.05477423,0.05507916,0.05477000,0.05507009
2026-07-31 18:00:00,0.05507014,0.05536669,0.05491000,0.05512000
2026-07-31 19:00:00,0.05512000,0.05518177,0.05489657,0.05497000
2026-07-31 20:00:00,0.05497000,0.05512577,0.05491357,0.05499492
2026-07-31 21:00:00,0.05499494,0.05506786,0.05446826,0.05457246
2026-07-31 22:00:00,0.05457246,0.05457958,0.05443000,0.05456000
2026-07-31 23:00:00,0.05456000,0.05489459,0.05450151,0.05489437
2026-08-01 00:00:00,0.05489445,0.05502000,0.05484830,0.05489348
2026-08-01 01:00:00,0.05489348,0.05499000,0.05486934,0.05491405
2026-08-01 02:00:00,0.05491471,0.05491517,0.05456219,0.05474000
2026-08-01 03:00:00,0.05475000,0.05479293,0.05446925,0.05459496
2026-08-01 04:00:00,0.05459549,0.05470912,0.05452181,0.05468579
