ts,open,high,low,close,vol,volCcy,volCcyQuote,confirm
1785880800000,1872.19,1876.92,1868.4,1875.79,1220.516288,2286097.71131318,2286097.71131318,1
1785884400000,1875.8,1881.5,1869.12,1869.83,1640.139314,3073345.39157106,3073345.39157106,1
1785888000000,1869.83,1873.76,1863.34,1864.06,1480.248901,2764121.74197981,2764121.74197981,1
1785891600000,1864.07,1874.46,1861.49,1873.43,938.586188,1753308.58329531,1753308.58329531,1
1785895200000,1873.41,1878.03,1872.27,1874.51,1373.099589,2574993.74441781,2574993.74441781,1
1785898800000,1874.51,1876.29,1864.16,1868,2323.349628,4341345.83031929,4341345.83031929,1
1785902400000,1868.03,1869.79,1865.05,1867.6,631.381602,1178923.24017327,1178923.24017327,1
1785906000000,1867.6,1877.93,1867.5,1873.36,1808.520579,3387841.49470549,3387841.49470549,1
1785909600000,1873.35,1873.76,1868.33,1869.93,773.68193,1447169.81826953,1447169.81826953,1
1785913200000,1870,1872.71,1863.32,1872.71,2527.914961,4717063.27485045,4717063.27485045,1
1785916800000,1872.7,1874.82,1867.91,1869.93,1337.000359,2502353.70624401,2502353.70624401,1
1785920400000,1869.94,1874.86,1868.86,1871.92,1329.638726,2489728.56083479,2489728.56083479,1
1785924000000,1871.93,1876.17,1865.81,1868.41,1585.123179,2966322.69987196,2966322.69987196,1
1785927600000,1868.44,1871.17,1867.28,1868.86,768.676113,1436847.74393964,1436847.74393964,1
1785931200000,1868.95,1885.29,1867.71,1876.1,3961.031425,7441302.81892074,7441302.81892074,1
1785934800000,1876.1,1879.59,1855.4,1878.66,7531.58265,14062191.29543785,14062191.29543785,1
1785938400000,1878.65,1883,1869.33,1875.84,3555.438184,6670843.62496558,6670843.62496558,1
1785942000000,1875.89,1882.6,1872.9,1873.71,2532.37994,4755638.86392221,4755638.86392221,1
1785945600000,1873.71,1897.31,1873.5,1895.81,6320.9734,11945928.97258602,11945928.97258602,1
1785949200000,1895.84,1917.99,1890.9,1917.03,9139.974584,17430037.04681754,17430037.04681754,1
1785952800000,1916.73,1928.1,1914.01,1918.11,10444.730684,20052702.21363015,20052702.21363015,1
1785956400000,1918.02,1921.23,1915.8,1917.02,2004.196045,3846067.16136397,3846067.16136397,1
1785960000000,1917.03,1924.76,1916.72,1917.1,2474.292991,4751319.31960898,4751319.31960898,1
1785963600000,1917.11,1917.54,1907.14,1908.78,2609.294567,4985711.06344453,4985711.06344453,1
1785967200000,1908.79,1913.51,1906.75,1907.03,1262.476429,2412101.53248055,2412101.53248055,1
1785970800000,1907.02,1912.45,1904.66,1909.18,1367.508316,2611007.3379863,2611007.3379863,1
1785974400000,1909.23,1913.99,1907.31,1910.45,1909.759411,3648369.95404286,3648369.95404286,1
1785978000000,1910.45,1911.32,1903.58,1906.94,1775.39451,3386441.38268823,3386441.38268823,1
1785981600000,1906.95,1910.99,1895.23,1899.35,4166.465282,7919599.04017697,7919599.04017697,1
1785985200000,1899.4,1899.68,1895.52,1898.91,1074.53254,2039176.96298028,2039176.96298028,1
1785988800000,1898.91,1908.31,1895.63,1907.82,2527.436314,4807757.89799761,4807757.89799761,1
1785992400000,1907.87,1918.61,1907.39,1914.29,3235.497545,6190597.95763841,6190597.95763841,1
1785996000000,1914.29,1914.79,1909.55,1913.69,1206.241546,2306175.12988842,2306175.12988842,1
1785999600000,1913.7,1915.35,1907.57,1909.27,2775.990471,5303494.591235,5303494.591235,1
1786003200000,1909.27,1920,1908.5,1916.39,2428.735235,4651168.87302156,4651168.87302156,1
1786006800000,1916.39,1916.93,1905,1907.97,2714.389778,5182544.63412024,5182544.63412024,1
1786010400000,1907.98,1907.98,1901.63,1902.79,1579.026099,3006879.87683213,3006879.87683213,1
1786014000000,1902.8,1909.28,1897,1907.79,4665.129786,8869191.00123565,8869191.00123565,1
1786017600000,1907.8,1908.19,1899.07,1899.14,2299.524775,4378360.4256676,4378360.4256676,1
1786021200000,1899.16,1911.41,1892.42,1907.43,4828.245403,9177420.76162511,9177420.76162511,1
1786024800000,1907.68,1918.7,1903.49,1914.97,4084.403324,7806642.43949517,7806642.43949517,1
1786028400000,1914.98,1919.8,1910.39,1910.86,3364.620281,6445205.62416192,6445205.62416192,1
1786032000000,1910.87,1916.77,1908.59,1915.64,1484.252754,2837698.06348534,2837698.06348534,1
1786035600000,1915.75,1918.51,1910.55,1914.06,1144.266925,2191295.40129256,2191295.40129256,1
1786039200000,1914.15,1914.4,1904.17,1906.17,1581.659902,3016930.26673007,3016930.26673007,1
1786042800000,1906.43,1911.21,1906,1909.94,703.156638,1341985.36119101,1341985.36119101,1
1786046400000,1909.84,1910.98,1906.03,1907.09,582.790517,1112175.67126401,1112175.67126401,1
1786050000000,1907.11,1909.75,1905.99,1906.26,906.634646,1729555.86100016,1729555.86100016,1
1786053600000,1906.27,1907.6,1902.56,1905.19,728.847576,1388321.44191652,1388321.44191652,1
1786057200000,1905.16,1905.94,1898.86,1904.13,1015.268514,1930625.47901516,1930625.47901516,1
1786060800000,1904.13,1905.57,1900,1903.95,902.02377,1716149.41205202,1716149.41205202,1
1786064400000,1903.98,1907.76,1899.14,1903.63,1224.968217,2331021.51515815,2331021.51515815,1
1786068000000,1903.6,1908.65,1897.78,1902.73,1763.624532,3356056.49577346,3356056.49577346,1
1786071600000,1902.83,1903.95,1896.3,1897.53,1361.033499,2585785.31190242,2585785.31190242,1
1786075200000,1897.54,1900.8,1894.54,1897.48,1451.617998,2754907.73070331,2754907.73070331,1
1786078800000,1897.49,1902.49,1895.57,1901.59,4677.211903,8873384.28790554,8873384.28790554,1
1786082400000,1901.6,1907.5,1900.2,1904.58,1759.951019,3351953.96267748,3351953.96267748,1
1786086000000,1904.57,1907.36,1902.44,1902.44,1212.13613,2309631.70744226,2309631.70744226,1
1786089600000,1902.44,1914.44,1901.9,1910.73,2537.025072,4842272.78570909,4842272.78570909,1
1786093200000,1910.74,1917.5,1910.45,1913.25,3135.622523,6001179.71245249,6001179.71245249,1
1786096800000,1913.21,1916,1912.53,1912.87,1372.800247,2627773.6980649,2627773.6980649,1
1786100400000,1912.89,1921.2,1912.64,1916.34,2193.814505,4205848.61225679,4205848.61225679,1
1786104000000,1916.35,1943.6,1916.35,1932.25,14344.267383,27705383.33540121,27705383.33540121,1
1786107600000,1932.25,1935.12,1921.76,1923.38,3993.175408,7701272.94884109,7701272.94884109,1
1786111200000,1923.38,1926.49,1910.71,1913.81,7798.688654,14962578.7058437,14962578.7058437,1
1786114800000,1914,1921,1913.11,1917.8,1746.711526,3349404.78783629,3349404.78783629,1
1786118400000,1918,1925,1909.69,1909.69,2860.901072,5482656.02577907,5482656.02577907,1
1786122000000,1909.69,1913.21,1905.3,1912.63,3423.950167,6535790.80175029,6535790.80175029,1
1786125600000,1912.54,1915.49,1906.38,1909.94,1014.854278,1939788.77304985,1939788.77304985,1
1786129200000,1909.95,1920.35,1909.95,1918.9,2611.809365,5008309.22833265,5008309.22833265,1
1786132800000,1918.84,1920.42,1914.37,1915,485.994911,931660.41249994,931660.41249994,1
1786136400000,1915,1929.41,1912.94,1916.74,6029.601037,11579672.7102643,11579672.7102643,1
1786140000000,1916.74,1916.78,1913.85,1915.1,608.810654,1165931.10751387,1165931.10751387,1
1786143600000,1915.1,1916.59,1914.07,1914.08,427.213133,818342.63542483,818342.63542483,1
1786147200000,1914.08,1914.99,1912.44,1914.46,618.282904,1183464.19860214,1183464.19860214,1
1786150800000,1914.51,1916.55,1914.13,1914.82,1003.408444,1921591.91002369,1921591.91002369,1
1786154400000,1914.82,1914.82,1912.44,1913.31,767.972236,1469551.29552725,1469551.29552725,1
