ts,open,high,low,close,vol,volCcy,volCcyQuote,confirm
1785880800000,1.0763,1.0774,1.0744,1.0763,237022.510615,255028.0153058075,255028.0153058075,1
1785884400000,1.0764,1.079,1.0736,1.0739,583651.151556,628100.0799170722,628100.0799170722,1
1785888000000,1.0739,1.0743,1.0694,1.0703,940675.41818,1008178.6910598378,1008178.6910598378,1
1785891600000,1.0702,1.0737,1.0683,1.0732,698046.035582,747456.3139818071,747456.3139818071,1
1785895200000,1.0734,1.0769,1.0727,1.0742,573177.663996,615983.1752848111,615983.1752848111,1
1785898800000,1.0742,1.0749,1.0661,1.0677,1616521.138413,1729213.0100300824,1729213.0100300824,1
1785902400000,1.0678,1.0681,1.0664,1.0674,345047.916862,368301.4640134151,368301.4640134151,1
1785906000000,1.0674,1.0729,1.067,1.0698,469978.480293,502858.7908983369,502858.7908983369,1
1785909600000,1.0699,1.0708,1.0683,1.0689,435155.738409,465271.7157318307,465271.7157318307,1
1785913200000,1.069,1.0692,1.064,1.0672,884994.095232,943164.4689740982,943164.4689740982,1
1785916800000,1.0672,1.0678,1.0651,1.0657,846721.110213,903002.963848287,903002.963848287,1
1785920400000,1.0658,1.0669,1.0647,1.0648,814856.737746,868647.0558820484,868647.0558820484,1
1785924000000,1.0648,1.0648,1.0611,1.0617,2061736.740669,2191249.4035171401,2191249.4035171401,1
1785927600000,1.0617,1.0629,1.0602,1.0612,1139534.565718,1209361.9323730144,1209361.9323730144,1
1785931200000,1.0612,1.069,1.0608,1.0638,1034915.300728,1103330.3026296123,1103330.3026296123,1
1785934800000,1.0639,1.0643,1.0548,1.0619,2019996.005443,2140031.1335486319,2140031.1335486319,1
1785938400000,1.0619,1.0656,1.0599,1.0652,1238451.297135,1315627.3020106454,1315627.3020106454,1
1785942000000,1.0653,1.0671,1.0606,1.0609,1051417.4186,1118942.1044932057,1118942.1044932057,1
1785945600000,1.0609,1.0692,1.0607,1.0674,701922.99779,748535.9913900848,748535.9913900848,1
1785949200000,1.0674,1.0718,1.0668,1.0707,858199.481053,918024.1810282545,918024.1810282545,1
1785952800000,1.0705,1.0732,1.0686,1.0695,704644.150898,754196.6498207458,754196.6498207458,1
1785956400000,1.0695,1.0723,1.0686,1.07,1099406.604356,1177266.4997298351,1177266.4997298351,1
1785960000000,1.07,1.0727,1.0677,1.0699,926648.962167,992513.8821773935,992513.8821773935,1
1785963600000,1.0699,1.0699,1.0637,1.0653,988375.574183,1053832.1000542354,1053832.1000542354,1
1785967200000,1.0652,1.0656,1.0623,1.0624,464167.975861,493835.9114739064,493835.9114739064,1
1785970800000,1.0623,1.0635,1.0607,1.0621,763265.818056,810703.8193244463,810703.8193244463,1
1785974400000,1.0623,1.0636,1.0613,1.0626,486460.896999,516924.3627154359,516924.3627154359,1
1785978000000,1.0626,1.0627,1.0534,1.0539,1197693.42412,1267711.7973695144,1267711.7973695144,1
1785981600000,1.0536,1.0549,1.0418,1.0472,3946284.262615,4131825.0293227346,4131825.0293227346,1
1785985200000,1.047,1.0478,1.0407,1.0431,1757577.46095,1834439.7513683923,1834439.7513683923,1
1785988800000,1.0434,1.0483,1.0399,1.048,1121946.989051,1171249.1918665087,1171249.1918665087,1
1785992400000,1.048,1.0523,1.048,1.0523,1048201.387399,1101210.7117104595,1101210.7117104595,1
1785996000000,1.0522,1.0527,1.0497,1.0518,721159.643239,757850.9549015321,757850.9549015321,1
1785999600000,1.0519,1.0519,1.0484,1.0493,488801.645307,513419.1256124462,513419.1256124462,1
1786003200000,1.0494,1.0586,1.0483,1.0559,2088007.188272,2198451.5197222753,2198451.5197222753,1
1786006800000,1.0559,1.0568,1.0418,1.0454,2228434.835879,2335598.9832637817,2335598.9832637817,1
1786010400000,1.0454,1.0476,1.0426,1.0476,845189.150675,883684.7916467914,883684.7916467914,1
1786014000000,1.0477,1.0518,1.0458,1.0505,741472.909944,778042.697782096,778042.697782096,1
1786017600000,1.0504,1.0504,1.0462,1.0467,407644.948054,427198.1855831664,427198.1855831664,1
1786021200000,1.0466,1.0474,1.0427,1.0458,1158815.207063,1211367.3771194388,1211367.3771194388,1
1786024800000,1.0458,1.0483,1.0424,1.0477,1059019.6016,1107086.8947188386,1107086.8947188386,1
1786028400000,1.0478,1.0542,1.0475,1.0492,1262074.637776,1325300.8891676969,1325300.8891676969,1
1786032000000,1.0492,1.0498,1.0432,1.046,1273490.000126,1332006.2411389078,1332006.2411389078,1
1786035600000,1.0462,1.0491,1.0405,1.0417,1029253.569692,1074528.0631056662,1074528.0631056662,1
1786039200000,1.0417,1.043,1.0343,1.036,2385154.887016,2476080.0153583106,2476080.0153583106,1
1786042800000,1.036,1.0387,1.0327,1.0352,1643086.180041,1701209.8919523127,1701209.8919523127,1
1786046400000,1.0351,1.0376,1.0328,1.0332,1202334.738018,1244203.7448416668,1244203.7448416668,1
1786050000000,1.0334,1.0368,1.0329,1.0362,1286302.848238,1330993.7120737786,1330993.7120737786,1
1786053600000,1.0362,1.0376,1.0349,1.0374,472535.31249,489663.2958114874,489663.2958114874,1
1786057200000,1.0371,1.0374,1.0296,1.0351,871285.355861,899800.8633912798,899800.8633912798,1
1786060800000,1.0351,1.0369,1.0316,1.0363,640455.869709,662284.1374557369,662284.1374557369,1
1786064400000,1.0366,1.0394,1.0355,1.038,683170.160561,709089.5437573652,709089.5437573652,1
1786068000000,1.0378,1.0382,1.0277,1.0305,1499387.762025,1546586.5741290294,1546586.5741290294,1
1786071600000,1.0305,1.0311,1.0195,1.0212,2247165.236249,2304169.191469069,2304169.191469069,1
1786075200000,1.0211,1.0236,1.0178,1.0206,1843223.771352,1882190.1639283983,1882190.1639283983,1
1786078800000,1.0205,1.0227,1.0151,1.0212,1522542.357656,1550669.9788900226,1550669.9788900226,1
1786082400000,1.0212,1.0287,1.0208,1.0261,942656.087923,967439.2485225562,967439.2485225562,1
1786086000000,1.0262,1.029,1.0249,1.0286,626622.820068,643957.0962886016,643957.0962886016,1
1786089600000,1.0284,1.0318,1.0271,1.0312,716835.33708,737844.6511267982,737844.6511267982,1
1786093200000,1.0312,1.0373,1.0311,1.0359,1484057.018379,1535866.8716667067,1535866.8716667067,1
1786096800000,1.0361,1.0374,1.0344,1.0346,1161298.476543,1203109.7134662034,1203109.7134662034,1
1786100400000,1.0346,1.0369,1.0323,1.0338,962129.416855,995348.9158664686,995348.9158664686,1
1786104000000,1.034,1.043,1.0336,1.038,2540642.575071,2637414.9089141049,2637414.9089141049,1
1786107600000,1.0381,1.0414,1.0357,1.0363,1327394.769732,1378379.6947059916,1378379.6947059916,1
1786111200000,1.0362,1.0365,1.0257,1.0271,2544650.629469,2623184.800209636,2623184.800209636,1
1786114800000,1.0273,1.0304,1.0263,1.0277,847815.956181,871411.9771981707,871411.9771981707,1
1786118400000,1.0278,1.0305,1.0156,1.0156,2080892.164402,2131605.9836028735,2131605.9836028735,1
1786122000000,1.0155,1.0189,1.013,1.0165,3098712.68874,3148791.9369213429,3148791.9369213429,1
1786125600000,1.0166,1.0218,1.0144,1.0185,1271683.877536,1295108.0096363698,1295108.0096363698,1
1786129200000,1.0183,1.0255,1.0183,1.0236,1086781.371986,1112406.6171270882,1112406.6171270882,1
1786132800000,1.0237,1.0264,1.0235,1.0255,994033.362413,1018903.5943711135,1018903.5943711135,1
1786136400000,1.0255,1.0278,1.0221,1.0232,1661860.496531,1703616.9189949089,1703616.9189949089,1
1786140000000,1.0233,1.0239,1.0189,1.0205,1009508.706671,1030500.7704317502,1030500.7704317502,1
1786143600000,1.0206,1.024,1.0206,1.021,396242.948339,405105.8041268967,405105.8041268967,1
1786147200000,1.0208,1.0257,1.0203,1.0249,564512.638323,577592.7137998013,577592.7137998013,1
1786150800000,1.025,1.0315,1.025,1.03,977763.878109,1004345.9354850603,1004345.9354850603,1
1786154400000,1.0301,1.0318,1.0297,1.0308,476682.989057,491327.5600703308,491327.5600703308,1
1786158000000,1.0309,1.0388,1.0309,1.0373,1102021.82225,1140768.46496315,1140768.46496315,1
1786161600000,1.0374,1.0393,1.0343,1.0348,730510.574313,756896.3448889394,756896.3448889394,1
1786165200000,1.0349,1.0358,1.032,1.0333,554498.758466,573401.4130493582,573401.4130493582,1
1786168800000,1.0335,1.036,1.0329,1.0347,303705.019115,314216.3788795709,314216.3788795709,1
1786172400000,1.0348,1.0351,1.0329,1.0346,364879.291107,377256.803122826,377256.803122826,1
1786176000000,1.0348,1.0361,1.0336,1.0361,633742.425998,655674.1233110989,655674.1233110989,1
1786179600000,1.0361,1.038,1.0351,1.0358,1594490.796535,1652198.5991490406,1652198.5991490406,1
1786183200000,1.0358,1.0405,1.0356,1.0394,554966.514096,576132.8950331108,576132.8950331108,1
1786186800000,1.0394,1.0403,1.0367,1.0379,351917.298765,365513.76987764,365513.76987764,1
1786190400000,1.0379,1.0433,1.0372,1.0412,665487.327136,692209.1432287163,692209.1432287163,1
1786194000000,1.0413,1.0431,1.0405,1.0417,613351.512452,639030.3780963004,639030.3780963004,1
1786197600000,1.0417,1.0458,1.0417,1.0448,717142.60661,748396.8588519139,748396.8588519139,1
1786201200000,1.045,1.0467,1.0411,1.0454,1638013.751544,1709442.3605694932,1709442.3605694932,1
1786204800000,1.0454,1.0488,1.0454,1.0475,791530.822243,829088.135573307,829088.135573307,1
1786208400000,1.0476,1.0478,1.0456,1.0459,458510.414511,479907.4403771896,479907.4403771896,1
1786212000000,1.0459,1.0459,1.0418,1.0423,532098.281263,555217.0905943142,555217.0905943142,1
1786215600000,1.0423,1.0438,1.0401,1.0426,431106.951039,449264.4234672703,449264.4234672703,1
1786219200000,1.0426,1.0437,1.0421,1.0425,227224.223048,236910.029127759,236910.029127759,1
1786222800000,1.0426,1.0439,1.0423,1.043,350066.025081,365175.8263061253,365175.8263061253,1
1786226400000,1.043,1.0436,1.0388,1.0389,514235.539455,535238.5687826269,535238.5687826269,1
1786230000000,1.0389,1.0397,1.0372,1.0396,382773.840657,397540.9299721044,397540.9299721044,1
1786233600000,1.0396,1.0407,1.0377,1.0396,363136.394149,377373.3382890852,377373.3382890852,1
1786237200000,1.0396,1.0408,1.0354,1.0359,505706.593529,524993.7976454924,524993.7976454924,1
1786240800000,1.0359,1.0368,1.0343,1.0352,304585.581526,315365.4574707648,315365.4574707648,1
1786244400000,1.0352,1.0382,1.0342,1.0371,417224.180346,432554.6345786857,432554.6345786857,1
1786248000000,1.037,1.0392,1.037,1.0376,197625.66302,205205.4304847893,205205.4304847893,1
1786251600000,1.0376,1.0384,1.0346,1.0364,153279.509435,158825.473500677,158825.473500677,1
1786255200000,1.0365,1.0414,1.0363,1.0412,321920.019515,334592.2312226129,334592.2312226129,1
1786258800000,1.0411,1.0415,1.0366,1.0372,423686.463326,440220.0823573695,440220.0823573695,1
1786262400000,1.0373,1.0393,1.0311,1.0336,797045.467125,824381.8438289948,824381.8438289948,1
1786266000000,1.0337,1.0359,1.0326,1.0357,279157.491252,288687.3799432559,288687.3799432559,1
1786269600000,1.0357,1.0378,1.0357,1.0367,289268.065551,299940.998541535,299940.998541535,1
1786273200000,1.0367,1.0372,1.0354,1.0369,128242.579126,132891.0408310936,132891.0408310936,1
1786276800000,1.0369,1.0377,1.0353,1.037,262454.971251,272058.0584162881,272058.0584162881,1
1786280400000,1.0369,1.0407,1.0369,1.0386,762709.703559,792804.987469591,792804.987469591,1
1786284000000,1.0386,1.0431,1.0383,1.0425,478900.327143,498385.996362644,498385.996362644,1
1786287600000,1.0424,1.0441,1.0415,1.0435,492880.580426,513967.2787521192,513967.2787521192,1
1786291200000,1.0434,1.0458,1.042,1.0442,387917.699559,404930.5446318251,404930.5446318251,1
1786294800000,1.0442,1.0444,1.0414,1.0414,364058.111371,379757.1238342021,379757.1238342021,1
1786298400000,1.0414,1.0424,1.0394,1.0401,560790.576916,583962.6274826874,583962.6274826874,1
1786302000000,1.0402,1.0421,1.0399,1.0419,231727.045178,241305.997964711,241305.997964711,1
1786305600000,1.0419,1.0424,1.0398,1.0421,269444.894025,280505.2051276421,280505.2051276421,1
1786309200000,1.0421,1.0452,1.0412,1.0429,433467.297733,452181.2397749644,452181.2397749644,1
1786312800000,1.043,1.0479,1.0352,1.0372,903102.839358,939925.420579113,939925.420579113,1
1786316400000,1.0371,1.0382,1.0282,1.03,867876.991598,895191.1174649873,895191.1174649873,1
