time,symbol,mark_price,index_price,estimated_settle_price,last_funding_rate,interest_rate,next_funding_time
2026-08-18 15:22:45.003,PAXGUSDT,4356.24000000,4358.01154005,4369.55151702,0.00001769,0.00010000,2026-08-18 16:00:00
